"provname","year","biweek","epiyr","time","cases","beta","betahigh","betalow","temp_C","precip_m","precip_mm","temp_C_lag","precip_mm_lag"
"Otdar Meanchey",2018,12,2019,2018.42307692308,31,0.000235435691138541,0.000259206529254499,0.000213733892717663,28.0280473214286,0.00541160714285714,5.41160714285714,29.04780125,2.49764285714286
"Otdar Meanchey",2018,13,2019,2018.46153846154,43,0.000311638957036511,0.00034294959769531,0.0002830415086598,28.4749028857143,0.0031688,3.1688,27.3111837571429,7.82607857142857
"Otdar Meanchey",2018,14,2019,2018.5,47,0.000294346791036032,0.000324014051685298,0.000267272991905625,28.3168518785715,0.00618531428571429,6.18531428571429,30.7154020928572,5.41160714285714
"Otdar Meanchey",2018,15,2019,2018.53846153846,37,0.000280173318636489,0.000309324991980165,0.000253645464301603,27.3391849,0.00821262142857143,8.21262142857143,29.5351899142858,3.1688
"Otdar Meanchey",2018,16,2019,2018.57692307692,48,0.000188695696409876,0.000209053192641995,0.000170232331781801,27.3421235428572,0.00777418571428571,7.77418571428571,25.2148085928571,6.18531428571429
"Otdar Meanchey",2018,17,2019,2018.61538461538,28,0.00025497850362441,0.000281304858732894,0.000230993925478515,27.0649397571429,0.00783859285714286,7.83859285714286,29.5936131928572,8.21262142857143
"Otdar Meanchey",2018,18,2019,2018.65384615385,20,0.000249694689726361,0.000275241980366595,0.000226400402450993,27.5262012071429,0.00388805714285714,3.88805714285714,28.26427595,7.77418571428571
"Otdar Meanchey",2018,19,2019,2018.69230769231,18,0.000169151690747115,0.0001874042928537,0.000152574936263,27.1947570428572,0.00828589285714286,8.28589285714286,28.0280473214286,7.83859285714286
"Otdar Meanchey",2018,2,2019,2018.03846153846,2,0.000161820226785581,0.000182191457091365,0.000143353137953684,27.3220240642858,9.33096897771429e-05,0.0933096897771429,28.4749028857143,3.88805714285714
"Otdar Meanchey",2018,20,2019,2018.73076923077,7,0.00021113605461811,0.000232944193607147,0.000191229198030572,27.7902841071429,0.00544377142857143,5.44377142857143,28.3168518785715,8.28589285714286
"Otdar Meanchey",2018,21,2019,2018.76923076923,10,0.000197419181107263,0.000218200023899369,0.000178462193494777,28.0223860214286,0.00345442857142857,3.45442857142857,27.3391849,0.0933096897771429
"Otdar Meanchey",2018,22,2019,2018.80769230769,20,0.000197130708635626,0.000218147668503934,0.000177960720629127,27.5872738214286,0.000853821561617507,0.853821561617507,27.3421235428572,5.44377142857143
"Otdar Meanchey",2018,23,2019,2018.84615384615,8,0.000258694927672204,0.000284478140620001,0.000235054021941211,28.8014446214286,0.00108016032435714,1.08016032435714,27.0649397571429,3.45442857142857
"Otdar Meanchey",2018,24,2019,2018.88461538462,24,0.000188334647167461,0.00020861479701514,0.00016985204813545,27.0883126071429,0.00286524915408643,2.86524915408643,27.5262012071429,0.853821561617507
"Otdar Meanchey",2018,25,2019,2018.92307692308,9,0.000202984639316471,0.000224757504284328,0.000183109757181235,27.0006804642857,0.00181983471325671,1.81983471325671,27.1947570428572,1.08016032435714
"Otdar Meanchey",2018,26,2019,2018.96153846154,23,0.000172832013745776,0.000196565589490159,0.000151409533186817,26.5693345933333,0.000941381711812,0.941381711812,27.3220240642858,2.86524915408643
"Otdar Meanchey",2018,3,2019,2018.07692307692,2,0.000195969956780959,0.000219018321038643,0.000174952187026026,23.6665322142857,0.000626575010556007,0.626575010556007,27.7902841071429,1.81983471325671
"Otdar Meanchey",2018,4,2019,2018.11538461538,2,0.000205565270321335,0.000228784915667095,0.000184374531180924,27.7189704285715,0.000913317291561429,0.913317291561429,28.0223860214286,0.941381711812
"Otdar Meanchey",2018,5,2019,2018.15384615385,3,0.000164725760217243,0.000183986053037021,0.000147204038636394,28.4537982928572,0.00100351992096429,1.00351992096429,27.5872738214286,0.626575010556007
"Otdar Meanchey",2018,6,2019,2018.19230769231,2,0.00016242066666617,0.000181942635746696,0.000144691841079355,28.2958616357143,0.00139272857142857,1.39272857142857,28.8014446214286,0.913317291561429
"Otdar Meanchey",2018,7,2019,2018.23076923077,2,0.00025255755570281,0.000279280954623979,0.000228084692030787,27.8225498928572,0.00180656195170857,1.80656195170857,27.0883126071429,1.00351992096429
"Otdar Meanchey",2018,8,2019,2018.26923076923,10,0.000151473399669228,0.000169036064574113,0.000135523841186502,29.8378609428572,0.00154063598037788,1.54063598037788,27.0006804642857,1.39272857142857
"Otdar Meanchey",2018,9,2019,2018.30769230769,5,0.0002314046435688,0.000255324691067791,0.000209484821805495,28.7138435285714,0.00495107142857143,4.95107142857143,26.5693345933333,1.80656195170857
"Otdar Meanchey",2019,1,2019,2019,10,0.000167574525851743,0.000188069599152626,0.000148944544515717,26.6058885285714,6.30483896312857e-05,0.0630483896312857,23.6665322142857,1.54063598037788
"Otdar Meanchey",2019,10,2019,2019.34615384615,82,0.000246039695698949,0.000270873830852386,0.00022329114590364,29.0457755571429,0.00558118571428571,5.58118571428571,27.7189704285715,4.95107142857143
"Otdar Meanchey",2019,11,2019,2019.38461538462,113,0.000385494199566014,0.000421680381460761,0.000352216385139093,29.8898971214286,0.00260252857142857,2.60252857142857,28.4537982928572,0.0630483896312857
"Otdar Meanchey",2019,12,2019,2019.42307692308,143,0.000235435691138541,0.000259206529254499,0.000213733892717663,29.5886626428572,0.00370468571428571,3.70468571428571,28.2958616357143,5.58118571428571
"Otdar Meanchey",2019,13,2019,2019.46153846154,381,0.000311638957036511,0.00034294959769531,0.0002830415086598,29.9258139571429,0.00257807857142857,2.57807857142857,27.8225498928572,2.60252857142857
"Otdar Meanchey",2019,14,2019,2019.5,391,0.000294346791036032,0.000324014051685298,0.000267272991905625,28.2611969428572,0.00554860714285714,5.54860714285714,29.8378609428572,3.70468571428571
"Otdar Meanchey",2019,15,2019,2019.53846153846,223,0.000280173318636489,0.000309324991980165,0.000253645464301603,28.9388151642858,0.00371282142857143,3.71282142857143,28.7138435285714,2.57807857142857
"Otdar Meanchey",2019,16,2019,2019.57692307692,212,0.000188695696409876,0.000209053192641995,0.000170232331781801,28.3430630357143,0.00522284285714286,5.22284285714286,26.6058885285714,5.54860714285714
"Otdar Meanchey",2019,17,2019,2019.61538461538,134,0.00025497850362441,0.000281304858732894,0.000230993925478515,28.1511142428571,0.00605797142857143,6.05797142857143,29.0457755571429,3.71282142857143
"Otdar Meanchey",2019,18,2019,2019.65384615385,105,0.000249694689726361,0.000275241980366595,0.000226400402450993,26.7382818214286,0.0183355285714286,18.3355285714286,29.8898971214286,5.22284285714286
"Otdar Meanchey",2019,19,2019,2019.69230769231,53,0.000169151690747115,0.0001874042928537,0.000152574936263,26.8492602928572,0.0164063071428571,16.4063071428571,29.5886626428572,6.05797142857143
"Otdar Meanchey",2019,2,2019,2019.03846153846,22,0.000161820226785581,0.000182191457091365,0.000143353137953684,25.7659989142857,8.29333770665e-06,0.00829333770665,29.9258139571429,18.3355285714286
"Otdar Meanchey",2019,20,2019,2019.73076923077,57,0.00021113605461811,0.000232944193607147,0.000191229198030572,27.5612758142858,0.00284510714285714,2.84510714285714,28.2611969428572,16.4063071428571
"Otdar Meanchey",2019,21,2019,2019.76923076923,43,0.000197419181107263,0.000218200023899369,0.000178462193494777,27.5658655428572,0.00210502142857143,2.10502142857143,28.9388151642858,0.00829333770665
"Otdar Meanchey",2019,22,2019,2019.80769230769,22,0.000197130708635626,0.000218147668503934,0.000177960720629127,27.0987621285714,0.00238439285714286,2.38439285714286,28.3430630357143,2.84510714285714
"Otdar Meanchey",2019,23,2019,2019.84615384615,14,0.000258694927672204,0.000284478140620001,0.000235054021941211,25.9665505071429,0.000523773339650414,0.523773339650414,28.1511142428571,2.10502142857143
"Otdar Meanchey",2019,24,2019,2019.88461538462,9,0.000188334647167461,0.00020861479701514,0.00016985204813545,26.57474355,9.30008128638257e-05,0.0930008128638257,26.7382818214286,2.38439285714286
"Otdar Meanchey",2019,25,2019,2019.92307692308,3,0.000202984639316471,0.000224757504284328,0.000183109757181235,22.5358221214286,3.32447425357143e-07,0.000332447425357143,26.8492602928572,0.523773339650414
"Otdar Meanchey",2019,26,2019,2019.96153846154,2,0.000172832013745776,0.000196565589490159,0.000151409533186817,26.2861146400001,7.442187073646e-05,0.07442187073646,25.7659989142857,0.0930008128638257
"Otdar Meanchey",2019,3,2019,2019.07692307692,13,0.000195969956780959,0.000219018321038643,0.000174952187026026,28.9284178,0.000172357227683143,0.172357227683143,27.5612758142858,0.000332447425357143
"Otdar Meanchey",2019,4,2019,2019.11538461538,28,0.000205565270321335,0.000228784915667095,0.000184374531180924,29.3364200357143,0.000200101490210714,0.200101490210714,27.5658655428572,0.07442187073646
"Otdar Meanchey",2019,5,2019,2019.15384615385,36,0.000164725760217243,0.000183986053037021,0.000147204038636394,29.9785170214286,0.000186268358551071,0.186268358551071,27.0987621285714,0.172357227683143
"Otdar Meanchey",2019,6,2019,2019.19230769231,46,0.00016242066666617,0.000181942635746696,0.000144691841079355,30.5027460714286,0.00193991428571429,1.93991428571429,25.9665505071429,0.200101490210714
"Otdar Meanchey",2019,7,2019,2019.23076923077,35,0.00025255755570281,0.000279280954623979,0.000228084692030787,29.6039267071429,0.00231393571428571,2.31393571428571,26.57474355,0.186268358551071
"Otdar Meanchey",2019,8,2019,2019.26923076923,52,0.000151473399669228,0.000169036064574113,0.000135523841186502,31.8511237500001,0.00141093571428571,1.41093571428571,22.5358221214286,1.93991428571429
"Otdar Meanchey",2019,9,2019,2019.30769230769,77,0.0002314046435688,0.000255324691067791,0.000209484821805495,31.7235334714286,0.00200803571428571,2.00803571428571,26.2861146400001,2.31393571428571
"Pailin",2002,1,2007,2002,2,0.0586703699595906,0.103741906131979,0.0331559707067834,23.2879395071429,1.45166487389357e-05,0.0145166487389357,28.9284178,1.41093571428571
"Pailin",2002,10,2007,2002.34615384615,2,0.0574479768322565,0.102691812590657,0.0321542760196275,26.5509857714286,0.0118297071428571,11.8297071428571,29.3364200357143,2.00803571428571
"Pailin",2002,11,2007,2002.38461538462,2,0.0603965019871865,0.107648271850639,0.0339015481366435,27.0940926142857,0.00598960714285714,5.98960714285714,29.9785170214286,0.0145166487389357
"Pailin",2002,12,2007,2002.42307692308,2,0.0617603824309583,0.110849873900308,0.0344277434805529,27.1138969,0.0060913,6.0913,30.5027460714286,11.8297071428571
"Pailin",2002,13,2007,2002.46153846154,2,0.0525020292431273,0.0946351952080346,0.0291351639746895,26.3683059642858,0.00714446428571429,7.14446428571429,29.6039267071429,5.98960714285714
"Pailin",2002,14,2007,2002.5,2,0.0650463540437917,0.114381971410858,0.0369834500615252,27.2142861428572,0.00486222857142857,4.86222857142857,31.8511237500001,6.0913
"Pailin",2002,15,2007,2002.53846153846,2,0.0684307711040691,0.123276268461168,0.0379655815822691,26.4453070071429,0.00573875,5.73875,31.7235334714286,7.14446428571429
"Pailin",2002,16,2007,2002.57692307692,2,0.0560965216305984,0.101900116408623,0.0308441267524271,26.3130628714286,0.00592615714285714,5.92615714285714,23.2879395071429,4.86222857142857
"Pailin",2002,17,2007,2002.61538461538,2,0.0771431220030265,0.136826152313018,0.0435174919368375,25.8137318428572,0.0103502357142857,10.3502357142857,26.5509857714286,5.73875
"Pailin",2002,18,2007,2002.65384615385,2,0.0561804459168611,0.103829973719465,0.0303896633072876,26.2603054,0.00798684285714286,7.98684285714286,27.0940926142857,5.92615714285714
"Pailin",2002,19,2007,2002.69230769231,2,0.062776529425764,0.111546331868061,0.035348138858069,25.73428055,0.0167959857142857,16.7959857142857,27.1138969,10.3502357142857
"Pailin",2002,2,2007,2002.03846153846,2,0.0595045345082937,0.105728076119365,0.0334856905304487,26.3180056571429,0.00017242685787,0.17242685787,26.3683059642858,7.98684285714286
"Pailin",2002,20,2007,2002.73076923077,2,0.0658367731954325,0.118147411048378,0.0366936858816928,26.46003465,0.00550629285714286,5.50629285714286,27.2142861428572,16.7959857142857
"Pailin",2002,21,2007,2002.76923076923,2,0.0563147318711893,0.101605404713691,0.0311861064392887,26.6246260642857,0.000879139659905936,0.879139659905936,26.4453070071429,0.17242685787
"Pailin",2002,22,2007,2002.80769230769,2,0.057305503105804,0.101691704918475,0.032305206445212,25.8577993,0.00725906428571429,7.25906428571429,26.3130628714286,5.50629285714286
"Pailin",2002,23,2007,2002.84615384615,2,0.0573021573321566,0.101811115847974,0.0322637655100557,25.9823914285714,0.00150272890536885,1.50272890536885,25.8137318428572,0.879139659905936
"Pailin",2002,24,2007,2002.88461538462,2,0.0570122782336576,0.101371970712812,0.0320756125015487,26.2267156071429,0.00174720280375714,1.74720280375714,26.2603054,7.25906428571429
"Pailin",2002,25,2007,2002.92307692308,2,0.0564288977721874,0.10035366965885,0.0317389559662603,26.4887878,0.000727636763523507,0.727636763523507,25.73428055,1.50272890536885
"Pailin",2002,26,2007,2002.96153846154,2,0.0611836920837002,0.110092350787191,0.0340209578801078,26.6400803333333,0.0005844623400502,0.5844623400502,26.3180056571429,1.74720280375714
"Pailin",2002,3,2007,2002.07692307692,2,0.05999875681794,0.107005147994457,0.0336497265651645,26.00351445,0.000345447256206643,0.345447256206643,26.46003465,0.727636763523507
"Pailin",2002,4,2007,2002.11538461538,2,0.0603058859845797,0.107850057362733,0.0337354428778037,27.0799839857143,0.000457562170800286,0.457562170800286,26.6246260642857,0.5844623400502
"Pailin",2002,5,2007,2002.15384615385,2,0.0603957431050611,0.108211617931398,0.0337266009841759,25.9723693857143,0.00627727883318571,6.27727883318572,25.8577993,0.345447256206643
"Pailin",2002,6,2007,2002.19230769231,2,0.0600575582140577,0.107723433144583,0.0335027774499283,27.4955415857143,0.00186593635636429,1.86593635636429,25.9823914285714,0.457562170800286
"Pailin",2002,7,2007,2002.23076923077,2,0.0599624949651655,0.107565287465064,0.0334464816033289,27.7760788928572,0.00256137857142857,2.56137857142857,26.2267156071429,6.27727883318572
"Pailin",2002,8,2007,2002.26923076923,2,0.0591911421464,0.106136705811177,0.0330298754003983,27.0277306214286,0.00525096428571429,5.25096428571429,26.4887878,1.86593635636429
"Pailin",2002,9,2007,2002.30769230769,2,0.0582467752595937,0.104318420664158,0.0325408506938802,27.2475698428572,0.00556337142857143,5.56337142857143,26.6400803333333,2.56137857142857
"Pailin",2003,1,2007,2003,2,0.0586703699595906,0.103741906131979,0.0331559707067834,24.0199300071429,1.16125800207143e-07,0.000116125800207143,26.00351445,5.25096428571429
"Pailin",2003,10,2007,2003.34615384615,2,0.0574479768322565,0.102691812590657,0.0321542760196275,27.1819886,0.00682191428571429,6.82191428571429,27.0799839857143,5.56337142857143
"Pailin",2003,11,2007,2003.38461538462,2,0.0603965019871865,0.107648271850639,0.0339015481366435,27.26557515,0.00863418571428571,8.63418571428572,25.9723693857143,0.000116125800207143
"Pailin",2003,12,2007,2003.42307692308,2,0.0617603824309583,0.110849873900308,0.0344277434805529,27.4731464357143,0.00483567142857143,4.83567142857143,27.4955415857143,6.82191428571429
"Pailin",2003,13,2007,2003.46153846154,2,0.0525020292431273,0.0946351952080346,0.0291351639746895,26.1886384714286,0.00568657142857143,5.68657142857143,27.7760788928572,8.63418571428572
"Pailin",2003,14,2007,2003.5,2,0.0650463540437917,0.114381971410858,0.0369834500615252,26.43815905,0.00857606428571429,8.57606428571428,27.0277306214286,4.83567142857143
"Pailin",2003,15,2007,2003.53846153846,2,0.0684307711040691,0.123276268461168,0.0379655815822691,26.5458929142857,0.00922815714285714,9.22815714285714,27.2475698428572,5.68657142857143
"Pailin",2003,16,2007,2003.57692307692,2,0.0560965216305984,0.101900116408623,0.0308441267524271,27.0281478857143,0.00676216428571429,6.76216428571429,24.0199300071429,8.57606428571428
"Pailin",2003,17,2007,2003.61538461538,2,0.0771431220030265,0.136826152313018,0.0435174919368375,26.2739485071428,0.00600141428571429,6.00141428571429,27.1819886,9.22815714285714
"Pailin",2003,18,2007,2003.65384615385,2,0.0561804459168611,0.103829973719465,0.0303896633072876,26.1994450714286,0.00865064285714286,8.65064285714286,27.26557515,6.76216428571429
"Pailin",2003,19,2007,2003.69230769231,2,0.062776529425764,0.111546331868061,0.035348138858069,25.8001838928571,0.00916265714285714,9.16265714285714,27.4731464357143,6.00141428571429
"Pailin",2003,2,2007,2003.03846153846,2,0.0595045345082937,0.105728076119365,0.0334856905304487,25.0890343357143,6.77721988405071e-05,0.0677721988405071,26.1886384714286,8.65064285714286
"Pailin",2003,20,2007,2003.73076923077,2,0.0658367731954325,0.118147411048378,0.0366936858816928,26.3088574,0.00826496428571429,8.26496428571429,26.43815905,9.16265714285714
"Pailin",2003,21,2007,2003.76923076923,2,0.0563147318711893,0.101605404713691,0.0311861064392887,26.0397583642857,0.00761342857142857,7.61342857142857,26.5458929142857,0.0677721988405071
"Pailin",2003,22,2007,2003.80769230769,2,0.057305503105804,0.101691704918475,0.032305206445212,25.6479499642857,0.002666450850265,2.666450850265,27.0281478857143,8.26496428571429
"Pailin",2003,23,2007,2003.84615384615,2,0.0573021573321566,0.101811115847974,0.0322637655100557,25.8417540714286,0.000577678095527721,0.577678095527721,26.2739485071428,7.61342857142857
"Pailin",2003,24,2007,2003.88461538462,2,0.0570122782336576,0.101371970712812,0.0320756125015487,25.7740072928572,5.54217967948714e-05,0.0554217967948714,26.1994450714286,2.666450850265
"Pailin",2003,25,2007,2003.92307692308,2,0.0564288977721874,0.10035366965885,0.0317389559662603,24.2528073142857,8.79231085935714e-06,0.00879231085935714,25.8001838928571,0.577678095527721
"Pailin",2003,26,2007,2003.96153846154,2,0.0611836920837002,0.110092350787191,0.0340209578801078,23.1645939533333,3.71712538266667e-07,0.000371712538266667,25.0890343357143,0.0554217967948714
"Pailin",2003,3,2007,2003.07692307692,2,0.05999875681794,0.107005147994457,0.0336497265651645,25.5331095357143,4.27947376469214e-05,0.0427947376469214,26.3088574,0.00879231085935714
"Pailin",2003,4,2007,2003.11538461538,2,0.0603058859845797,0.107850057362733,0.0337354428778037,26.8361186928572,0.00344063571428571,3.44063571428571,26.0397583642857,0.000371712538266667
"Pailin",2003,5,2007,2003.15384615385,2,0.0603957431050611,0.108211617931398,0.0337266009841759,26.9548430142858,0.00306928571428571,3.06928571428571,25.6479499642857,0.0427947376469214
"Pailin",2003,6,2007,2003.19230769231,2,0.0600575582140577,0.107723433144583,0.0335027774499283,26.7410868785714,0.00342905,3.42905,25.8417540714286,3.44063571428571
"Pailin",2003,7,2007,2003.23076923077,2,0.0599624949651655,0.107565287465064,0.0334464816033289,27.3652842,0.00441154285714286,4.41154285714286,25.7740072928572,3.06928571428571
"Pailin",2003,8,2007,2003.26923076923,2,0.0591911421464,0.106136705811177,0.0330298754003983,28.0089731928572,0.00317920417752143,3.17920417752143,24.2528073142857,3.42905
"Pailin",2003,9,2007,2003.30769230769,2,0.0582467752595937,0.104318420664158,0.0325408506938802,27.1144310571429,0.00798447142857143,7.98447142857143,23.1645939533333,4.41154285714286
"Pailin",2004,1,2007,2004,2,0.0586703699595906,0.103741906131979,0.0331559707067834,25.1201375285714,0.00140624369705062,1.40624369705062,25.5331095357143,3.17920417752143
"Pailin",2004,10,2007,2004.34615384615,2,0.0574479768322565,0.102691812590657,0.0321542760196275,27.5118473285714,0.0054017,5.4017,26.8361186928572,7.98447142857143
"Pailin",2004,11,2007,2004.38461538462,2,0.0603965019871865,0.107648271850639,0.0339015481366435,27.07724155,0.00720762142857143,7.20762142857143,26.9548430142858,1.40624369705062
"Pailin",2004,12,2007,2004.42307692308,2,0.0617603824309583,0.110849873900308,0.0344277434805529,25.9667648571429,0.0148581428571429,14.8581428571429,26.7410868785714,5.4017
"Pailin",2004,13,2007,2004.46153846154,2,0.0525020292431273,0.0946351952080346,0.0291351639746895,26.8429494428572,0.003068,3.068,27.3652842,7.20762142857143
"Pailin",2004,14,2007,2004.5,2,0.0650463540437917,0.114381971410858,0.0369834500615252,26.7942672357143,0.00392069285714286,3.92069285714286,28.0089731928572,14.8581428571429
"Pailin",2004,15,2007,2004.53846153846,2,0.0684307711040691,0.123276268461168,0.0379655815822691,25.9788326857143,0.00867364285714286,8.67364285714286,27.1144310571429,3.068
"Pailin",2004,16,2007,2004.57692307692,2,0.0560965216305984,0.101900116408623,0.0308441267524271,25.7701013642857,0.00773417857142857,7.73417857142857,25.1201375285714,3.92069285714286
"Pailin",2004,17,2007,2004.61538461538,2,0.0771431220030265,0.136826152313018,0.0435174919368375,26.3858684785715,0.00563657857142857,5.63657857142857,27.5118473285714,8.67364285714286
"Pailin",2004,18,2007,2004.65384615385,4,0.0561804459168611,0.103829973719465,0.0303896633072876,26.4596354714286,0.005135,5.135,27.07724155,7.73417857142857
"Pailin",2004,19,2007,2004.69230769231,2,0.062776529425764,0.111546331868061,0.035348138858069,25.8983133142858,0.00848306428571429,8.48306428571429,25.9667648571429,5.63657857142857
"Pailin",2004,2,2007,2004.03846153846,2,0.0595045345082937,0.105728076119365,0.0334856905304487,24.6233841428572,0.000830357142857143,0.830357142857143,26.8429494428572,5.135
"Pailin",2004,20,2007,2004.73076923077,2,0.0658367731954325,0.118147411048378,0.0366936858816928,26.1612319642857,0.00460187857142857,4.60187857142857,26.7942672357143,8.48306428571429
"Pailin",2004,21,2007,2004.76923076923,2,0.0563147318711893,0.101605404713691,0.0311861064392887,26.2277873785715,0.0022313,2.2313,25.9788326857143,0.830357142857143
"Pailin",2004,22,2007,2004.80769230769,2,0.057305503105804,0.101691704918475,0.032305206445212,26.5592644928572,6.84648996357143e-05,0.0684648996357143,25.7701013642857,4.60187857142857
"Pailin",2004,23,2007,2004.84615384615,2,0.0573021573321566,0.101811115847974,0.0322637655100557,27.7904085785714,0.000488357142857143,0.488357142857143,26.3858684785715,2.2313
"Pailin",2004,24,2007,2004.88461538462,2,0.0570122782336576,0.101371970712812,0.0320756125015487,25.8211701142857,9.056419573915e-05,0.09056419573915,26.4596354714286,0.0684648996357143
"Pailin",2004,25,2007,2004.92307692308,2,0.0564288977721874,0.10035366965885,0.0317389559662603,24.30875365,6.51925795e-09,6.51925795e-06,25.8983133142858,0.488357142857143
"Pailin",2004,26,2007,2004.96153846154,2,0.0611836920837002,0.110092350787191,0.0340209578801078,24.2255634333334,1.328686868e-08,1.328686868e-05,24.6233841428572,0.09056419573915
"Pailin",2004,3,2007,2004.07692307692,2,0.05999875681794,0.107005147994457,0.0336497265651645,25.2478719357143,0.00129695866740484,1.29695866740484,26.1612319642857,6.51925795e-06
"Pailin",2004,4,2007,2004.11538461538,2,0.0603058859845797,0.107850057362733,0.0337354428778037,25.37962675,0.000438977310787714,0.438977310787714,26.2277873785715,1.328686868e-05
"Pailin",2004,5,2007,2004.15384615385,2,0.0603957431050611,0.108211617931398,0.0337266009841759,27.0513172,0.00116178571428571,1.16178571428571,26.5592644928572,1.29695866740484
"Pailin",2004,6,2007,2004.19230769231,2,0.0600575582140577,0.107723433144583,0.0335027774499283,27.7145999428571,0.00325866428571429,3.25866428571429,27.7904085785714,0.438977310787714
"Pailin",2004,7,2007,2004.23076923077,2,0.0599624949651655,0.107565287465064,0.0334464816033289,27.6843280571429,0.00382507142857143,3.82507142857143,25.8211701142857,1.16178571428571
"Pailin",2004,8,2007,2004.26923076923,2,0.0591911421464,0.106136705811177,0.0330298754003983,28.5855429571429,0.00251870714285714,2.51870714285714,24.30875365,3.25866428571429
"Pailin",2004,9,2007,2004.30769230769,2,0.0582467752595937,0.104318420664158,0.0325408506938802,27.8429064071429,0.00774826428571429,7.74826428571428,24.2255634333334,3.82507142857143
"Pailin",2005,1,2007,2005,2,0.0586703699595906,0.103741906131979,0.0331559707067834,23.6010196785714,0.000210953832031186,0.210953832031186,25.2478719357143,2.51870714285714
"Pailin",2005,10,2007,2005.34615384615,2,0.0574479768322565,0.102691812590657,0.0321542760196275,27.9177214142857,0.00537015714285714,5.37015714285714,25.37962675,7.74826428571428
"Pailin",2005,11,2007,2005.38461538462,2,0.0603965019871865,0.107648271850639,0.0339015481366435,28.0868682285715,0.00371390714285714,3.71390714285714,27.0513172,0.210953832031186
"Pailin",2005,12,2007,2005.42307692308,2,0.0617603824309583,0.110849873900308,0.0344277434805529,27.7977383357143,0.00582765,5.82765,27.7145999428571,5.37015714285714
"Pailin",2005,13,2007,2005.46153846154,2,0.0525020292431273,0.0946351952080346,0.0291351639746895,26.8799767571429,0.00626409285714286,6.26409285714286,27.6843280571429,3.71390714285714
"Pailin",2005,14,2007,2005.5,2,0.0650463540437917,0.114381971410858,0.0369834500615252,26.1380301214286,0.00979777142857143,9.79777142857143,28.5855429571429,5.82765
"Pailin",2005,15,2007,2005.53846153846,4,0.0684307711040691,0.123276268461168,0.0379655815822691,26.8968721928572,0.00575568571428571,5.75568571428571,27.8429064071429,6.26409285714286
"Pailin",2005,16,2007,2005.57692307692,2,0.0560965216305984,0.101900116408623,0.0308441267524271,26.3274164357143,0.00859868571428571,8.59868571428571,23.6010196785714,9.79777142857143
"Pailin",2005,17,2007,2005.61538461538,2,0.0771431220030265,0.136826152313018,0.0435174919368375,26.8263023428572,0.00673838571428571,6.73838571428571,27.9177214142857,5.75568571428571
"Pailin",2005,18,2007,2005.65384615385,3,0.0561804459168611,0.103829973719465,0.0303896633072876,26.2039348285714,0.00764225,7.64225,28.0868682285715,8.59868571428571
"Pailin",2005,19,2007,2005.69230769231,2,0.062776529425764,0.111546331868061,0.035348138858069,26.1669077785714,0.0127050714285714,12.7050714285714,27.7977383357143,6.73838571428571
"Pailin",2005,2,2007,2005.03846153846,2,0.0595045345082937,0.105728076119365,0.0334856905304487,25.3940724071429,0.000197340235571429,0.197340235571429,26.8799767571429,7.64225
"Pailin",2005,20,2007,2005.73076923077,2,0.0658367731954325,0.118147411048378,0.0366936858816928,26.6223466357143,0.00747813571428571,7.47813571428571,26.1380301214286,12.7050714285714
"Pailin",2005,21,2007,2005.76923076923,4,0.0563147318711893,0.101605404713691,0.0311861064392887,26.2885858714286,0.00530335714285714,5.30335714285714,26.8968721928572,0.197340235571429
"Pailin",2005,22,2007,2005.80769230769,2,0.057305503105804,0.101691704918475,0.032305206445212,26.0134875071429,0.00504632353879364,5.04632353879364,26.3274164357143,7.47813571428571
"Pailin",2005,23,2007,2005.84615384615,2,0.0573021573321566,0.101811115847974,0.0322637655100557,26.3257720928572,0.00398318571428571,3.98318571428571,26.8263023428572,5.30335714285714
"Pailin",2005,24,2007,2005.88461538462,2,0.0570122782336576,0.101371970712812,0.0320756125015487,24.5855634571429,0.000431856775096143,0.431856775096143,26.2039348285714,5.04632353879364
"Pailin",2005,25,2007,2005.92307692308,2,0.0564288977721874,0.10035366965885,0.0317389559662603,24.1331289214286,0.000837156830448793,0.837156830448793,26.1669077785714,3.98318571428571
"Pailin",2005,26,2007,2005.96153846154,2,0.0611836920837002,0.110092350787191,0.0340209578801078,23.0780060333333,0.000803699195357185,0.803699195357185,25.3940724071429,0.431856775096143
"Pailin",2005,3,2007,2005.07692307692,2,0.05999875681794,0.107005147994457,0.0336497265651645,27.2890855071429,0.000142756921635714,0.142756921635714,26.6223466357143,0.837156830448793
"Pailin",2005,4,2007,2005.11538461538,2,0.0603058859845797,0.107850057362733,0.0337354428778037,27.7442645428572,0.000295620841221429,0.295620841221429,26.2885858714286,0.803699195357185
"Pailin",2005,5,2007,2005.15384615385,2,0.0603957431050611,0.108211617931398,0.0337266009841759,26.3830898642858,0.000455229046552379,0.455229046552379,26.0134875071429,0.142756921635714
"Pailin",2005,6,2007,2005.19230769231,2,0.0600575582140577,0.107723433144583,0.0335027774499283,27.6213029571429,0.00568215714285714,5.68215714285714,26.3257720928572,0.295620841221429
"Pailin",2005,7,2007,2005.23076923077,2,0.0599624949651655,0.107565287465064,0.0334464816033289,27.3687452785715,0.0031162,3.1162,24.5855634571429,0.455229046552379
"Pailin",2005,8,2007,2005.26923076923,2,0.0591911421464,0.106136705811177,0.0330298754003983,27.43805345,0.00410039285714286,4.10039285714286,24.1331289214286,5.68215714285714
