"year","corr","provname","comp_prov","full_ts_corr","dist_m","dist_km","dist_from_PP_m","dist_from_PP_km"
2008,-0.884787842664545,"Phnom Penh","Ratanak Kiri",0.421957528421036,354818.30295157,354.81830295157,1.50357735428586,0.00150357735428586
2009,0.744974289326738,"Phnom Penh","Ratanak Kiri",0.421957528421036,354818.30295157,354.81830295157,1.50357735428586,0.00150357735428586
2010,0.734662029725559,"Phnom Penh","Ratanak Kiri",0.421957528421036,354818.30295157,354.81830295157,1.50357735428586,0.00150357735428586
2011,0.364897984396707,"Phnom Penh","Ratanak Kiri",0.421957528421036,354818.30295157,354.81830295157,1.50357735428586,0.00150357735428586
2012,0.216823343338124,"Phnom Penh","Ratanak Kiri",0.421957528421036,354818.30295157,354.81830295157,1.50357735428586,0.00150357735428586
2013,0.328869935066239,"Phnom Penh","Ratanak Kiri",0.421957528421036,354818.30295157,354.81830295157,1.50357735428586,0.00150357735428586
2014,0.0733502490857141,"Phnom Penh","Ratanak Kiri",0.421957528421036,354818.30295157,354.81830295157,1.50357735428586,0.00150357735428586
2015,-0.0260438641689655,"Phnom Penh","Ratanak Kiri",0.421957528421036,354818.30295157,354.81830295157,1.50357735428586,0.00150357735428586
2016,-0.626624542374338,"Phnom Penh","Ratanak Kiri",0.421957528421036,354818.30295157,354.81830295157,1.50357735428586,0.00150357735428586
2017,-0.761315378925002,"Phnom Penh","Ratanak Kiri",0.421957528421036,354818.30295157,354.81830295157,1.50357735428586,0.00150357735428586
2018,0.439458916148632,"Phnom Penh","Ratanak Kiri",0.421957528421036,354818.30295157,354.81830295157,1.50357735428586,0.00150357735428586
2019,0.703716066941332,"Phnom Penh","Ratanak Kiri",0.421957528421036,354818.30295157,354.81830295157,1.50357735428586,0.00150357735428586
2020,0.411658980993905,"Phnom Penh","Ratanak Kiri",0.421957528421036,354818.30295157,354.81830295157,1.50357735428586,0.00150357735428586
2002,0.43052326355722,"Phnom Penh","Siem Reap",0.594740882990214,220366.040959609,220.366040959609,1.50357735428586,0.00150357735428586
2003,0.619891918630054,"Phnom Penh","Siem Reap",0.594740882990214,220366.040959609,220.366040959609,1.50357735428586,0.00150357735428586
2004,0.444526293007006,"Phnom Penh","Siem Reap",0.594740882990214,220366.040959609,220.366040959609,1.50357735428586,0.00150357735428586
2005,0.534142415218014,"Phnom Penh","Siem Reap",0.594740882990214,220366.040959609,220.366040959609,1.50357735428586,0.00150357735428586
2006,0.818729094748017,"Phnom Penh","Siem Reap",0.594740882990214,220366.040959609,220.366040959609,1.50357735428586,0.00150357735428586
2007,0.954703248249411,"Phnom Penh","Siem Reap",0.594740882990214,220366.040959609,220.366040959609,1.50357735428586,0.00150357735428586
2008,0.667317092205694,"Phnom Penh","Siem Reap",0.594740882990214,220366.040959609,220.366040959609,1.50357735428586,0.00150357735428586
2009,0.888245058734665,"Phnom Penh","Siem Reap",0.594740882990214,220366.040959609,220.366040959609,1.50357735428586,0.00150357735428586
2010,0.915595641454972,"Phnom Penh","Siem Reap",0.594740882990214,220366.040959609,220.366040959609,1.50357735428586,0.00150357735428586
2011,0.78665071764325,"Phnom Penh","Siem Reap",0.594740882990214,220366.040959609,220.366040959609,1.50357735428586,0.00150357735428586
2012,0.879475867970071,"Phnom Penh","Siem Reap",0.594740882990214,220366.040959609,220.366040959609,1.50357735428586,0.00150357735428586
2013,0.65777489521994,"Phnom Penh","Siem Reap",0.594740882990214,220366.040959609,220.366040959609,1.50357735428586,0.00150357735428586
2014,0.463931430301314,"Phnom Penh","Siem Reap",0.594740882990214,220366.040959609,220.366040959609,1.50357735428586,0.00150357735428586
2015,0.304684146821454,"Phnom Penh","Siem Reap",0.594740882990214,220366.040959609,220.366040959609,1.50357735428586,0.00150357735428586
2016,0.712133720920508,"Phnom Penh","Siem Reap",0.594740882990214,220366.040959609,220.366040959609,1.50357735428586,0.00150357735428586
2017,0.11251139563096,"Phnom Penh","Siem Reap",0.594740882990214,220366.040959609,220.366040959609,1.50357735428586,0.00150357735428586
2018,0.841003404033989,"Phnom Penh","Siem Reap",0.594740882990214,220366.040959609,220.366040959609,1.50357735428586,0.00150357735428586
2019,0.795535750253077,"Phnom Penh","Siem Reap",0.594740882990214,220366.040959609,220.366040959609,1.50357735428586,0.00150357735428586
2020,0.284326474513871,"Phnom Penh","Siem Reap",0.594740882990214,220366.040959609,220.366040959609,1.50357735428586,0.00150357735428586
2002,-0.00985350812616846,"Phnom Penh","Stung Treng",0.20486692214541,292065.382733645,292.065382733645,1.50357735428586,0.00150357735428586
2003,-0.0779604090487172,"Phnom Penh","Stung Treng",0.20486692214541,292065.382733645,292.065382733645,1.50357735428586,0.00150357735428586
2004,-0.551129763597716,"Phnom Penh","Stung Treng",0.20486692214541,292065.382733645,292.065382733645,1.50357735428586,0.00150357735428586
2005,-0.755505801560161,"Phnom Penh","Stung Treng",0.20486692214541,292065.382733645,292.065382733645,1.50357735428586,0.00150357735428586
2006,-0.10567475689934,"Phnom Penh","Stung Treng",0.20486692214541,292065.382733645,292.065382733645,1.50357735428586,0.00150357735428586
2007,0.900619930125762,"Phnom Penh","Stung Treng",0.20486692214541,292065.382733645,292.065382733645,1.50357735428586,0.00150357735428586
2008,-0.0152030508009825,"Phnom Penh","Stung Treng",0.20486692214541,292065.382733645,292.065382733645,1.50357735428586,0.00150357735428586
2009,0.341758464193255,"Phnom Penh","Stung Treng",0.20486692214541,292065.382733645,292.065382733645,1.50357735428586,0.00150357735428586
2010,0.383498934640039,"Phnom Penh","Stung Treng",0.20486692214541,292065.382733645,292.065382733645,1.50357735428586,0.00150357735428586
2011,-0.0024903423486457,"Phnom Penh","Stung Treng",0.20486692214541,292065.382733645,292.065382733645,1.50357735428586,0.00150357735428586
2012,0.491501993454124,"Phnom Penh","Stung Treng",0.20486692214541,292065.382733645,292.065382733645,1.50357735428586,0.00150357735428586
2013,0.3083206338185,"Phnom Penh","Stung Treng",0.20486692214541,292065.382733645,292.065382733645,1.50357735428586,0.00150357735428586
2014,-0.676096875606105,"Phnom Penh","Stung Treng",0.20486692214541,292065.382733645,292.065382733645,1.50357735428586,0.00150357735428586
2015,0.182151600423865,"Phnom Penh","Stung Treng",0.20486692214541,292065.382733645,292.065382733645,1.50357735428586,0.00150357735428586
2016,0.0616144969507488,"Phnom Penh","Stung Treng",0.20486692214541,292065.382733645,292.065382733645,1.50357735428586,0.00150357735428586
2017,0.0133608579646648,"Phnom Penh","Stung Treng",0.20486692214541,292065.382733645,292.065382733645,1.50357735428586,0.00150357735428586
2018,0.466938214370016,"Phnom Penh","Stung Treng",0.20486692214541,292065.382733645,292.065382733645,1.50357735428586,0.00150357735428586
2019,0.378187886206897,"Phnom Penh","Stung Treng",0.20486692214541,292065.382733645,292.065382733645,1.50357735428586,0.00150357735428586
2020,0.285670409140587,"Phnom Penh","Stung Treng",0.20486692214541,292065.382733645,292.065382733645,1.50357735428586,0.00150357735428586
2002,0.312357361269437,"Phnom Penh","Svay Rieng",0.590073507063949,114312.043440379,114.312043440379,1.50357735428586,0.00150357735428586
2003,0.283215639836767,"Phnom Penh","Svay Rieng",0.590073507063949,114312.043440379,114.312043440379,1.50357735428586,0.00150357735428586
2004,0.708000758765781,"Phnom Penh","Svay Rieng",0.590073507063949,114312.043440379,114.312043440379,1.50357735428586,0.00150357735428586
2005,0.649495824622416,"Phnom Penh","Svay Rieng",0.590073507063949,114312.043440379,114.312043440379,1.50357735428586,0.00150357735428586
2006,0.312888558340895,"Phnom Penh","Svay Rieng",0.590073507063949,114312.043440379,114.312043440379,1.50357735428586,0.00150357735428586
2007,0.924227209707008,"Phnom Penh","Svay Rieng",0.590073507063949,114312.043440379,114.312043440379,1.50357735428586,0.00150357735428586
2008,0.622173697026484,"Phnom Penh","Svay Rieng",0.590073507063949,114312.043440379,114.312043440379,1.50357735428586,0.00150357735428586
2009,0.550804880161039,"Phnom Penh","Svay Rieng",0.590073507063949,114312.043440379,114.312043440379,1.50357735428586,0.00150357735428586
2010,0.712473251321991,"Phnom Penh","Svay Rieng",0.590073507063949,114312.043440379,114.312043440379,1.50357735428586,0.00150357735428586
2011,0.872524636937546,"Phnom Penh","Svay Rieng",0.590073507063949,114312.043440379,114.312043440379,1.50357735428586,0.00150357735428586
2012,0.871524423883904,"Phnom Penh","Svay Rieng",0.590073507063949,114312.043440379,114.312043440379,1.50357735428586,0.00150357735428586
2013,0.705782071549752,"Phnom Penh","Svay Rieng",0.590073507063949,114312.043440379,114.312043440379,1.50357735428586,0.00150357735428586
2014,0.191829488725937,"Phnom Penh","Svay Rieng",0.590073507063949,114312.043440379,114.312043440379,1.50357735428586,0.00150357735428586
2015,0.3592062290309,"Phnom Penh","Svay Rieng",0.590073507063949,114312.043440379,114.312043440379,1.50357735428586,0.00150357735428586
2016,0.600310888897647,"Phnom Penh","Svay Rieng",0.590073507063949,114312.043440379,114.312043440379,1.50357735428586,0.00150357735428586
2017,0.314153035423786,"Phnom Penh","Svay Rieng",0.590073507063949,114312.043440379,114.312043440379,1.50357735428586,0.00150357735428586
2018,0.830449147724777,"Phnom Penh","Svay Rieng",0.590073507063949,114312.043440379,114.312043440379,1.50357735428586,0.00150357735428586
2019,0.794172186924117,"Phnom Penh","Svay Rieng",0.590073507063949,114312.043440379,114.312043440379,1.50357735428586,0.00150357735428586
2020,0.39222820078035,"Phnom Penh","Svay Rieng",0.590073507063949,114312.043440379,114.312043440379,1.50357735428586,0.00150357735428586
2002,0.579174016464596,"Phnom Penh","Takeo",0.41075515564019,71989.1166901831,71.9891166901831,1.50357735428586,0.00150357735428586
2003,0.665583757450761,"Phnom Penh","Takeo",0.41075515564019,71989.1166901831,71.9891166901831,1.50357735428586,0.00150357735428586
2004,0.462109418047853,"Phnom Penh","Takeo",0.41075515564019,71989.1166901831,71.9891166901831,1.50357735428586,0.00150357735428586
2005,0.42749170444626,"Phnom Penh","Takeo",0.41075515564019,71989.1166901831,71.9891166901831,1.50357735428586,0.00150357735428586
2006,0.706880225074777,"Phnom Penh","Takeo",0.41075515564019,71989.1166901831,71.9891166901831,1.50357735428586,0.00150357735428586
2007,0.775504834567079,"Phnom Penh","Takeo",0.41075515564019,71989.1166901831,71.9891166901831,1.50357735428586,0.00150357735428586
2008,0.786376193237378,"Phnom Penh","Takeo",0.41075515564019,71989.1166901831,71.9891166901831,1.50357735428586,0.00150357735428586
2009,0.820521716399081,"Phnom Penh","Takeo",0.41075515564019,71989.1166901831,71.9891166901831,1.50357735428586,0.00150357735428586
2010,0.867647379644542,"Phnom Penh","Takeo",0.41075515564019,71989.1166901831,71.9891166901831,1.50357735428586,0.00150357735428586
2011,0.553992493466854,"Phnom Penh","Takeo",0.41075515564019,71989.1166901831,71.9891166901831,1.50357735428586,0.00150357735428586
2012,0.91806949191248,"Phnom Penh","Takeo",0.41075515564019,71989.1166901831,71.9891166901831,1.50357735428586,0.00150357735428586
2013,0.642522863528191,"Phnom Penh","Takeo",0.41075515564019,71989.1166901831,71.9891166901831,1.50357735428586,0.00150357735428586
2014,0.502961649868813,"Phnom Penh","Takeo",0.41075515564019,71989.1166901831,71.9891166901831,1.50357735428586,0.00150357735428586
2015,0.637325683425069,"Phnom Penh","Takeo",0.41075515564019,71989.1166901831,71.9891166901831,1.50357735428586,0.00150357735428586
2016,0.781331874490497,"Phnom Penh","Takeo",0.41075515564019,71989.1166901831,71.9891166901831,1.50357735428586,0.00150357735428586
2017,0.683896145541063,"Phnom Penh","Takeo",0.41075515564019,71989.1166901831,71.9891166901831,1.50357735428586,0.00150357735428586
2018,0.899226561603578,"Phnom Penh","Takeo",0.41075515564019,71989.1166901831,71.9891166901831,1.50357735428586,0.00150357735428586
2019,0.807342815950679,"Phnom Penh","Takeo",0.41075515564019,71989.1166901831,71.9891166901831,1.50357735428586,0.00150357735428586
2020,0.452615782577233,"Phnom Penh","Takeo",0.41075515564019,71989.1166901831,71.9891166901831,1.50357735428586,0.00150357735428586
2016,0.630782895205752,"Phnom Penh","Tboung Khmum",0.489458131031917,127866.675770338,127.866675770338,1.50357735428586,0.00150357735428586
2017,0.39406044928919,"Phnom Penh","Tboung Khmum",0.489458131031917,127866.675770338,127.866675770338,1.50357735428586,0.00150357735428586
2018,0.669895576463516,"Phnom Penh","Tboung Khmum",0.489458131031917,127866.675770338,127.866675770338,1.50357735428586,0.00150357735428586
2019,0.70574693840843,"Phnom Penh","Tboung Khmum",0.489458131031917,127866.675770338,127.866675770338,1.50357735428586,0.00150357735428586
2020,0.193595361673972,"Phnom Penh","Tboung Khmum",0.489458131031917,127866.675770338,127.866675770338,1.50357735428586,0.00150357735428586
2002,0.418130512753681,"Preah Sihanouk","Banteay Meanchey",0.623497022060118,327156.998156678,327.156998156678,127367.017545349,127.367017545349
2003,0.609181835238384,"Preah Sihanouk","Banteay Meanchey",0.623497022060118,327156.998156678,327.156998156678,127367.017545349,127.367017545349
2004,0.0648040308784178,"Preah Sihanouk","Banteay Meanchey",0.623497022060118,327156.998156678,327.156998156678,127367.017545349,127.367017545349
2005,0.440478407959967,"Preah Sihanouk","Banteay Meanchey",0.623497022060118,327156.998156678,327.156998156678,127367.017545349,127.367017545349
2006,0.239231983441788,"Preah Sihanouk","Banteay Meanchey",0.623497022060118,327156.998156678,327.156998156678,127367.017545349,127.367017545349
2007,0.760678447324733,"Preah Sihanouk","Banteay Meanchey",0.623497022060118,327156.998156678,327.156998156678,127367.017545349,127.367017545349
2008,-0.0722292621943257,"Preah Sihanouk","Banteay Meanchey",0.623497022060118,327156.998156678,327.156998156678,127367.017545349,127.367017545349
2009,0.299540917727185,"Preah Sihanouk","Banteay Meanchey",0.623497022060118,327156.998156678,327.156998156678,127367.017545349,127.367017545349
2010,0.627087079818376,"Preah Sihanouk","Banteay Meanchey",0.623497022060118,327156.998156678,327.156998156678,127367.017545349,127.367017545349
2011,0.493008764002283,"Preah Sihanouk","Banteay Meanchey",0.623497022060118,327156.998156678,327.156998156678,127367.017545349,127.367017545349
2012,0.69440846414646,"Preah Sihanouk","Banteay Meanchey",0.623497022060118,327156.998156678,327.156998156678,127367.017545349,127.367017545349
2013,0.355946310154456,"Preah Sihanouk","Banteay Meanchey",0.623497022060118,327156.998156678,327.156998156678,127367.017545349,127.367017545349
2014,0.773837862519332,"Preah Sihanouk","Banteay Meanchey",0.623497022060118,327156.998156678,327.156998156678,127367.017545349,127.367017545349
2015,0.527140606969286,"Preah Sihanouk","Banteay Meanchey",0.623497022060118,327156.998156678,327.156998156678,127367.017545349,127.367017545349
2016,0.619326491706359,"Preah Sihanouk","Banteay Meanchey",0.623497022060118,327156.998156678,327.156998156678,127367.017545349,127.367017545349
2017,-0.105691381319108,"Preah Sihanouk","Banteay Meanchey",0.623497022060118,327156.998156678,327.156998156678,127367.017545349,127.367017545349
2018,0.574942677057627,"Preah Sihanouk","Banteay Meanchey",0.623497022060118,327156.998156678,327.156998156678,127367.017545349,127.367017545349
2019,0.889434920381084,"Preah Sihanouk","Banteay Meanchey",0.623497022060118,327156.998156678,327.156998156678,127367.017545349,127.367017545349
2020,0.36740755861193,"Preah Sihanouk","Banteay Meanchey",0.623497022060118,327156.998156678,327.156998156678,127367.017545349,127.367017545349
2002,0.391693309063687,"Preah Sihanouk","Battambang",0.825329144221338,228456.397019078,228.456397019078,127367.017545349,127.367017545349
2003,0.76938452289441,"Preah Sihanouk","Battambang",0.825329144221338,228456.397019078,228.456397019078,127367.017545349,127.367017545349
2004,-0.117151389698794,"Preah Sihanouk","Battambang",0.825329144221338,228456.397019078,228.456397019078,127367.017545349,127.367017545349
2005,0.509048323925948,"Preah Sihanouk","Battambang",0.825329144221338,228456.397019078,228.456397019078,127367.017545349,127.367017545349
2006,0.103198433810473,"Preah Sihanouk","Battambang",0.825329144221338,228456.397019078,228.456397019078,127367.017545349,127.367017545349
2007,0.464272033189873,"Preah Sihanouk","Battambang",0.825329144221338,228456.397019078,228.456397019078,127367.017545349,127.367017545349
2008,-0.17272403292111,"Preah Sihanouk","Battambang",0.825329144221338,228456.397019078,228.456397019078,127367.017545349,127.367017545349
2009,0.0443428284738951,"Preah Sihanouk","Battambang",0.825329144221338,228456.397019078,228.456397019078,127367.017545349,127.367017545349
2010,0.518169028554281,"Preah Sihanouk","Battambang",0.825329144221338,228456.397019078,228.456397019078,127367.017545349,127.367017545349
2011,0.481240975719386,"Preah Sihanouk","Battambang",0.825329144221338,228456.397019078,228.456397019078,127367.017545349,127.367017545349
2012,0.509576350597847,"Preah Sihanouk","Battambang",0.825329144221338,228456.397019078,228.456397019078,127367.017545349,127.367017545349
2013,0.123890098313035,"Preah Sihanouk","Battambang",0.825329144221338,228456.397019078,228.456397019078,127367.017545349,127.367017545349
2014,0.373460057997725,"Preah Sihanouk","Battambang",0.825329144221338,228456.397019078,228.456397019078,127367.017545349,127.367017545349
2015,0.621553899388248,"Preah Sihanouk","Battambang",0.825329144221338,228456.397019078,228.456397019078,127367.017545349,127.367017545349
2016,0.282234442823502,"Preah Sihanouk","Battambang",0.825329144221338,228456.397019078,228.456397019078,127367.017545349,127.367017545349
2017,-0.177650853481257,"Preah Sihanouk","Battambang",0.825329144221338,228456.397019078,228.456397019078,127367.017545349,127.367017545349
2018,0.670328523585548,"Preah Sihanouk","Battambang",0.825329144221338,228456.397019078,228.456397019078,127367.017545349,127.367017545349
2019,0.8876693133421,"Preah Sihanouk","Battambang",0.825329144221338,228456.397019078,228.456397019078,127367.017545349,127.367017545349
2020,0.64690911682348,"Preah Sihanouk","Battambang",0.825329144221338,228456.397019078,228.456397019078,127367.017545349,127.367017545349
2002,0.509912565764988,"Preah Sihanouk","Kampong Cham",0.435776667532494,195980.359253031,195.980359253031,127367.017545349,127.367017545349
2003,0.542156754052699,"Preah Sihanouk","Kampong Cham",0.435776667532494,195980.359253031,195.980359253031,127367.017545349,127.367017545349
2004,0.00754207523244339,"Preah Sihanouk","Kampong Cham",0.435776667532494,195980.359253031,195.980359253031,127367.017545349,127.367017545349
2005,0.453077772178237,"Preah Sihanouk","Kampong Cham",0.435776667532494,195980.359253031,195.980359253031,127367.017545349,127.367017545349
2006,0.269127402364627,"Preah Sihanouk","Kampong Cham",0.435776667532494,195980.359253031,195.980359253031,127367.017545349,127.367017545349
2007,0.852881212505842,"Preah Sihanouk","Kampong Cham",0.435776667532494,195980.359253031,195.980359253031,127367.017545349,127.367017545349
2008,-0.0693570544021028,"Preah Sihanouk","Kampong Cham",0.435776667532494,195980.359253031,195.980359253031,127367.017545349,127.367017545349
2009,0.608699964084762,"Preah Sihanouk","Kampong Cham",0.435776667532494,195980.359253031,195.980359253031,127367.017545349,127.367017545349
2010,0.55596180685947,"Preah Sihanouk","Kampong Cham",0.435776667532494,195980.359253031,195.980359253031,127367.017545349,127.367017545349
2011,0.67555579143866,"Preah Sihanouk","Kampong Cham",0.435776667532494,195980.359253031,195.980359253031,127367.017545349,127.367017545349
2012,0.755525117915342,"Preah Sihanouk","Kampong Cham",0.435776667532494,195980.359253031,195.980359253031,127367.017545349,127.367017545349
2013,0.321935220699622,"Preah Sihanouk","Kampong Cham",0.435776667532494,195980.359253031,195.980359253031,127367.017545349,127.367017545349
2014,0.483923308880411,"Preah Sihanouk","Kampong Cham",0.435776667532494,195980.359253031,195.980359253031,127367.017545349,127.367017545349
2015,0.430278502712988,"Preah Sihanouk","Kampong Cham",0.435776667532494,195980.359253031,195.980359253031,127367.017545349,127.367017545349
2016,0.441088991975429,"Preah Sihanouk","Kampong Cham",0.435776667532494,195980.359253031,195.980359253031,127367.017545349,127.367017545349
2017,0.196850937769178,"Preah Sihanouk","Kampong Cham",0.435776667532494,195980.359253031,195.980359253031,127367.017545349,127.367017545349
2018,0.422290169305241,"Preah Sihanouk","Kampong Cham",0.435776667532494,195980.359253031,195.980359253031,127367.017545349,127.367017545349
2019,0.813810528733808,"Preah Sihanouk","Kampong Cham",0.435776667532494,195980.359253031,195.980359253031,127367.017545349,127.367017545349
2020,0.421263820112925,"Preah Sihanouk","Kampong Cham",0.435776667532494,195980.359253031,195.980359253031,127367.017545349,127.367017545349
2002,0.637714381954332,"Preah Sihanouk","Kampong Chhnang",0.60293541495971,153671.879199613,153.671879199613,127367.017545349,127.367017545349
2003,0.477031765151838,"Preah Sihanouk","Kampong Chhnang",0.60293541495971,153671.879199613,153.671879199613,127367.017545349,127.367017545349
2004,-0.166379411593925,"Preah Sihanouk","Kampong Chhnang",0.60293541495971,153671.879199613,153.671879199613,127367.017545349,127.367017545349
2005,0.333241801700146,"Preah Sihanouk","Kampong Chhnang",0.60293541495971,153671.879199613,153.671879199613,127367.017545349,127.367017545349
2006,0.211375657020729,"Preah Sihanouk","Kampong Chhnang",0.60293541495971,153671.879199613,153.671879199613,127367.017545349,127.367017545349
2007,0.546010510527655,"Preah Sihanouk","Kampong Chhnang",0.60293541495971,153671.879199613,153.671879199613,127367.017545349,127.367017545349
2008,-0.0531089566441995,"Preah Sihanouk","Kampong Chhnang",0.60293541495971,153671.879199613,153.671879199613,127367.017545349,127.367017545349
2009,0.275564652575937,"Preah Sihanouk","Kampong Chhnang",0.60293541495971,153671.879199613,153.671879199613,127367.017545349,127.367017545349
2010,0.64278316703037,"Preah Sihanouk","Kampong Chhnang",0.60293541495971,153671.879199613,153.671879199613,127367.017545349,127.367017545349
2011,0.586806941990158,"Preah Sihanouk","Kampong Chhnang",0.60293541495971,153671.879199613,153.671879199613,127367.017545349,127.367017545349
2012,0.758891844720203,"Preah Sihanouk","Kampong Chhnang",0.60293541495971,153671.879199613,153.671879199613,127367.017545349,127.367017545349
2013,0.317606208411265,"Preah Sihanouk","Kampong Chhnang",0.60293541495971,153671.879199613,153.671879199613,127367.017545349,127.367017545349
2014,0.671916530671801,"Preah Sihanouk","Kampong Chhnang",0.60293541495971,153671.879199613,153.671879199613,127367.017545349,127.367017545349
2015,0.545469796644674,"Preah Sihanouk","Kampong Chhnang",0.60293541495971,153671.879199613,153.671879199613,127367.017545349,127.367017545349
2016,0.29642812679828,"Preah Sihanouk","Kampong Chhnang",0.60293541495971,153671.879199613,153.671879199613,127367.017545349,127.367017545349
2017,0.0669185210152431,"Preah Sihanouk","Kampong Chhnang",0.60293541495971,153671.879199613,153.671879199613,127367.017545349,127.367017545349
2018,0.125186174623184,"Preah Sihanouk","Kampong Chhnang",0.60293541495971,153671.879199613,153.671879199613,127367.017545349,127.367017545349
2019,0.753347238866907,"Preah Sihanouk","Kampong Chhnang",0.60293541495971,153671.879199613,153.671879199613,127367.017545349,127.367017545349
2020,0.671861106177804,"Preah Sihanouk","Kampong Chhnang",0.60293541495971,153671.879199613,153.671879199613,127367.017545349,127.367017545349
2002,0.24493413456008,"Preah Sihanouk","Kampong Speu",0.646856109621589,81992.8506760985,81.9928506760985,127367.017545349,127.367017545349
2003,0.660794596976714,"Preah Sihanouk","Kampong Speu",0.646856109621589,81992.8506760985,81.9928506760985,127367.017545349,127.367017545349
2004,0.0381535378774081,"Preah Sihanouk","Kampong Speu",0.646856109621589,81992.8506760985,81.9928506760985,127367.017545349,127.367017545349
2005,0.36407420202453,"Preah Sihanouk","Kampong Speu",0.646856109621589,81992.8506760985,81.9928506760985,127367.017545349,127.367017545349
2006,0.440614390401778,"Preah Sihanouk","Kampong Speu",0.646856109621589,81992.8506760985,81.9928506760985,127367.017545349,127.367017545349
2007,0.905758984254645,"Preah Sihanouk","Kampong Speu",0.646856109621589,81992.8506760985,81.9928506760985,127367.017545349,127.367017545349
2008,0.026990998686894,"Preah Sihanouk","Kampong Speu",0.646856109621589,81992.8506760985,81.9928506760985,127367.017545349,127.367017545349
2009,0.835634438730403,"Preah Sihanouk","Kampong Speu",0.646856109621589,81992.8506760985,81.9928506760985,127367.017545349,127.367017545349
2010,0.673187431474588,"Preah Sihanouk","Kampong Speu",0.646856109621589,81992.8506760985,81.9928506760985,127367.017545349,127.367017545349
2011,0.575349947015351,"Preah Sihanouk","Kampong Speu",0.646856109621589,81992.8506760985,81.9928506760985,127367.017545349,127.367017545349
2012,0.800355278071842,"Preah Sihanouk","Kampong Speu",0.646856109621589,81992.8506760985,81.9928506760985,127367.017545349,127.367017545349
2013,0.202244230913196,"Preah Sihanouk","Kampong Speu",0.646856109621589,81992.8506760985,81.9928506760985,127367.017545349,127.367017545349
2014,0.332869292203578,"Preah Sihanouk","Kampong Speu",0.646856109621589,81992.8506760985,81.9928506760985,127367.017545349,127.367017545349
2015,0.539176144506079,"Preah Sihanouk","Kampong Speu",0.646856109621589,81992.8506760985,81.9928506760985,127367.017545349,127.367017545349
2016,0.36523878497123,"Preah Sihanouk","Kampong Speu",0.646856109621589,81992.8506760985,81.9928506760985,127367.017545349,127.367017545349
2017,-0.131336129661245,"Preah Sihanouk","Kampong Speu",0.646856109621589,81992.8506760985,81.9928506760985,127367.017545349,127.367017545349
2018,0.61319338479674,"Preah Sihanouk","Kampong Speu",0.646856109621589,81992.8506760985,81.9928506760985,127367.017545349,127.367017545349
2019,0.807041177805327,"Preah Sihanouk","Kampong Speu",0.646856109621589,81992.8506760985,81.9928506760985,127367.017545349,127.367017545349
2020,0.680959701293736,"Preah Sihanouk","Kampong Speu",0.646856109621589,81992.8506760985,81.9928506760985,127367.017545349,127.367017545349
2002,0.331137990234219,"Preah Sihanouk","Kampong Thom",0.73779635659438,240569.402275978,240.569402275978,127367.017545349,127.367017545349
2003,0.776057489908185,"Preah Sihanouk","Kampong Thom",0.73779635659438,240569.402275978,240.569402275978,127367.017545349,127.367017545349
2004,-0.0571633804453487,"Preah Sihanouk","Kampong Thom",0.73779635659438,240569.402275978,240.569402275978,127367.017545349,127.367017545349
2005,0.390642208392289,"Preah Sihanouk","Kampong Thom",0.73779635659438,240569.402275978,240.569402275978,127367.017545349,127.367017545349
2006,0.384696051448186,"Preah Sihanouk","Kampong Thom",0.73779635659438,240569.402275978,240.569402275978,127367.017545349,127.367017545349
2007,0.673972812196428,"Preah Sihanouk","Kampong Thom",0.73779635659438,240569.402275978,240.569402275978,127367.017545349,127.367017545349
2008,-0.065313878617985,"Preah Sihanouk","Kampong Thom",0.73779635659438,240569.402275978,240.569402275978,127367.017545349,127.367017545349
2009,0.506320553818658,"Preah Sihanouk","Kampong Thom",0.73779635659438,240569.402275978,240.569402275978,127367.017545349,127.367017545349
2010,0.404351356849416,"Preah Sihanouk","Kampong Thom",0.73779635659438,240569.402275978,240.569402275978,127367.017545349,127.367017545349
2011,0.622036824188696,"Preah Sihanouk","Kampong Thom",0.73779635659438,240569.402275978,240.569402275978,127367.017545349,127.367017545349
2012,0.76146663275812,"Preah Sihanouk","Kampong Thom",0.73779635659438,240569.402275978,240.569402275978,127367.017545349,127.367017545349
2013,0.167098267254853,"Preah Sihanouk","Kampong Thom",0.73779635659438,240569.402275978,240.569402275978,127367.017545349,127.367017545349
2014,0.448675219997993,"Preah Sihanouk","Kampong Thom",0.73779635659438,240569.402275978,240.569402275978,127367.017545349,127.367017545349
2015,0.492629866827622,"Preah Sihanouk","Kampong Thom",0.73779635659438,240569.402275978,240.569402275978,127367.017545349,127.367017545349
2016,0.316991525336888,"Preah Sihanouk","Kampong Thom",0.73779635659438,240569.402275978,240.569402275978,127367.017545349,127.367017545349
2017,-0.141157565253073,"Preah Sihanouk","Kampong Thom",0.73779635659438,240569.402275978,240.569402275978,127367.017545349,127.367017545349
2018,0.390042110200347,"Preah Sihanouk","Kampong Thom",0.73779635659438,240569.402275978,240.569402275978,127367.017545349,127.367017545349
2019,0.875798633133957,"Preah Sihanouk","Kampong Thom",0.73779635659438,240569.402275978,240.569402275978,127367.017545349,127.367017545349
2020,0.748861976945919,"Preah Sihanouk","Kampong Thom",0.73779635659438,240569.402275978,240.569402275978,127367.017545349,127.367017545349
