"time","provname","year","biweek","cases","temp_C","precip_mm","births","pop","cases_per_1000","reconstructed_annual_period","reconstructed_multi_period","multi_period","avg_wave_power_annual","avg_wave_power_multi","avg_wave_coherency_temp","avg_cross_power_temp","avg_wave_coherency_precip","avg_cross_power_precip","proportion_coherence_annual"
2004.19230769231,"Kampong Thom",2004,6,3,30.5601375214286,2.74739400042143,612.227510599908,607929.854191323,0.00493477985875631,-0.00308751835642872,-0.0654962492049235,5.03310650335774,0.245283787120819,0.356045096377792,0.0762835181461955,0.491831266951219,0.0988235918919176,0.535564364395252,0.91304347826087
2004.23076923077,"Kampong Thom",2004,7,6,30.5418400785715,2.23712142857143,612.511492122619,608311.886849524,0.00986336142644571,-0.00308751835642872,-0.0677824342296786,5.02559473741235,0.247591117497397,0.360822926166014,0.0763408155701623,0.495169262829491,0.098864998709433,0.537700119393257,0.91304347826087
2004.26923076923,"Kampong Thom",2004,8,4,30.7672525714286,3.47747142857143,612.79547364533,608693.919507724,0.00657144727720455,-0.00308751835642872,-0.0699646042194985,5.01815537503441,0.250426629262859,0.365630125751752,0.076398156506009,0.498648667371388,0.0989066874411799,0.539925533287426,0.91304347826087
2004.30769230769,"Kampong Thom",2004,9,9,30.3939053571429,6.17218571428571,613.07945516804,609075.952165924,0.0147764822564333,-0.00308751835642872,-0.0720335269659492,5.010789407651,0.253243680158923,0.370465737799192,0.0769677490533243,0.498441866065503,0.098948622893706,0.536953136704007,0.91304347826087
2004.34615384615,"Kampong Thom",2004,10,24,29.4876393428572,4.35795,613.363436690751,609457.984824125,0.0393792527091524,-0.00308751835642872,-0.0739801220770311,5.0034979103779,0.255981260766371,0.375328758056118,0.0770254663156744,0.502365866603323,0.0989907689049744,0.53964314936029,0.91304347826087
2004.38461538462,"Kampong Thom",2004,11,31,29.48638745,7.08463571428571,613.647418213461,609840.017482325,0.0508330039212267,-0.00308751835642872,-0.0757954957645604,4.99628203733342,0.259108037009762,0.380218135034918,0.0770831979341554,0.50653692352571,0.099033088962188,0.542556451560246,0.91304347826087
2004.42307692308,"Kampong Thom",2004,12,35,26.97050575,16.8815857142857,613.931399736172,610222.050140526,0.0573561705807582,-0.00308751835642872,-0.0773185539287419,4.98914301672421,0.262960898308055,0.385132769803708,0.0771409375327045,0.510991808991257,0.0990755465980397,0.545738926448084,0.91304347826087
2004.46153846154,"Kampong Thom",2004,13,47,28.5455847357143,1.6167,614.215381258883,610604.082798726,0.0769729540368839,-0.00308751835642872,-0.0787871647782125,4.98208214572613,0.267179519931514,0.39007151589221,0.0771986794975463,0.511848265190727,0.0991181055942971,0.552380916507917,0.91304347826087
2004.5,"Kampong Thom",2004,14,54,28.5737506285715,4.31519285714286,614.499362781593,610986.115456926,0.0883817138129499,-0.00308751835642872,-0.080099522795977,4.97510078518406,0.270996962381691,0.39503317931661,0.077535944072436,0.517043669422306,0.0991607300300248,0.55143549299841,0.91304347826087
2004.53846153846,"Kampong Thom",2004,15,44,27.5679431642857,8.5851,614.783344304304,611368.148115127,0.0719697290996494,-0.00308751835642872,-0.0812480711351156,4.96820035415604,0.274043229124685,0.40001651872706,0.0775939712484743,0.522636517497495,0.0992033842154497,0.555940198466609,0.91304347826087
2004.57692307692,"Kampong Thom",2004,16,44,27.1138199714286,10.6284642857143,615.067325827014,611750.180773327,0.0719247846308417,-0.00308751835642872,-0.0822256105406055,4.96138232432747,0.27669145742214,0.405020245680999,0.0776519904176646,0.528665420410942,0.100129996875223,0.55595149127958,0.91304347826087
2004.61538461538,"Kampong Thom",2004,17,38,27.9593607357143,8.37838571428571,615.351307349725,612132.213431527,0.0620780922261505,-0.00229590772515742,-0.0834662540669866,4.95464821432196,0.279637184647277,0.410043025044887,0.0777100036147227,0.535169018056154,0.100173133841451,0.564571142844802,0.91304347826087
2004.65384615385,"Kampong Thom",2004,18,22,27.9864820785714,6.4101,615.635288872436,612514.246089728,0.0359175319438647,-0.00242585233192613,-0.0841369533119549,4.94799958393577,0.283328898861847,0.415083475526352,0.0784815249749991,0.542185638860706,0.100216197818287,0.570825887594814,0.91304347826087
2004.69230769231,"Kampong Thom",2004,19,15,27.0187576357143,9.29610714285714,615.919270395146,612896.278747928,0.0244739616149133,0.000587719703174461,-0.0846160987837186,4.94143802832301,0.287856188092786,0.420140170338153,0.0785399972636963,0.55294008849879,0.100259152503312,0.575430874133561,0.91304347826087
2004.73076923077,"Kampong Thom",2004,20,10,27.4748207714286,6.93001428571429,616.203251917857,613278.311406129,0.0163058106148772,-0.000570741852790965,-0.084897990767985,4.93496517215861,0.293222420159991,0.425211637994714,0.0785984850461371,0.557213855290367,0.100301961097835,0.58311412427527,0.91304347826087
2004.76923076923,"Kampong Thom",2004,21,4,26.8719024,1.79162142857143,616.487233440567,613660.344064329,0.0065182637898803,-0.00271630591620979,-0.0849774395298031,4.92858266380597,0.299572969386508,0.43029636324137,0.0786569959234635,0.566092449396294,0.100344586244528,0.591463513537264,0.91304347826087
2004.80769230769,"Kampong Thom",2004,22,6,27.4730273571429,0.167813468297857,616.771214963278,614042.37672253,0.00977131257947568,-0.00585023927208663,-0.0855325451229069,4.92229216951585,0.307200640604808,0.435392788115789,0.079200768836769,0.575615642394681,0.100909278714778,0.600511207025798,0.91304347826087
2004.84615384615,"Kampong Thom",2004,23,6,29.1402315714286,0.169927968764286,617.055196485989,614424.40938073,0.00976523703875521,-0.00982684346586402,-0.0852398629529651,4.91609536768219,0.316432751235849,0.44049931314042,0.0792595145046252,0.585808727477995,0.100951414377273,0.613105882287071,0.91304347826087
2004.88461538462,"Kampong Thom",2004,24,2,26.9573212857143,1.73697309102039,617.339178008699,614806.44203893,0.00325305634951912,-0.0144155684426323,-0.0847300047324994,4.90999394318,0.327550462178472,0.445614298644138,0.0793182858208821,0.599989148000703,0.100993253850695,0.623759246216153,0.91304347826087
