"year","biweek","provname","epiyr","time","cases","beta","betahigh","betalow","temp_C","precip_mm","temp_C_lag","precip_mm_lag"
2014,8,"national",2019,2014.26923076923,53,1.22825847755611e-05,1.26373468669516e-05,1.19375869026132e-05,28.8563988357143,105.275464285714,26.5702490145605,24.8933278677465
2014,9,"national",2019,2014.30769230769,60,1.51177078947287e-05,1.55505886672583e-05,1.46966740690413e-05,28.8782725532967,138.954357142857,25.8151696061539,113.605258580636
2015,1,"national",2019,2015,224,9.34124437363963e-06,9.62661603024853e-06,9.06417843425284e-06,25.9899924733517,12.243215451406,26.1636098576923,105.275464285714
2015,10,"national",2019,2015.34615384615,154,1.46544223232815e-05,1.50857402036662e-05,1.42352327298692e-05,29.9726007826923,108.184224721464,27.0623961739011,138.954357142857
2015,11,"national",2019,2015.38461538462,259,1.72817415258542e-05,1.77972617182183e-05,1.67809200345876e-05,29.9916764291209,100.144085714286,28.8669133016484,12.243215451406
2015,12,"national",2019,2015.42307692308,386,1.50076997855109e-05,1.54711043249092e-05,1.45579645720042e-05,29.3470595197802,149.286392857143,30.0660251887363,108.184224721464
2015,13,"national",2019,2015.46153846154,552,2.03430263670435e-05,2.09787761571901e-05,1.97262431673434e-05,27.8496902947802,186.731542857143,29.3051798233517,100.144085714286
2015,14,"national",2019,2015.5,786,1.69125132138696e-05,1.74580023361203e-05,1.63838390966413e-05,29.0321713706044,177.58325,28.8563988357143,149.286392857143
2015,15,"national",2019,2015.53846153846,1103,1.5327927624063e-05,1.58282177364001e-05,1.48432478225961e-05,27.9747339096154,123.374176127557,28.8782725532967,186.731542857143
2015,16,"national",2019,2015.57692307692,1484,1.51488132612202e-05,1.56459727602673e-05,1.46672304179118e-05,27.448284021978,242.607864285714,25.9899924733517,177.58325
2015,17,"national",2019,2015.61538461538,1673,1.58194727901796e-05,1.63370428698981e-05,1.53180631350419e-05,28.379392084066,194.492214285714,29.9726007826923,123.374176127557
2015,18,"national",2019,2015.65384615385,1637,1.48857131806288e-05,1.53717013758881e-05,1.44148633607619e-05,28.0157284365385,176.257335714286,29.9916764291209,242.607864285714
2015,19,"national",2019,2015.69230769231,1531,1.34893747475206e-05,1.39233662462766e-05,1.30687194671284e-05,27.1588320439561,312.852735714286,29.3470595197802,194.492214285714
2015,2,"national",2019,2015.03846153846,67,9.52571134069273e-06,9.81136230565107e-06,9.24819647025638e-06,24.8374760164835,0.745896465594495,27.8496902947802,176.257335714286
2015,20,"national",2019,2015.73076923077,1192,1.54840449591539e-05,1.59712642925882e-05,1.5011479687873e-05,27.5734301947802,230.544971428571,29.0321713706044,312.852735714286
2015,21,"national",2019,2015.76923076923,939,1.60319428752821e-05,1.65336876970573e-05,1.55452173528258e-05,27.3368639642857,197.527147602651,27.9747339096154,0.745896465594495
2015,22,"national",2019,2015.80769230769,769,1.50113313420947e-05,1.54823234958254e-05,1.45544683702033e-05,27.9288458104396,57.4816843616889,27.448284021978,230.544971428571
2015,23,"national",2019,2015.84615384615,701,1.4951131292301e-05,1.54176223831956e-05,1.44985545935525e-05,27.9588984656594,95.51008311385,28.379392084066,197.527147602651
2015,24,"national",2019,2015.88461538462,505,1.23006097763614e-05,1.26837440994476e-05,1.19288895394402e-05,28.605248967033,18.8286947099941,28.0157284365385,57.4816843616889
2015,25,"national",2019,2015.92307692308,578,1.18218834701481e-05,1.21838778246492e-05,1.14704941942927e-05,28.7607384392857,15.0551796467797,27.1588320439561,95.51008311385
2015,26,"national",2019,2015.96153846154,423,1.18988904512262e-05,1.22659010953632e-05,1.15426724614842e-05,26.9583161066667,11.576861084268,24.8374760164835,18.8286947099941
2015,3,"national",2019,2015.07692307692,59,1.04143802893246e-05,1.07213179755592e-05,1.01160200047625e-05,25.779275914011,1.39997841874603,27.5734301947802,15.0551796467797
2015,4,"national",2019,2015.11538461538,48,1.1203360137011e-05,1.15301441149052e-05,1.08856123279925e-05,27.4211506071429,24.870696378664,27.3368639642857,11.576861084268
2015,5,"national",2019,2015.15384615385,46,1.08689808618474e-05,1.11861953000212e-05,1.05605424653949e-05,29.4538809093407,12.4479421015294,27.9288458104396,1.39997841874603
2015,6,"national",2019,2015.19230769231,52,1.32063003105532e-05,1.35847657530428e-05,1.28381462626831e-05,29.5437986802198,19.8247675945428,27.9588984656594,24.870696378664
2015,7,"national",2019,2015.23076923077,70,1.07355515806052e-05,1.10493357892439e-05,1.043049425487e-05,29.9869165098901,48.34090528085,28.605248967033,12.4479421015294
2015,8,"national",2019,2015.26923076923,89,1.22825847755611e-05,1.26373468669516e-05,1.19375869026132e-05,29.9010018423077,64.9432672520703,28.7607384392857,19.8247675945428
2015,9,"national",2019,2015.30769230769,80,1.51177078947287e-05,1.55505886672583e-05,1.46966740690413e-05,29.5017911510989,97.0306,26.9583161066667,48.34090528085
2016,1,"national",2019,2016,177,9.34124437363963e-06,9.62661603024853e-06,9.06417843425284e-06,27.7847034653846,16.2934775115222,25.779275914011,64.9432672520703
2016,10,"national",2019,2016.34615384615,168,1.46544223232815e-05,1.50857402036662e-05,1.42352327298692e-05,30.6872995664835,121.130421428571,27.4211506071429,97.0306
2016,11,"national",2019,2016.38461538462,174,1.72817415258542e-05,1.77972617182183e-05,1.67809200345876e-05,28.8491841818682,223.359492857143,29.4538809093407,16.2934775115222
2016,12,"national",2019,2016.42307692308,333,1.50076997855109e-05,1.54711043249092e-05,1.45579645720042e-05,29.3602589483517,119.32005559825,29.5437986802198,121.130421428571
2016,13,"national",2019,2016.46153846154,520,2.03430263670435e-05,2.09787761571901e-05,1.97262431673434e-05,27.1973309151099,327.344771428572,29.9869165098901,223.359492857143
2016,14,"national",2019,2016.5,1127,1.69125132138696e-05,1.74580023361203e-05,1.63838390966413e-05,27.3787240148352,250.601078571429,29.9010018423077,119.32005559825
2016,15,"national",2019,2016.53846153846,1201,1.5327927624063e-05,1.58282177364001e-05,1.48432478225961e-05,27.9782894516484,192.188707142857,29.5017911510989,327.344771428572
2016,16,"national",2019,2016.57692307692,1320,1.51488132612202e-05,1.56459727602673e-05,1.46672304179118e-05,27.6474372483517,231.365328571429,27.7847034653846,250.601078571429
2016,17,"national",2019,2016.61538461538,1341,1.58194727901796e-05,1.63370428698981e-05,1.53180631350419e-05,28.5097298409341,160.864064285714,30.6872995664835,192.188707142857
2016,18,"national",2019,2016.65384615385,1207,1.48857131806288e-05,1.53717013758881e-05,1.44148633607619e-05,28.3010048151099,174.233378571428,28.8491841818682,231.365328571429
2016,19,"national",2019,2016.69230769231,1021,1.34893747475206e-05,1.39233662462766e-05,1.30687194671284e-05,26.9909242436813,330.552614285714,29.3602589483517,160.864064285714
2016,2,"national",2019,2016.03846153846,198,9.52571134069273e-06,9.81136230565107e-06,9.24819647025638e-06,27.4331083978022,28.6790542919229,27.1973309151099,174.233378571428
2016,20,"national",2019,2016.73076923077,662,1.54840449591539e-05,1.59712642925882e-05,1.5011479687873e-05,27.2912814010989,279.227728571429,27.3787240148352,330.552614285714
2016,21,"national",2019,2016.76923076923,581,1.60319428752821e-05,1.65336876970573e-05,1.55452173528258e-05,26.9466416255495,291.507128571429,27.9782894516484,28.6790542919229
2016,22,"national",2019,2016.80769230769,531,1.50113313420947e-05,1.54823234958254e-05,1.45544683702033e-05,26.94792065,237.759960054229,27.6474372483517,279.227728571429
2016,23,"national",2019,2016.84615384615,313,1.4951131292301e-05,1.54176223831956e-05,1.44985545935525e-05,27.5021518173077,101.890835074649,28.5097298409341,291.507128571429
2016,24,"national",2019,2016.88461538462,388,1.23006097763614e-05,1.26837440994476e-05,1.19288895394402e-05,27.260645867033,97.0713026995865,28.3010048151099,237.759960054229
2016,25,"national",2019,2016.92307692308,236,1.18218834701481e-05,1.21838778246492e-05,1.14704941942927e-05,26.089799710989,140.535191692411,26.9909242436813,101.890835074649
2016,26,"national",2019,2016.96153846154,156,1.18988904512262e-05,1.22659010953632e-05,1.15426724614842e-05,26.1050115828205,26.7296774720089,27.4331083978022,97.0713026995865
2016,3,"national",2019,2016.07692307692,195,1.04143802893246e-05,1.07213179755592e-05,1.01160200047625e-05,26.4679142807693,5.1410290230533,27.2912814010989,140.535191692411
2016,4,"national",2019,2016.11538461538,176,1.1203360137011e-05,1.15301441149052e-05,1.08856123279925e-05,28.2937449813187,3.02835879440864,26.9466416255495,26.7296774720089
2016,5,"national",2019,2016.15384615385,149,1.08689808618474e-05,1.11861953000212e-05,1.05605424653949e-05,28.733826559066,3.00069151313029,26.94792065,5.1410290230533
2016,6,"national",2019,2016.19230769231,145,1.32063003105532e-05,1.35847657530428e-05,1.28381462626831e-05,30.4793195189561,6.99467648484571,27.5021518173077,3.02835879440864
2016,7,"national",2019,2016.23076923077,195,1.07355515806052e-05,1.10493357892439e-05,1.043049425487e-05,29.9804650717033,16.9504276961244,27.260645867033,3.00069151313029
2016,8,"national",2019,2016.26923076923,107,1.22825847755611e-05,1.26373468669516e-05,1.19375869026132e-05,31.6703242785714,10.2217746252859,26.089799710989,6.99467648484571
2016,9,"national",2019,2016.30769230769,219,1.51177078947287e-05,1.55505886672583e-05,1.46966740690413e-05,31.3205837074176,56.2829460666711,26.1050115828205,16.9504276961244
2017,1,"national",2019,2017,174,9.34124437363963e-06,9.62661603024853e-06,9.06417843425284e-06,27.5790183101649,22.0700352102607,26.4679142807693,10.2217746252859
2017,10,"national",2019,2017.34615384615,87,1.46544223232815e-05,1.50857402036662e-05,1.42352327298692e-05,28.2447962656594,211.860071428571,28.2937449813187,56.2829460666711
2017,11,"national",2019,2017.38461538462,127,1.72817415258542e-05,1.77972617182183e-05,1.67809200345876e-05,28.2218407324176,272.193021428572,28.733826559066,22.0700352102607
2017,12,"national",2019,2017.42307692308,203,1.50076997855109e-05,1.54711043249092e-05,1.45579645720042e-05,28.3381938961539,141.205484438736,30.4793195189561,211.860071428571
2017,13,"national",2019,2017.46153846154,235,2.03430263670435e-05,2.09787761571901e-05,1.97262431673434e-05,28.0570373711539,184.006842857143,29.9804650717033,272.193021428572
2017,14,"national",2019,2017.5,528,1.69125132138696e-05,1.74580023361203e-05,1.63838390966413e-05,27.5122058016484,219.607171428571,31.6703242785714,141.205484438736
2017,15,"national",2019,2017.53846153846,450,1.5327927624063e-05,1.58282177364001e-05,1.48432478225961e-05,26.8626036019231,312.44775,31.3205837074176,184.006842857143
2017,16,"national",2019,2017.57692307692,491,1.51488132612202e-05,1.56459727602673e-05,1.46672304179118e-05,28.5002316409341,132.213414285714,27.5790183101649,219.607171428571
2017,17,"national",2019,2017.61538461538,371,1.58194727901796e-05,1.63370428698981e-05,1.53180631350419e-05,27.5223080903847,280.776978571428,28.2447962656594,312.44775
2017,18,"national",2019,2017.65384615385,430,1.48857131806288e-05,1.53717013758881e-05,1.44148633607619e-05,28.2930822082418,141.195957142857,28.2218407324176,132.213414285714
2017,19,"national",2019,2017.69230769231,362,1.34893747475206e-05,1.39233662462766e-05,1.30687194671284e-05,27.7388824247253,205.369771428571,28.3381938961539,280.776978571428
2017,2,"national",2019,2017.03846153846,82,9.52571134069273e-06,9.81136230565107e-06,9.24819647025638e-06,26.7865633156594,42.6204840357836,28.0570373711539,141.195957142857
2017,20,"national",2019,2017.73076923077,324,1.54840449591539e-05,1.59712642925882e-05,1.5011479687873e-05,27.1994292774726,298.925292857143,27.5122058016484,205.369771428571
2017,21,"national",2019,2017.76923076923,338,1.60319428752821e-05,1.65336876970573e-05,1.55452173528258e-05,27.5754298104396,230.399878571429,26.8626036019231,42.6204840357836
2017,22,"national",2019,2017.80769230769,319,1.50113313420947e-05,1.54823234958254e-05,1.45544683702033e-05,26.7675520623627,105.472947901156,28.5002316409341,298.925292857143
2017,23,"national",2019,2017.84615384615,306,1.4951131292301e-05,1.54176223831956e-05,1.44985545935525e-05,27.1056195258242,142.992378571429,27.5223080903847,230.399878571429
2017,24,"national",2019,2017.88461538462,266,1.23006097763614e-05,1.26837440994476e-05,1.19288895394402e-05,26.9355807274725,83.0939899564059,28.2930822082418,105.472947901156
2017,25,"national",2019,2017.92307692308,331,1.18218834701481e-05,1.21838778246492e-05,1.14704941942927e-05,26.5889165689561,28.2712243201152,27.7388824247253,142.992378571429
2017,26,"national",2019,2017.96153846154,483,1.18988904512262e-05,1.22659010953632e-05,1.15426724614842e-05,24.4544701453846,36.9324642652208,26.7865633156594,83.0939899564059
2017,3,"national",2019,2017.07692307692,70,1.04143802893246e-05,1.07213179755592e-05,1.01160200047625e-05,27.0839690945055,13.6517806016641,27.1994292774726,28.2712243201152
2017,4,"national",2019,2017.11538461538,70,1.1203360137011e-05,1.15301441149052e-05,1.08856123279925e-05,27.6294551384616,22.029286721581,27.5754298104396,36.9324642652208
2017,5,"national",2019,2017.15384615385,68,1.08689808618474e-05,1.11861953000212e-05,1.05605424653949e-05,28.6186268478022,15.4837716778156,26.7675520623627,13.6517806016641
2017,6,"national",2019,2017.19230769231,50,1.32063003105532e-05,1.35847657530428e-05,1.28381462626831e-05,28.9103555398352,116.936421428571,27.1056195258242,22.029286721581
2017,7,"national",2019,2017.23076923077,62,1.07355515806052e-05,1.10493357892439e-05,1.043049425487e-05,27.6616325211539,179.874892857143,26.9355807274725,15.4837716778156
2017,8,"national",2019,2017.26923076923,70,1.22825847755611e-05,1.26373468669516e-05,1.19375869026132e-05,29.9181610826923,31.3208343889954,26.5889165689561,116.936421428571
2017,9,"national",2019,2017.30769230769,76,1.51177078947287e-05,1.55505886672583e-05,1.46966740690413e-05,29.0538142813187,140.862635714286,24.4544701453846,179.874892857143
2018,1,"national",2019,2018,314,9.34124437363963e-06,9.62661603024853e-06,9.06417843425284e-06,26.2611388678572,36.5487646749908,27.0839690945055,31.3208343889954
2018,10,"national",2019,2018.34615384615,407,1.46544223232815e-05,1.50857402036662e-05,1.42352327298692e-05,28.583786335989,142.781971428571,27.6294551384616,140.862635714286
2018,11,"national",2019,2018.38461538462,499,1.72817415258542e-05,1.77972617182183e-05,1.67809200345876e-05,27.7106912994506,264.387021428571,28.6186268478022,36.5487646749908
2018,12,"national",2019,2018.42307692308,832,1.50076997855109e-05,1.54711043249092e-05,1.45579645720042e-05,27.6156307865385,215.612171428571,28.9103555398352,142.781971428571
2018,13,"national",2019,2018.46153846154,1123,2.03430263670435e-05,2.09787761571901e-05,1.97262431673434e-05,27.9733250049451,130.340707142857,27.6616325211539,264.387021428571
2018,14,"national",2019,2018.5,1665,1.69125132138696e-05,1.74580023361203e-05,1.63838390966413e-05,27.4970634607143,243.067492857143,29.9181610826923,215.612171428571
2018,15,"national",2019,2018.53846153846,1869,1.5327927624063e-05,1.58282177364001e-05,1.48432478225961e-05,27.6729618458792,233.83245,29.0538142813187,130.340707142857
2018,16,"national",2019,2018.57692307692,1770,1.51488132612202e-05,1.56459727602673e-05,1.46672304179118e-05,27.1765968851649,316.448871428571,26.2611388678572,243.067492857143
2018,17,"national",2019,2018.61538461538,1982,1.58194727901796e-05,1.63370428698981e-05,1.53180631350419e-05,27.1741602293956,226.111914285714,28.583786335989,233.83245
2018,18,"national",2019,2018.65384615385,1576,1.48857131806288e-05,1.53717013758881e-05,1.44148633607619e-05,27.4389834782967,161.358378571429,27.7106912994506,316.448871428571
2018,19,"national",2019,2018.69230769231,1672,1.34893747475206e-05,1.39233662462766e-05,1.30687194671284e-05,26.8779158368132,292.6229,27.6156307865385,226.111914285714
2018,2,"national",2019,2018.03846153846,209,9.52571134069273e-06,9.81136230565107e-06,9.24819647025638e-06,27.464897714011,45.1384618970679,27.9733250049451,161.358378571429
2018,20,"national",2019,2018.73076923077,1338,1.54840449591539e-05,1.59712642925882e-05,1.5011479687873e-05,27.515299264011,234.462807142857,27.4970634607143,292.6229
2018,21,"national",2019,2018.76923076923,1244,1.60319428752821e-05,1.65336876970573e-05,1.55452173528258e-05,28.0162418717033,144.210596948139,27.6729618458792,45.1384618970679
2018,22,"national",2019,2018.80769230769,1303,1.50113313420947e-05,1.54823234958254e-05,1.45544683702033e-05,27.7101381549451,52.7226643496545,27.1765968851649,234.462807142857
2018,23,"national",2019,2018.84615384615,1339,1.4951131292301e-05,1.54176223831956e-05,1.44985545935525e-05,28.5011107478022,46.8998082114413,27.1741602293956,144.210596948139
2018,24,"national",2019,2018.88461538462,1532,1.23006097763614e-05,1.26837440994476e-05,1.19288895394402e-05,27.62466875,94.4360980513627,27.4389834782967,52.7226643496545
2018,25,"national",2019,2018.92307692308,1251,1.18218834701481e-05,1.21838778246492e-05,1.14704941942927e-05,28.2679693857143,37.6373285206826,26.8779158368132,46.8998082114413
2018,26,"national",2019,2018.96153846154,1459,1.18988904512262e-05,1.22659010953632e-05,1.15426724614842e-05,27.9783521420513,31.8782386644607,27.464897714011,94.4360980513627
2018,3,"national",2019,2018.07692307692,171,1.04143802893246e-05,1.07213179755592e-05,1.01160200047625e-05,25.6735305112638,24.1592091000269,27.515299264011,37.6373285206826
2018,4,"national",2019,2018.11538461538,164,1.1203360137011e-05,1.15301441149052e-05,1.08856123279925e-05,27.9940071656594,24.7280700377213,28.0162418717033,31.8782386644607
2018,5,"national",2019,2018.15384615385,161,1.08689808618474e-05,1.11861953000212e-05,1.05605424653949e-05,28.7445812195055,32.4076632563034,27.7101381549451,24.1592091000269
2018,6,"national",2019,2018.19230769231,151,1.32063003105532e-05,1.35847657530428e-05,1.28381462626831e-05,28.2559564329671,67.1680777356347,28.5011107478022,24.7280700377213
2018,7,"national",2019,2018.23076923077,206,1.07355515806052e-05,1.10493357892439e-05,1.043049425487e-05,27.9799228541209,69.0898111843547,27.62466875,32.4076632563034
2018,8,"national",2019,2018.26923076923,206,1.22825847755611e-05,1.26373468669516e-05,1.19375869026132e-05,29.903197760989,42.5853136062591,28.2679693857143,67.1680777356347
2018,9,"national",2019,2018.30769230769,238,1.51177078947287e-05,1.55505886672583e-05,1.46966740690413e-05,28.5740196623627,187.300635714286,27.9783521420513,69.0898111843547
2019,1,"national",2019,2019,949,9.34124437363963e-06,9.62661603024853e-06,9.06417843425284e-06,27.9263665843407,14.5927234703396,25.6735305112638,42.5853136062591
2019,10,"national",2019,2019.34615384615,2510,1.46544223232815e-05,1.50857402036662e-05,1.42352327298692e-05,28.9025296228022,178.952628571429,27.9940071656594,187.300635714286
2019,11,"national",2019,2019.38461538462,3532,1.72817415258542e-05,1.77972617182183e-05,1.67809200345876e-05,29.0775781343407,129.104221428571,28.7445812195055,14.5927234703396
2019,12,"national",2019,2019.42307692308,5436,1.50076997855109e-05,1.54711043249092e-05,1.45579645720042e-05,28.5566246181319,194.616664285714,28.2559564329671,178.952628571429
2019,13,"national",2019,2019.46153846154,8136,2.03430263670435e-05,2.09787761571901e-05,1.97262431673434e-05,28.8080798173077,118.807164285714,27.9799228541209,129.104221428571
2019,14,"national",2019,2019.5,8764,1.69125132138696e-05,1.74580023361203e-05,1.63838390966413e-05,28.476930389011,110.663902235187,29.903197760989,194.616664285714
2019,15,"national",2019,2019.53846153846,7521,1.5327927624063e-05,1.58282177364001e-05,1.48432478225961e-05,28.1643314695055,175.007807142857,28.5740196623627,118.807164285714
2019,16,"national",2019,2019.57692307692,5519,1.51488132612202e-05,1.56459727602673e-05,1.46672304179118e-05,27.5452261423077,219.957921428571,27.9263665843407,110.663902235187
2019,17,"national",2019,2019.61538461538,3860,1.58194727901796e-05,1.63370428698981e-05,1.53180631350419e-05,28.1123934162088,176.401057142857,28.9025296228022,175.007807142857
2019,18,"national",2019,2019.65384615385,3032,1.48857131806288e-05,1.53717013758881e-05,1.44148633607619e-05,26.9247945423077,315.28345,29.0775781343407,219.957921428571
2019,19,"national",2019,2019.69230769231,2244,1.34893747475206e-05,1.39233662462766e-05,1.30687194671284e-05,26.5870352675824,455.794557142857,28.5566246181319,176.401057142857
2019,2,"national",2019,2019.03846153846,956,9.52571134069273e-06,9.81136230565107e-06,9.24819647025638e-06,27.4613242137363,9.64777864478972,28.8080798173077,315.28345
2019,20,"national",2019,2019.73076923077,1825,1.54840449591539e-05,1.59712642925882e-05,1.5011479687873e-05,27.6980285538462,131.440135714286,28.476930389011,455.794557142857
2019,21,"national",2019,2019.76923076923,1714,1.60319428752821e-05,1.65336876970573e-05,1.55452173528258e-05,27.5593107,93.7055935367828,28.1643314695055,9.64777864478972
2019,22,"national",2019,2019.80769230769,1568,1.50113313420947e-05,1.54823234958254e-05,1.45544683702033e-05,27.3576615027473,97.7876371643116,27.5452261423077,131.440135714286
2019,23,"national",2019,2019.84615384615,1129,1.4951131292301e-05,1.54176223831956e-05,1.44985545935525e-05,26.1748830777473,65.6120244793192,28.1123934162088,93.7055935367828
2019,24,"national",2019,2019.88461538462,975,1.23006097763614e-05,1.26837440994476e-05,1.19288895394402e-05,26.9110414483517,5.14466594631381,26.9247945423077,97.7876371643116
2019,25,"national",2019,2019.92307692308,695,1.18218834701481e-05,1.21838778246492e-05,1.14704941942927e-05,24.1170021774726,0.0638494494573535,26.5870352675824,65.6120244793192
2019,26,"national",2019,2019.96153846154,466,1.18988904512262e-05,1.22659010953632e-05,1.15426724614842e-05,26.6459633058974,5.3909459108398,27.4613242137363,5.14466594631381
2019,3,"national",2019,2019.07692307692,810,1.04143802893246e-05,1.07213179755592e-05,1.01160200047625e-05,29.1443828456044,5.42657846432618,27.6980285538462,0.0638494494573535
2019,4,"national",2019,2019.11538461538,886,1.1203360137011e-05,1.15301441149052e-05,1.08856123279925e-05,29.307129920055,6.92499908904209,27.5593107,5.3909459108398
2019,5,"national",2019,2019.15384615385,940,1.08689808618474e-05,1.11861953000212e-05,1.05605424653949e-05,29.5724471532967,3.20289388382617,27.3576615027473,5.42657846432618
2019,6,"national",2019,2019.19230769231,934,1.32063003105532e-05,1.35847657530428e-05,1.28381462626831e-05,30.0854808434066,76.4352590727187,26.1748830777473,6.92499908904209
2019,7,"national",2019,2019.23076923077,1036,1.07355515806052e-05,1.10493357892439e-05,1.043049425487e-05,29.1976483989011,87.2838631565723,26.9110414483517,3.20289388382617
2019,8,"national",2019,2019.26923076923,1269,1.22825847755611e-05,1.26373468669516e-05,1.19375869026132e-05,30.8525961958792,51.51886825025,24.1170021774726,76.4352590727187
2019,9,"national",2019,2019.30769230769,1891,1.51177078947287e-05,1.55505886672583e-05,1.46966740690413e-05,30.9823710354396,73.0903577388143,26.6459633058974,87.2838631565723
