"month_date","provname","national_cases","cases","precip_mm","temp_C","temp_C_national","precip_mm_national","oni","mei"
2012-04-01,"Kampong Speu",1455,138,4.12782142857143,28.0048227321428,28.9527518875,4.36507217866086,-0.47,-0.48
2012-04-01,"Kampong Thom",1455,46,3.73352857142857,29.7561814857143,28.9527518875,4.36507217866086,-0.47,-0.48
2012-04-01,"Kampot",1455,37,5.631,27.7387508035715,28.9527518875,4.36507217866086,-0.47,-0.48
2012-04-01,"Kandal",1455,216,2.97117857142857,30.3135127285714,28.9527518875,4.36507217866086,-0.47,-0.48
2012-04-01,"Koh Kong",1455,20,6.65520714285714,26.0622756285714,28.9527518875,4.36507217866086,-0.47,-0.48
2012-04-01,"Kratie",1455,5,7.44643861140293,29.1708972678572,28.9527518875,4.36507217866086,-0.47,-0.48
2012-04-01,"Oddar Meanchey",1455,48,2.15188495208643,28.8640105428572,28.9527518875,4.36507217866086,-0.47,-0.48
2012-04-01,"Pailin",1455,6,4.48903138154,27.6099318035714,28.9527518875,4.36507217866086,-0.47,-0.48
2012-04-01,"Phnom Penh",1455,132,2.77249768931643,30.36280145,28.9527518875,4.36507217866086,-0.47,-0.48
2012-04-01,"Preah Sihanouk",1455,12,6.53078571428571,27.5583955607143,28.9527518875,4.36507217866086,-0.47,-0.48
2012-04-01,"Preah Vihear",1455,16,3.57995714285714,28.5250725321429,28.9527518875,4.36507217866086,-0.47,-0.48
2012-04-01,"Prey Veng",1455,102,4.03105,30.4531850928572,28.9527518875,4.36507217866086,-0.47,-0.48
2012-04-01,"Pursat",1455,1,4.49437857142857,27.5847164,28.9527518875,4.36507217866086,-0.47,-0.48
2012-04-01,"Siem Reap",1455,126,2.60024197384357,29.6762553214286,28.9527518875,4.36507217866086,-0.47,-0.48
2012-04-01,"Svay Rieng",1455,14,4.04716428571429,30.2566165607143,28.9527518875,4.36507217866086,-0.47,-0.48
2012-04-01,"Takeo",1455,42,3.79602142857143,29.4476293142857,28.9527518875,4.36507217866086,-0.47,-0.48
2012-05-01,"Banteay Meanchey",3508,515,6.39947142857143,30.1617563964286,28.8617051848901,8.37928818681319,-0.26,-0.4
2012-05-01,"Battambang",3508,132,6.5904,29.4981328678572,28.8617051848901,8.37928818681319,-0.26,-0.4
2012-05-01,"Kampong Cham",3508,434,8.37576428571428,30.0622022428571,28.8617051848901,8.37928818681319,-0.26,-0.4
2012-05-01,"Kampong Chhnang",3508,72,8.90272857142857,29.9874324214286,28.8617051848901,8.37928818681319,-0.26,-0.4
2012-05-01,"Kampong Speu",3508,299,8.92497857142857,27.94358335,28.8617051848901,8.37928818681319,-0.26,-0.4
2012-05-01,"Kampong Thom",3508,165,8.53620714285714,29.6840087357143,28.8617051848901,8.37928818681319,-0.26,-0.4
2012-05-01,"Kampot",3508,100,7.35707857142857,27.3161716821429,28.8617051848901,8.37928818681319,-0.26,-0.4
2012-05-01,"Kandal",3508,418,8.33873571428571,29.8875054785715,28.8617051848901,8.37928818681319,-0.26,-0.4
2012-05-01,"Koh Kong",3508,22,13.1606642857143,25.9500425535714,28.8617051848901,8.37928818681319,-0.26,-0.4
2012-05-01,"Kratie",3508,9,7.76080714285714,28.886412875,28.8617051848901,8.37928818681319,-0.26,-0.4
2012-05-01,"Mondul Kiri",3508,2,6.05574285714286,28.0793040714286,28.8617051848901,8.37928818681319,-0.26,-0.4
2012-05-01,"Oddar Meanchey",3508,116,8.16645714285714,29.5208271892858,28.8617051848901,8.37928818681319,-0.26,-0.4
2012-05-01,"Pailin",3508,17,8.27033571428571,27.6235610178571,28.8617051848901,8.37928818681319,-0.26,-0.4
2012-05-01,"Phnom Penh",3508,244,8.0195,30.14026915,28.8617051848901,8.37928818681319,-0.26,-0.4
2012-05-01,"Preah Sihanouk",3508,41,13.1489642857143,27.1241272035715,28.8617051848901,8.37928818681319,-0.26,-0.4
2012-05-01,"Preah Vihear",3508,54,8.7612,28.7193676142858,28.8617051848901,8.37928818681319,-0.26,-0.4
2012-05-01,"Prey Veng",3508,271,8.96840714285714,29.6780754392857,28.8617051848901,8.37928818681319,-0.26,-0.4
2012-05-01,"Pursat",3508,7,7.50128571428571,28.4318240964286,28.8617051848901,8.37928818681319,-0.26,-0.4
