"provname","year","lambda","CI","llik_FOI","llik_age","llik_sigma","llik_sigma_age","AIC_FOI","AIC_age","AIC_sigma","AIC_sigma_age"
"Preah Sihanouk",1999,0.1186,"[0.0428-0.194]",9386,8208,9214,8045,18833,16517,18528,16228
"Preah Sihanouk",2000,0.1122,"[0.0415-0.183]",9386,8208,9214,8045,18833,16517,18528,16228
"Preah Sihanouk",2001,0.1604,"[0.0955-0.225]",9386,8208,9214,8045,18833,16517,18528,16228
"Preah Sihanouk",2002,0.2286,"[0.176-0.281]",9386,8208,9214,8045,18833,16517,18528,16228
"Preah Sihanouk",2003,0.1663,"[0.126-0.207]",9386,8208,9214,8045,18833,16517,18528,16228
"Preah Sihanouk",2004,0.1422,"[0.105-0.179]",9386,8208,9214,8045,18833,16517,18528,16228
"Preah Sihanouk",2005,0.2163,"[0.185-0.248]",9386,8208,9214,8045,18833,16517,18528,16228
"Preah Sihanouk",2006,0.04816,"[0.0219-0.0744]",9386,8208,9214,8045,18833,16517,18528,16228
"Preah Sihanouk",2007,0.3043,"[0.278-0.33]",9386,8208,9214,8045,18833,16517,18528,16228
"Preah Sihanouk",2008,0.01018,"[0.00239-0.018]",9386,8208,9214,8045,18833,16517,18528,16228
"Preah Sihanouk",2009,0.1336,"[0.112-0.155]",9386,8208,9214,8045,18833,16517,18528,16228
"Preah Sihanouk",2010,0.1673,"[0.144-0.191]",9386,8208,9214,8045,18833,16517,18528,16228
"Preah Sihanouk",2011,0.08023,"[0.0587-0.102]",9386,8208,9214,8045,18833,16517,18528,16228
"Preah Sihanouk",2012,0.1952,"[0.175-0.215]",9386,8208,9214,8045,18833,16517,18528,16228
"Preah Sihanouk",2013,0.02306,"[0.0138-0.0324]",9386,8208,9214,8045,18833,16517,18528,16228
"Preah Sihanouk",2014,0.01652,"[0.00612-0.0269]",9386,8208,9214,8045,18833,16517,18528,16228
"Preah Sihanouk",2015,0.04964,"[0.0324-0.0668]",9386,8208,9214,8045,18833,16517,18528,16228
"Preah Sihanouk",2016,0.09834,"[0.0774-0.119]",9386,8208,9214,8045,18833,16517,18528,16228
"Preah Sihanouk",2017,0.05167,"[0.0308-0.0725]",9386,8208,9214,8045,18833,16517,18528,16228
"Preah Sihanouk",2018,0.1841,"[0.164-0.204]",9386,8208,9214,8045,18833,16517,18528,16228
"Preah Sihanouk",2019,0.114,"[0.103-0.125]",9386,8208,9214,8045,18833,16517,18528,16228
"Preah Sihanouk",2020,0.07499,"[0.0601-0.0899]",9386,8208,9214,8045,18833,16517,18528,16228
"Preah Vihear",1989,0.1015,"[0-0.349]",4206,3733,4105,3632,8477,7567,8313,7405
"Preah Vihear",1990,0.03549,"[0-0.272]",4206,3733,4105,3632,8477,7567,8313,7405
"Preah Vihear",1991,0.07494,"[0-0.302]",4206,3733,4105,3632,8477,7567,8313,7405
"Preah Vihear",1992,1e-07,"[0-0.214]",4206,3733,4105,3632,8477,7567,8313,7405
"Preah Vihear",1993,0.1132,"[0-0.313]",4206,3733,4105,3632,8477,7567,8313,7405
"Preah Vihear",1994,0.003335,"[0-0.193]",4206,3733,4105,3632,8477,7567,8313,7405
"Preah Vihear",1995,0.1772,"[0-0.355]",4206,3733,4105,3632,8477,7567,8313,7405
"Preah Vihear",1996,0.1164,"[0-0.28]",4206,3733,4105,3632,8477,7567,8313,7405
"Preah Vihear",1997,0.1539,"[0.00312-0.305]",4206,3733,4105,3632,8477,7567,8313,7405
"Preah Vihear",1998,0.152,"[0.0122-0.292]",4206,3733,4105,3632,8477,7567,8313,7405
"Preah Vihear",1999,0.2195,"[0.0912-0.348]",4206,3733,4105,3632,8477,7567,8313,7405
"Preah Vihear",2000,0.2079,"[0.0932-0.323]",4206,3733,4105,3632,8477,7567,8313,7405
"Preah Vihear",2001,0.2546,"[0.154-0.356]",4206,3733,4105,3632,8477,7567,8313,7405
"Preah Vihear",2002,0.3355,"[0.259-0.412]",4206,3733,4105,3632,8477,7567,8313,7405
"Preah Vihear",2003,0.1354,"[0.0694-0.201]",4206,3733,4105,3632,8477,7567,8313,7405
"Preah Vihear",2004,0.2977,"[0.233-0.362]",4206,3733,4105,3632,8477,7567,8313,7405
"Preah Vihear",2005,0.184,"[0.126-0.242]",4206,3733,4105,3632,8477,7567,8313,7405
"Preah Vihear",2006,0.2933,"[0.241-0.346]",4206,3733,4105,3632,8477,7567,8313,7405
"Preah Vihear",2007,0.3055,"[0.263-0.348]",4206,3733,4105,3632,8477,7567,8313,7405
"Preah Vihear",2008,0.1905,"[0.156-0.225]",4206,3733,4105,3632,8477,7567,8313,7405
"Preah Vihear",2009,0.1499,"[0.111-0.189]",4206,3733,4105,3632,8477,7567,8313,7405
"Preah Vihear",2010,0.2058,"[0.168-0.244]",4206,3733,4105,3632,8477,7567,8313,7405
"Preah Vihear",2011,0.1618,"[0.128-0.195]",4206,3733,4105,3632,8477,7567,8313,7405
"Preah Vihear",2012,0.272,"[0.245-0.299]",4206,3733,4105,3632,8477,7567,8313,7405
"Preah Vihear",2013,0.2082,"[0.188-0.228]",4206,3733,4105,3632,8477,7567,8313,7405
"Preah Vihear",2014,0.05794,"[0.0371-0.0788]",4206,3733,4105,3632,8477,7567,8313,7405
"Preah Vihear",2015,0.1687,"[0.146-0.191]",4206,3733,4105,3632,8477,7567,8313,7405
"Preah Vihear",2016,0.1644,"[0.145-0.183]",4206,3733,4105,3632,8477,7567,8313,7405
"Preah Vihear",2017,0.04804,"[0.0286-0.0675]",4206,3733,4105,3632,8477,7567,8313,7405
"Preah Vihear",2018,0.1683,"[0.148-0.188]",4206,3733,4105,3632,8477,7567,8313,7405
"Preah Vihear",2019,0.1679,"[0.154-0.182]",4206,3733,4105,3632,8477,7567,8313,7405
"Preah Vihear",2020,0.08346,"[0.0629-0.104]",4206,3733,4105,3632,8477,7567,8313,7405
"Prey Veng",1985,0.08667,"[0-0.666]",5003,3080,5013,3079,10077,6271,10135,6306
"Prey Veng",1986,0.00622,"[0-0.556]",5003,3080,5013,3079,10077,6271,10135,6306
"Prey Veng",1987,1e-07,"[0-0.536]",5003,3080,5013,3079,10077,6271,10135,6306
"Prey Veng",1988,1e-07,"[0-0.482]",5003,3080,5013,3079,10077,6271,10135,6306
"Prey Veng",1989,0.13,"[0-0.552]",5003,3080,5013,3079,10077,6271,10135,6306
"Prey Veng",1990,0.2626,"[0-0.634]",5003,3080,5013,3079,10077,6271,10135,6306
"Prey Veng",1991,0.6991,"[0.415-0.983]",5003,3080,5013,3079,10077,6271,10135,6306
"Prey Veng",1992,0.4986,"[0.294-0.703]",5003,3080,5013,3079,10077,6271,10135,6306
"Prey Veng",1993,0.5335,"[0.377-0.691]",5003,3080,5013,3079,10077,6271,10135,6306
"Prey Veng",1994,0.498,"[0.377-0.619]",5003,3080,5013,3079,10077,6271,10135,6306
"Prey Veng",1995,0.4474,"[0.352-0.542]",5003,3080,5013,3079,10077,6271,10135,6306
"Prey Veng",1996,0.3253,"[0.248-0.403]",5003,3080,5013,3079,10077,6271,10135,6306
"Prey Veng",1997,0.2754,"[0.209-0.342]",5003,3080,5013,3079,10077,6271,10135,6306
"Prey Veng",1998,0.2641,"[0.206-0.322]",5003,3080,5013,3079,10077,6271,10135,6306
"Prey Veng",1999,0.2676,"[0.218-0.318]",5003,3080,5013,3079,10077,6271,10135,6306
"Prey Veng",2000,0.25,"[0.207-0.293]",5003,3080,5013,3079,10077,6271,10135,6306
"Prey Veng",2001,0.2576,"[0.222-0.293]",5003,3080,5013,3079,10077,6271,10135,6306
"Prey Veng",2002,0.1747,"[0.149-0.201]",5003,3080,5013,3079,10077,6271,10135,6306
"Prey Veng",2003,0.2429,"[0.219-0.267]",5003,3080,5013,3079,10077,6271,10135,6306
"Prey Veng",2004,0.2283,"[0.208-0.248]",5003,3080,5013,3079,10077,6271,10135,6306
"Prey Veng",2005,0.2707,"[0.249-0.292]",5003,3080,5013,3079,10077,6271,10135,6306
"Prey Veng",2006,0.2458,"[0.228-0.264]",5003,3080,5013,3079,10077,6271,10135,6306
"Prey Veng",2007,0.2018,"[0.189-0.215]",5003,3080,5013,3079,10077,6271,10135,6306
"Prey Veng",2008,0.2739,"[0.254-0.294]",5003,3080,5013,3079,10077,6271,10135,6306
"Prey Veng",2009,0.1859,"[0.166-0.206]",5003,3080,5013,3079,10077,6271,10135,6306
"Prey Veng",2010,0.212,"[0.194-0.23]",5003,3080,5013,3079,10077,6271,10135,6306
"Prey Veng",2011,0.1647,"[0.15-0.18]",5003,3080,5013,3079,10077,6271,10135,6306
"Prey Veng",2012,0.2418,"[0.229-0.255]",5003,3080,5013,3079,10077,6271,10135,6306
"Prey Veng",2013,0.1656,"[0.151-0.181]",5003,3080,5013,3079,10077,6271,10135,6306
"Prey Veng",2014,0.1536,"[0.133-0.175]",5003,3080,5013,3079,10077,6271,10135,6306
"Prey Veng",2015,0.1777,"[0.158-0.198]",5003,3080,5013,3079,10077,6271,10135,6306
"Prey Veng",2016,0.1124,"[0.0939-0.131]",5003,3080,5013,3079,10077,6271,10135,6306
"Prey Veng",2017,0.08972,"[0.0705-0.109]",5003,3080,5013,3079,10077,6271,10135,6306
"Prey Veng",2018,0.1732,"[0.156-0.191]",5003,3080,5013,3079,10077,6271,10135,6306
"Prey Veng",2019,0.2088,"[0.195-0.223]",5003,3080,5013,3079,10077,6271,10135,6306
"Prey Veng",2020,0.2891,"[0.259-0.32]",5003,3080,5013,3079,10077,6271,10135,6306
"Pursat",1989,1e-07,"[0-0.462]",1904,1689,1845,1627,3872,3480,3792,3395
"Pursat",1990,1e-07,"[0-0.386]",1904,1689,1845,1627,3872,3480,3792,3395
"Pursat",1991,1e-07,"[0-0.337]",1904,1689,1845,1627,3872,3480,3792,3395
"Pursat",1992,0.07152,"[0-0.382]",1904,1689,1845,1627,3872,3480,3792,3395
"Pursat",1993,0.2651,"[0-0.548]",1904,1689,1845,1627,3872,3480,3792,3395
"Pursat",1994,0.217,"[0-0.466]",1904,1689,1845,1627,3872,3480,3792,3395
"Pursat",1995,0.2279,"[0.00773-0.448]",1904,1689,1845,1627,3872,3480,3792,3395
"Pursat",1996,0.1811,"[0-0.377]",1904,1689,1845,1627,3872,3480,3792,3395
"Pursat",1997,0.2038,"[0.0268-0.381]",1904,1689,1845,1627,3872,3480,3792,3395
"Pursat",1998,0.2577,"[0.101-0.414]",1904,1689,1845,1627,3872,3480,3792,3395
"Pursat",1999,0.342,"[0.208-0.476]",1904,1689,1845,1627,3872,3480,3792,3395
"Pursat",2000,0.1886,"[0.0739-0.303]",1904,1689,1845,1627,3872,3480,3792,3395
"Pursat",2001,0.1862,"[0.0861-0.286]",1904,1689,1845,1627,3872,3480,3792,3395
"Pursat",2002,0.154,"[0.0742-0.234]",1904,1689,1845,1627,3872,3480,3792,3395
"Pursat",2003,0.2072,"[0.141-0.274]",1904,1689,1845,1627,3872,3480,3792,3395
"Pursat",2004,0.3118,"[0.259-0.365]",1904,1689,1845,1627,3872,3480,3792,3395
"Pursat",2005,0.2796,"[0.232-0.327]",1904,1689,1845,1627,3872,3480,3792,3395
"Pursat",2006,0.04535,"[0-0.111]",1904,1689,1845,1627,3872,3480,3792,3395
"Pursat",2007,0.3274,"[0.267-0.388]",1904,1689,1845,1627,3872,3480,3792,3395
"Pursat",2008,0.2474,"[0.204-0.29]",1904,1689,1845,1627,3872,3480,3792,3395
"Pursat",2009,0.26,"[0.224-0.296]",1904,1689,1845,1627,3872,3480,3792,3395
"Pursat",2010,0.09987,"[0.0647-0.135]",1904,1689,1845,1627,3872,3480,3792,3395
"Pursat",2011,0.1027,"[0.0555-0.15]",1904,1689,1845,1627,3872,3480,3792,3395
"Pursat",2012,0.1893,"[0.144-0.235]",1904,1689,1845,1627,3872,3480,3792,3395
"Pursat",2013,0.2078,"[0.173-0.243]",1904,1689,1845,1627,3872,3480,3792,3395
"Pursat",2014,0.02817,"[0.00427-0.0521]",1904,1689,1845,1627,3872,3480,3792,3395
"Pursat",2015,0.08553,"[0.0466-0.124]",1904,1689,1845,1627,3872,3480,3792,3395
"Pursat",2016,0.1103,"[0.0674-0.153]",1904,1689,1845,1627,3872,3480,3792,3395
"Pursat",2017,0.1214,"[0.0828-0.16]",1904,1689,1845,1627,3872,3480,3792,3395
"Pursat",2018,0.1313,"[0.0984-0.164]",1904,1689,1845,1627,3872,3480,3792,3395
"Pursat",2019,0.1616,"[0.137-0.186]",1904,1689,1845,1627,3872,3480,3792,3395
"Pursat",2020,0.03722,"[0.0195-0.0549]",1904,1689,1845,1627,3872,3480,3792,3395
"Ratanak Kiri",1993,0.05662,"[0-0.224]",1756,1848,1693,1785,3569,3791,3481,3701
"Ratanak Kiri",1994,0.07139,"[0-0.232]",1756,1848,1693,1785,3569,3791,3481,3701
"Ratanak Kiri",1995,0.104,"[0-0.256]",1756,1848,1693,1785,3569,3791,3481,3701
"Ratanak Kiri",1996,0.106,"[0-0.248]",1756,1848,1693,1785,3569,3791,3481,3701
"Ratanak Kiri",1997,0.1115,"[0-0.245]",1756,1848,1693,1785,3569,3791,3481,3701
"Ratanak Kiri",1998,0.1192,"[0-0.244]",1756,1848,1693,1785,3569,3791,3481,3701
"Ratanak Kiri",1999,0.0755,"[0-0.193]",1756,1848,1693,1785,3569,3791,3481,3701
"Ratanak Kiri",2000,0.06159,"[0-0.174]",1756,1848,1693,1785,3569,3791,3481,3701
"Ratanak Kiri",2001,0.1228,"[0.0176-0.228]",1756,1848,1693,1785,3569,3791,3481,3701
"Ratanak Kiri",2002,0.1179,"[0.0212-0.215]",1756,1848,1693,1785,3569,3791,3481,3701
"Ratanak Kiri",2003,0.1727,"[0.0914-0.254]",1756,1848,1693,1785,3569,3791,3481,3701
"Ratanak Kiri",2004,0.1418,"[0.0741-0.209]",1756,1848,1693,1785,3569,3791,3481,3701
"Ratanak Kiri",2005,0.1192,"[0.0488-0.19]",1756,1848,1693,1785,3569,3791,3481,3701
"Ratanak Kiri",2006,0.1067,"[0.036-0.177]",1756,1848,1693,1785,3569,3791,3481,3701
"Ratanak Kiri",2007,0.4057,"[0.353-0.458]",1756,1848,1693,1785,3569,3791,3481,3701
"Ratanak Kiri",2008,0.01762,"[0.00146-0.0338]",1756,1848,1693,1785,3569,3791,3481,3701
"Ratanak Kiri",2009,0.08808,"[0.0543-0.122]",1756,1848,1693,1785,3569,3791,3481,3701
"Ratanak Kiri",2010,0.1678,"[0.126-0.21]",1756,1848,1693,1785,3569,3791,3481,3701
"Ratanak Kiri",2011,0.155,"[0.115-0.195]",1756,1848,1693,1785,3569,3791,3481,3701
"Ratanak Kiri",2012,0.04997,"[0.0165-0.0834]",1756,1848,1693,1785,3569,3791,3481,3701
"Ratanak Kiri",2013,0.1254,"[0.0843-0.167]",1756,1848,1693,1785,3569,3791,3481,3701
"Ratanak Kiri",2014,1e-07,"[0-0.0488]",1756,1848,1693,1785,3569,3791,3481,3701
"Ratanak Kiri",2015,0.1603,"[0.114-0.207]",1756,1848,1693,1785,3569,3791,3481,3701
"Ratanak Kiri",2016,0.07404,"[0.0372-0.111]",1756,1848,1693,1785,3569,3791,3481,3701
"Ratanak Kiri",2017,0.08211,"[0.0431-0.121]",1756,1848,1693,1785,3569,3791,3481,3701
"Ratanak Kiri",2018,0.17,"[0.135-0.205]",1756,1848,1693,1785,3569,3791,3481,3701
"Ratanak Kiri",2019,0.1739,"[0.152-0.195]",1756,1848,1693,1785,3569,3791,3481,3701
"Ratanak Kiri",2020,0.04197,"[0.0235-0.0604]",1756,1848,1693,1785,3569,3791,3481,3701
"Siem Reap",1987,0.07879,"[0-0.182]",13292,5144,13265,5096,26652,10394,26637,10335
"Siem Reap",1988,0.07551,"[0-0.174]",13292,5144,13265,5096,26652,10394,26637,10335
"Siem Reap",1989,0.0933,"[0-0.188]",13292,5144,13265,5096,26652,10394,26637,10335
"Siem Reap",1990,0.1336,"[0.045-0.222]",13292,5144,13265,5096,26652,10394,26637,10335
"Siem Reap",1991,0.2214,"[0.142-0.301]",13292,5144,13265,5096,26652,10394,26637,10335
"Siem Reap",1992,0.108,"[0.0373-0.179]",13292,5144,13265,5096,26652,10394,26637,10335
"Siem Reap",1993,0.2247,"[0.161-0.289]",13292,5144,13265,5096,26652,10394,26637,10335
"Siem Reap",1994,0.2573,"[0.201-0.314]",13292,5144,13265,5096,26652,10394,26637,10335
"Siem Reap",1995,0.2912,"[0.243-0.34]",13292,5144,13265,5096,26652,10394,26637,10335
"Siem Reap",1996,0.2633,"[0.221-0.306]",13292,5144,13265,5096,26652,10394,26637,10335
"Siem Reap",1997,0.2673,"[0.231-0.304]",13292,5144,13265,5096,26652,10394,26637,10335
"Siem Reap",1998,0.248,"[0.216-0.28]",13292,5144,13265,5096,26652,10394,26637,10335
"Siem Reap",1999,0.231,"[0.203-0.259]",13292,5144,13265,5096,26652,10394,26637,10335
"Siem Reap",2000,0.2349,"[0.21-0.26]",13292,5144,13265,5096,26652,10394,26637,10335
"Siem Reap",2001,0.2365,"[0.216-0.257]",13292,5144,13265,5096,26652,10394,26637,10335
"Siem Reap",2002,0.237,"[0.222-0.252]",13292,5144,13265,5096,26652,10394,26637,10335
"Siem Reap",2003,0.2394,"[0.227-0.252]",13292,5144,13265,5096,26652,10394,26637,10335
"Siem Reap",2004,0.2242,"[0.209-0.239]",13292,5144,13265,5096,26652,10394,26637,10335
"Siem Reap",2005,0.2172,"[0.202-0.232]",13292,5144,13265,5096,26652,10394,26637,10335
"Siem Reap",2006,0.2271,"[0.215-0.239]",13292,5144,13265,5096,26652,10394,26637,10335
"Siem Reap",2007,0.2343,"[0.225-0.243]",13292,5144,13265,5096,26652,10394,26637,10335
"Siem Reap",2008,0.23,"[0.22-0.24]",13292,5144,13265,5096,26652,10394,26637,10335
"Siem Reap",2009,0.2038,"[0.193-0.214]",13292,5144,13265,5096,26652,10394,26637,10335
"Siem Reap",2010,0.2036,"[0.193-0.214]",13292,5144,13265,5096,26652,10394,26637,10335
"Siem Reap",2011,0.1866,"[0.177-0.196]",13292,5144,13265,5096,26652,10394,26637,10335
"Siem Reap",2012,0.2002,"[0.193-0.208]",13292,5144,13265,5096,26652,10394,26637,10335
"Siem Reap",2013,0.2021,"[0.194-0.21]",13292,5144,13265,5096,26652,10394,26637,10335
"Siem Reap",2014,0.1011,"[0.0911-0.111]",13292,5144,13265,5096,26652,10394,26637,10335
"Siem Reap",2015,0.1988,"[0.189-0.209]",13292,5144,13265,5096,26652,10394,26637,10335
"Siem Reap",2016,0.139,"[0.131-0.147]",13292,5144,13265,5096,26652,10394,26637,10335
"Siem Reap",2017,0.1452,"[0.135-0.155]",13292,5144,13265,5096,26652,10394,26637,10335
"Siem Reap",2018,0.1071,"[0.0984-0.116]",13292,5144,13265,5096,26652,10394,26637,10335
"Siem Reap",2019,0.2539,"[0.246-0.261]",13292,5144,13265,5096,26652,10394,26637,10335
"Siem Reap",2020,0.1582,"[0.143-0.173]",13292,5144,13265,5096,26652,10394,26637,10335
"Stung Treng",1988,0.2657,"[0-0.799]",1292,1230,1278,1219,2651,2564,2660,2581
"Stung Treng",1989,0.1859,"[0-0.66]",1292,1230,1278,1219,2651,2564,2660,2581
"Stung Treng",1990,0.108,"[0-0.547]",1292,1230,1278,1219,2651,2564,2660,2581
"Stung Treng",1991,0.3093,"[0-0.702]",1292,1230,1278,1219,2651,2564,2660,2581
"Stung Treng",1992,0.1848,"[0-0.526]",1292,1230,1278,1219,2651,2564,2660,2581
"Stung Treng",1993,0.3696,"[0.0736-0.666]",1292,1230,1278,1219,2651,2564,2660,2581
"Stung Treng",1994,0.2041,"[0-0.456]",1292,1230,1278,1219,2651,2564,2660,2581
"Stung Treng",1995,0.2153,"[0-0.439]",1292,1230,1278,1219,2651,2564,2660,2581
"Stung Treng",1996,0.2622,"[0.0673-0.457]",1292,1230,1278,1219,2651,2564,2660,2581
"Stung Treng",1997,0.2585,"[0.0919-0.425]",1292,1230,1278,1219,2651,2564,2660,2581
"Stung Treng",1998,0.2364,"[0.0918-0.381]",1292,1230,1278,1219,2651,2564,2660,2581
"Stung Treng",1999,0.1161,"[0-0.246]",1292,1230,1278,1219,2651,2564,2660,2581
"Stung Treng",2000,0.1164,"[0-0.237]",1292,1230,1278,1219,2651,2564,2660,2581
"Stung Treng",2001,0.2639,"[0.156-0.371]",1292,1230,1278,1219,2651,2564,2660,2581
"Stung Treng",2002,0.257,"[0.186-0.328]",1292,1230,1278,1219,2651,2564,2660,2581
"Stung Treng",2003,0.1614,"[0.0947-0.228]",1292,1230,1278,1219,2651,2564,2660,2581
"Stung Treng",2004,1e-07,"[0-0.132]",1292,1230,1278,1219,2651,2564,2660,2581
"Stung Treng",2005,1e-07,"[0-0.16]",1292,1230,1278,1219,2651,2564,2660,2581
"Stung Treng",2006,0.372,"[0.245-0.499]",1292,1230,1278,1219,2651,2564,2660,2581
"Stung Treng",2007,0.08063,"[0.00621-0.155]",1292,1230,1278,1219,2651,2564,2660,2581
"Stung Treng",2008,0.2457,"[0.158-0.334]",1292,1230,1278,1219,2651,2564,2660,2581
"Stung Treng",2009,1e-07,"[0-0.105]",1292,1230,1278,1219,2651,2564,2660,2581
"Stung Treng",2010,0.3124,"[0.216-0.409]",1292,1230,1278,1219,2651,2564,2660,2581
"Stung Treng",2011,0.2745,"[0.194-0.355]",1292,1230,1278,1219,2651,2564,2660,2581
"Stung Treng",2012,0.205,"[0.135-0.275]",1292,1230,1278,1219,2651,2564,2660,2581
"Stung Treng",2013,0.2316,"[0.166-0.297]",1292,1230,1278,1219,2651,2564,2660,2581
"Stung Treng",2014,1e-07,"[0-0.0868]",1292,1230,1278,1219,2651,2564,2660,2581
"Stung Treng",2015,0.2626,"[0.182-0.343]",1292,1230,1278,1219,2651,2564,2660,2581
"Stung Treng",2016,0.1432,"[0.0897-0.197]",1292,1230,1278,1219,2651,2564,2660,2581
"Stung Treng",2017,0.128,"[0.0721-0.184]",1292,1230,1278,1219,2651,2564,2660,2581
"Stung Treng",2018,0.0452,"[0-0.114]",1292,1230,1278,1219,2651,2564,2660,2581
"Stung Treng",2019,0.303,"[0.247-0.358]",1292,1230,1278,1219,2651,2564,2660,2581
"Stung Treng",2020,0.2017,"[0.161-0.242]",1292,1230,1278,1219,2651,2564,2660,2581
"Svay Rieng",1988,0.06644,"[0-0.261]",6287,5163,6157,5028,12640,10430,12417,10198
"Svay Rieng",1989,0.05718,"[0-0.241]",6287,5163,6157,5028,12640,10430,12417,10198
"Svay Rieng",1990,0.01196,"[0-0.186]",6287,5163,6157,5028,12640,10430,12417,10198
"Svay Rieng",1991,0.2161,"[0.056-0.376]",6287,5163,6157,5028,12640,10430,12417,10198
"Svay Rieng",1992,0.1407,"[0-0.287]",6287,5163,6157,5028,12640,10430,12417,10198
"Svay Rieng",1993,0.2375,"[0.105-0.37]",6287,5163,6157,5028,12640,10430,12417,10198
"Svay Rieng",1994,0.269,"[0.152-0.386]",6287,5163,6157,5028,12640,10430,12417,10198
"Svay Rieng",1995,0.2242,"[0.122-0.326]",6287,5163,6157,5028,12640,10430,12417,10198
"Svay Rieng",1996,0.1705,"[0.0789-0.262]",6287,5163,6157,5028,12640,10430,12417,10198
"Svay Rieng",1997,0.1537,"[0.0699-0.238]",6287,5163,6157,5028,12640,10430,12417,10198
"Svay Rieng",1998,0.1759,"[0.0994-0.252]",6287,5163,6157,5028,12640,10430,12417,10198
"Svay Rieng",1999,0.1689,"[0.0998-0.238]",6287,5163,6157,5028,12640,10430,12417,10198
"Svay Rieng",2000,0.1404,"[0.0779-0.203]",6287,5163,6157,5028,12640,10430,12417,10198
"Svay Rieng",2001,0.1864,"[0.13-0.242]",6287,5163,6157,5028,12640,10430,12417,10198
"Svay Rieng",2002,0.2551,"[0.212-0.298]",6287,5163,6157,5028,12640,10430,12417,10198
"Svay Rieng",2003,0.1413,"[0.106-0.177]",6287,5163,6157,5028,12640,10430,12417,10198
"Svay Rieng",2004,0.2595,"[0.23-0.289]",6287,5163,6157,5028,12640,10430,12417,10198
"Svay Rieng",2005,0.07566,"[0.0494-0.102]",6287,5163,6157,5028,12640,10430,12417,10198
"Svay Rieng",2006,0.2581,"[0.229-0.287]",6287,5163,6157,5028,12640,10430,12417,10198
"Svay Rieng",2007,0.3197,"[0.297-0.342]",6287,5163,6157,5028,12640,10430,12417,10198
"Svay Rieng",2008,0.07216,"[0.0519-0.0924]",6287,5163,6157,5028,12640,10430,12417,10198
"Svay Rieng",2009,0.1466,"[0.12-0.173]",6287,5163,6157,5028,12640,10430,12417,10198
"Svay Rieng",2010,0.173,"[0.146-0.2]",6287,5163,6157,5028,12640,10430,12417,10198
"Svay Rieng",2011,0.1359,"[0.111-0.161]",6287,5163,6157,5028,12640,10430,12417,10198
"Svay Rieng",2012,0.2436,"[0.221-0.266]",6287,5163,6157,5028,12640,10430,12417,10198
"Svay Rieng",2013,0.07699,"[0.0598-0.0942]",6287,5163,6157,5028,12640,10430,12417,10198
"Svay Rieng",2014,0.02341,"[0.00933-0.0375]",6287,5163,6157,5028,12640,10430,12417,10198
"Svay Rieng",2015,0.0855,"[0.0624-0.109]",6287,5163,6157,5028,12640,10430,12417,10198
"Svay Rieng",2016,0.1244,"[0.1-0.149]",6287,5163,6157,5028,12640,10430,12417,10198
"Svay Rieng",2017,0.05262,"[0.0313-0.0739]",6287,5163,6157,5028,12640,10430,12417,10198
"Svay Rieng",2018,0.1398,"[0.119-0.16]",6287,5163,6157,5028,12640,10430,12417,10198
"Svay Rieng",2019,0.07193,"[0.06-0.0838]",6287,5163,6157,5028,12640,10430,12417,10198
"Svay Rieng",2020,0.0625,"[0.046-0.079]",6287,5163,6157,5028,12640,10430,12417,10198
"Takeo",1981,0.1251,"[0-1.02]",4006,2749,4017,2750,8092,5616,8151,5656
"Takeo",1982,0.1625,"[0-1]",4006,2749,4017,2750,8092,5616,8151,5656
"Takeo",1983,0.2075,"[0-0.967]",4006,2749,4017,2750,8092,5616,8151,5656
"Takeo",1984,0.2374,"[0-0.914]",4006,2749,4017,2750,8092,5616,8151,5656
"Takeo",1985,0.1459,"[0-0.759]",4006,2749,4017,2750,8092,5616,8151,5656
"Takeo",1986,0.1703,"[0-0.733]",4006,2749,4017,2750,8092,5616,8151,5656
"Takeo",1987,0.348,"[0-0.84]",4006,2749,4017,2750,8092,5616,8151,5656
"Takeo",1988,0.1272,"[0-0.546]",4006,2749,4017,2750,8092,5616,8151,5656
"Takeo",1989,0.2512,"[0-0.601]",4006,2749,4017,2750,8092,5616,8151,5656
"Takeo",1990,0.6393,"[0.373-0.906]",4006,2749,4017,2750,8092,5616,8151,5656
"Takeo",1991,0.5869,"[0.398-0.776]",4006,2749,4017,2750,8092,5616,8151,5656
"Takeo",1992,0.4409,"[0.298-0.584]",4006,2749,4017,2750,8092,5616,8151,5656
"Takeo",1993,0.364,"[0.249-0.479]",4006,2749,4017,2750,8092,5616,8151,5656
"Takeo",1994,0.4283,"[0.337-0.52]",4006,2749,4017,2750,8092,5616,8151,5656
"Takeo",1995,0.379,"[0.305-0.453]",4006,2749,4017,2750,8092,5616,8151,5656
"Takeo",1996,0.3242,"[0.263-0.386]",4006,2749,4017,2750,8092,5616,8151,5656
"Takeo",1997,0.2663,"[0.214-0.319]",4006,2749,4017,2750,8092,5616,8151,5656
"Takeo",1998,0.2643,"[0.219-0.31]",4006,2749,4017,2750,8092,5616,8151,5656
"Takeo",1999,0.214,"[0.175-0.253]",4006,2749,4017,2750,8092,5616,8151,5656
"Takeo",2000,0.2137,"[0.179-0.248]",4006,2749,4017,2750,8092,5616,8151,5656
"Takeo",2001,0.2147,"[0.186-0.243]",4006,2749,4017,2750,8092,5616,8151,5656
"Takeo",2002,0.2123,"[0.193-0.232]",4006,2749,4017,2750,8092,5616,8151,5656
