"time","cases","births","pop","year","biweek","provname","model_predicted_absolute_cases","model_predicted_absolute_cases_lci","model_predicted_absolute_cases_uci","model_predicted_reported_cases","model_predicted_reported_cases_lci","model_predicted_reported_cases_uci","sim_type"
2006.92307692308,7,680.381401317968,681330.899119791,2006,25,"Banteay Meanchey",119.45,109.91,126.7,5.24996338650453,4.83066953378579,5.56860913411573,"TSIR-fit"
2006.96153846154,6,680.71158055285,681729.432272063,2006,26,"Banteay Meanchey",96.21,89.25,105.2,4.22853894864462,3.92263903093787,4.62365967568251,"TSIR-fit"
2007,5,681.041759787731,682126.886629329,2007,1,"Banteay Meanchey",115,115,115,5.05438082417765,5.05438082417765,5.05438082417765,"TSIR-prediction"
2007,5,681.041759787731,682126.886629329,2007,1,"Banteay Meanchey",115,115,115,5.05438082417765,5.05438082417765,5.05438082417765,"increased-S-climate-beta"
2007,5,681.041759787731,682126.886629329,2007,1,"Banteay Meanchey",115,115,115,5.05438082417765,5.05438082417765,5.05438082417765,"no-increase-S-climate-beta"
2007,5,681.041759787731,682126.886629329,2007,1,"Banteay Meanchey",115,115,115,5.05438082417765,5.05438082417765,5.05438082417765,"increased-S-standard-beta"
2007.03846153846,8,681.371939022613,682521.320360577,2007,2,"Banteay Meanchey",208.5,186.29,229.95,9.16381218992209,8.18765742379178,10.1065640914752,"increased-S-standard-beta"
2007.03846153846,8,681.371939022613,682521.320360577,2007,2,"Banteay Meanchey",116.45,101.73,129.54,5.11810997369989,4.47114922820515,5.69343036490411,"TSIR-prediction"
2007.03846153846,8,681.371939022613,682521.320360577,2007,2,"Banteay Meanchey",138.09,126.04,146.57,6.06921259139732,5.53960138329871,6.44191823825842,"no-increase-S-climate-beta"
2007.03846153846,8,681.371939022613,682521.320360577,2007,2,"Banteay Meanchey",288.72,264.85,320.84,12.689572448318,11.6404587937691,14.1012829880796,"increased-S-climate-beta"
2007.07692307692,9,681.702118257494,682915.754091826,2007,3,"Banteay Meanchey",241.53,194.39,291.93,10.6155182649011,8.54366163836429,12.830655600019,"increased-S-standard-beta"
2007.07692307692,9,681.702118257494,682915.754091826,2007,3,"Banteay Meanchey",180.08,155.34,208.04,7.91472085928619,6.82736971502397,9.14359466662538,"no-increase-S-climate-beta"
2007.07692307692,9,681.702118257494,682915.754091826,2007,3,"Banteay Meanchey",653.88,552.18,778.79,28.7387698548981,24.268939160821,34.2287064527071,"increased-S-climate-beta"
2007.07692307692,9,681.702118257494,682915.754091826,2007,3,"Banteay Meanchey",88.06,68.79,106.98,3.87033717719203,3.02339875561027,4.70189270061326,"TSIR-prediction"
2007.11538461538,5,682.032297492376,683310.187823075,2007,4,"Banteay Meanchey",74.69,52.89,100.02,3.28271046745938,2.3245756677457,4.39599278290651,"TSIR-prediction"
2007.11538461538,5,682.032297492376,683310.187823075,2007,4,"Banteay Meanchey",278.53,206,357.6,12.2417103561583,9.05393434591823,15.7169268063124,"increased-S-standard-beta"
2007.11538461538,5,682.032297492376,683310.187823075,2007,4,"Banteay Meanchey",1042.36,849.06,1296.69,45.8129077903462,37.3171528919676,56.9910006165471,"increased-S-climate-beta"
2007.11538461538,5,682.032297492376,683310.187823075,2007,4,"Banteay Meanchey",197.84,159.52,236.48,8.69529306308962,7.01108547019843,10.3935650200133,"no-increase-S-climate-beta"
2007.15384615385,5,682.362476727257,683704.621554323,2007,5,"Banteay Meanchey",209.59,159.9,262.85,9.21171892990777,7.02778690248701,11.552556518566,"no-increase-S-climate-beta"
2007.15384615385,5,682.362476727257,683704.621554323,2007,5,"Banteay Meanchey",185.84,128.35,247.59,8.16787941187108,5.64112851115827,10.8818621587665,"TSIR-prediction"
2007.15384615385,5,682.362476727257,683704.621554323,2007,5,"Banteay Meanchey",839.71,623.68,1119.91,36.9062097553932,27.4114454993315,49.221318511346,"increased-S-standard-beta"
2007.15384615385,5,682.362476727257,683704.621554323,2007,5,"Banteay Meanchey",1452.49,1125.7,1897.45,63.8385878548678,49.475795598059,83.3950860420512,"increased-S-climate-beta"
2007.19230769231,15,682.692655962139,684099.055285572,2007,6,"Banteay Meanchey",943.61,692.53,1261.77,41.4727329521937,30.4374813231978,55.4562268915012,"increased-S-standard-beta"
2007.19230769231,15,682.692655962139,684099.055285572,2007,6,"Banteay Meanchey",221.57,161.74,295.46,9.73825355837428,7.10865699567386,12.9858031157524,"no-increase-S-climate-beta"
2007.19230769231,15,682.692655962139,684099.055285572,2007,6,"Banteay Meanchey",178.89,123.36,244.53,7.86241900554035,5.42181233452657,10.7473716777057,"TSIR-prediction"
2007.19230769231,15,682.692655962139,684099.055285572,2007,6,"Banteay Meanchey",1835.76,1373.92,2501.81,80.6837403634119,60.3853469735144,109.957395562921,"increased-S-climate-beta"
2007.23076923077,26,683.02283519702,684493.489016821,2007,7,"Banteay Meanchey",1423.25,1056.18,1899.01,62.5534565913986,46.4203125119996,83.4636498167096,"increased-S-standard-beta"
2007.23076923077,26,683.02283519702,684493.489016821,2007,7,"Banteay Meanchey",258.64,179.97,363.99,11.3675222292635,7.90988623415002,15.9977745755863,"no-increase-S-climate-beta"
2007.23076923077,26,683.02283519702,684493.489016821,2007,7,"Banteay Meanchey",2386.7,1694.85,3394.28,104.898180113607,74.4905855639782,149.182467338171,"increased-S-climate-beta"
2007.23076923077,26,683.02283519702,684493.489016821,2007,7,"Banteay Meanchey",245.55,173.72,345.19,10.7922018380593,7.63519162414036,15.1714931886772,"TSIR-prediction"
2007.26923076923,19,683.349908045693,684887.922748069,2007,8,"Banteay Meanchey",249.51,178.87,353.46,10.9662483429614,7.86153998278832,15.534969096642,"TSIR-prediction"
