"year_range","mid_year","corr","provname","comp_prov","full_ts_corr","dist_m","dist_km","dist_from_PP_m","dist_from_PP_km"
"2004-2008",2006,0.260232418382428,"Koh Kong","Mondul Kiri",0.532554502669204,403665.143493355,403.665143493355,143492.063353842,143.492063353842
"2005-2009",2007,0.263705795083085,"Koh Kong","Mondul Kiri",0.532554502669204,403665.143493355,403.665143493355,143492.063353842,143.492063353842
"2006-2010",2008,0.233343874933472,"Koh Kong","Mondul Kiri",0.532554502669204,403665.143493355,403.665143493355,143492.063353842,143.492063353842
"2007-2011",2009,0.325560944082429,"Koh Kong","Mondul Kiri",0.532554502669204,403665.143493355,403.665143493355,143492.063353842,143.492063353842
"2008-2012",2010,0.127143354378466,"Koh Kong","Mondul Kiri",0.532554502669204,403665.143493355,403.665143493355,143492.063353842,143.492063353842
"2009-2013",2011,0.156723692536476,"Koh Kong","Mondul Kiri",0.532554502669204,403665.143493355,403.665143493355,143492.063353842,143.492063353842
"2010-2014",2012,0.245415530247912,"Koh Kong","Mondul Kiri",0.532554502669204,403665.143493355,403.665143493355,143492.063353842,143.492063353842
"2011-2015",2013,0.0442811121496539,"Koh Kong","Mondul Kiri",0.532554502669204,403665.143493355,403.665143493355,143492.063353842,143.492063353842
"2012-2016",2014,-0.0719671239984833,"Koh Kong","Mondul Kiri",0.532554502669204,403665.143493355,403.665143493355,143492.063353842,143.492063353842
"2013-2017",2015,-0.0415083547412457,"Koh Kong","Mondul Kiri",0.532554502669204,403665.143493355,403.665143493355,143492.063353842,143.492063353842
"2014-2018",2016,-0.0210177449355823,"Koh Kong","Mondul Kiri",0.532554502669204,403665.143493355,403.665143493355,143492.063353842,143.492063353842
"2015-2019",2017,0.612803936950344,"Koh Kong","Mondul Kiri",0.532554502669204,403665.143493355,403.665143493355,143492.063353842,143.492063353842
"2016-2020",2018,0.604349844070337,"Koh Kong","Mondul Kiri",0.532554502669204,403665.143493355,403.665143493355,143492.063353842,143.492063353842
"2002-2006",2004,0.0396137068248665,"Koh Kong","Oddar Meanchey",0.660821725908081,298684.10362634,298.68410362634,143492.063353842,143.492063353842
"2003-2007",2005,0.641576014904238,"Koh Kong","Oddar Meanchey",0.660821725908081,298684.10362634,298.68410362634,143492.063353842,143.492063353842
"2004-2008",2006,0.693654572789689,"Koh Kong","Oddar Meanchey",0.660821725908081,298684.10362634,298.68410362634,143492.063353842,143.492063353842
"2005-2009",2007,0.645084373464777,"Koh Kong","Oddar Meanchey",0.660821725908081,298684.10362634,298.68410362634,143492.063353842,143.492063353842
"2006-2010",2008,0.603712537388856,"Koh Kong","Oddar Meanchey",0.660821725908081,298684.10362634,298.68410362634,143492.063353842,143.492063353842
"2007-2011",2009,0.59500058190502,"Koh Kong","Oddar Meanchey",0.660821725908081,298684.10362634,298.68410362634,143492.063353842,143.492063353842
"2008-2012",2010,0.517367923610783,"Koh Kong","Oddar Meanchey",0.660821725908081,298684.10362634,298.68410362634,143492.063353842,143.492063353842
"2009-2013",2011,0.517250821185908,"Koh Kong","Oddar Meanchey",0.660821725908081,298684.10362634,298.68410362634,143492.063353842,143.492063353842
"2010-2014",2012,0.548834139493143,"Koh Kong","Oddar Meanchey",0.660821725908081,298684.10362634,298.68410362634,143492.063353842,143.492063353842
"2011-2015",2013,0.504686408928671,"Koh Kong","Oddar Meanchey",0.660821725908081,298684.10362634,298.68410362634,143492.063353842,143.492063353842
"2012-2016",2014,0.504227670677994,"Koh Kong","Oddar Meanchey",0.660821725908081,298684.10362634,298.68410362634,143492.063353842,143.492063353842
"2013-2017",2015,0.414755142750791,"Koh Kong","Oddar Meanchey",0.660821725908081,298684.10362634,298.68410362634,143492.063353842,143.492063353842
"2014-2018",2016,0.220526127881508,"Koh Kong","Oddar Meanchey",0.660821725908081,298684.10362634,298.68410362634,143492.063353842,143.492063353842
"2015-2019",2017,0.698609878942859,"Koh Kong","Oddar Meanchey",0.660821725908081,298684.10362634,298.68410362634,143492.063353842,143.492063353842
"2016-2020",2018,0.703043192830894,"Koh Kong","Oddar Meanchey",0.660821725908081,298684.10362634,298.68410362634,143492.063353842,143.492063353842
"2002-2006",2004,-0.05215504433374,"Koh Kong","Pailin",0.667271865092191,184414.486811504,184.414486811504,143492.063353842,143.492063353842
"2003-2007",2005,0.240915349469939,"Koh Kong","Pailin",0.667271865092191,184414.486811504,184.414486811504,143492.063353842,143.492063353842
"2004-2008",2006,0.228474302300345,"Koh Kong","Pailin",0.667271865092191,184414.486811504,184.414486811504,143492.063353842,143.492063353842
"2005-2009",2007,0.212481660263844,"Koh Kong","Pailin",0.667271865092191,184414.486811504,184.414486811504,143492.063353842,143.492063353842
"2006-2010",2008,0.266150851567522,"Koh Kong","Pailin",0.667271865092191,184414.486811504,184.414486811504,143492.063353842,143.492063353842
"2007-2011",2009,0.204938160820875,"Koh Kong","Pailin",0.667271865092191,184414.486811504,184.414486811504,143492.063353842,143.492063353842
"2008-2012",2010,0.447058446355516,"Koh Kong","Pailin",0.667271865092191,184414.486811504,184.414486811504,143492.063353842,143.492063353842
"2009-2013",2011,0.260024390305945,"Koh Kong","Pailin",0.667271865092191,184414.486811504,184.414486811504,143492.063353842,143.492063353842
"2010-2014",2012,0.289503956627222,"Koh Kong","Pailin",0.667271865092191,184414.486811504,184.414486811504,143492.063353842,143.492063353842
"2011-2015",2013,0.282613227059367,"Koh Kong","Pailin",0.667271865092191,184414.486811504,184.414486811504,143492.063353842,143.492063353842
"2012-2016",2014,0.32937288024363,"Koh Kong","Pailin",0.667271865092191,184414.486811504,184.414486811504,143492.063353842,143.492063353842
"2013-2017",2015,0.0984080906722805,"Koh Kong","Pailin",0.667271865092191,184414.486811504,184.414486811504,143492.063353842,143.492063353842
"2014-2018",2016,0.238406910759065,"Koh Kong","Pailin",0.667271865092191,184414.486811504,184.414486811504,143492.063353842,143.492063353842
"2015-2019",2017,0.765885946406398,"Koh Kong","Pailin",0.667271865092191,184414.486811504,184.414486811504,143492.063353842,143.492063353842
"2016-2020",2018,0.755430857573467,"Koh Kong","Pailin",0.667271865092191,184414.486811504,184.414486811504,143492.063353842,143.492063353842
"2002-2006",2004,-0.0914246884864716,"Koh Kong","Phnom Penh",0.358419887143414,143493.480841621,143.493480841621,143492.063353842,143.492063353842
"2003-2007",2005,0.693963039430958,"Koh Kong","Phnom Penh",0.358419887143414,143493.480841621,143.493480841621,143492.063353842,143.492063353842
"2004-2008",2006,0.6778116232762,"Koh Kong","Phnom Penh",0.358419887143414,143493.480841621,143.493480841621,143492.063353842,143.492063353842
"2005-2009",2007,0.621613590346563,"Koh Kong","Phnom Penh",0.358419887143414,143493.480841621,143.493480841621,143492.063353842,143.492063353842
"2006-2010",2008,0.579096455571633,"Koh Kong","Phnom Penh",0.358419887143414,143493.480841621,143.493480841621,143492.063353842,143.492063353842
"2007-2011",2009,0.604231147517084,"Koh Kong","Phnom Penh",0.358419887143414,143493.480841621,143.493480841621,143492.063353842,143.492063353842
"2008-2012",2010,0.234969837384065,"Koh Kong","Phnom Penh",0.358419887143414,143493.480841621,143.493480841621,143492.063353842,143.492063353842
"2009-2013",2011,0.114465086615886,"Koh Kong","Phnom Penh",0.358419887143414,143493.480841621,143.493480841621,143492.063353842,143.492063353842
"2010-2014",2012,0.210152274559248,"Koh Kong","Phnom Penh",0.358419887143414,143493.480841621,143.493480841621,143492.063353842,143.492063353842
"2011-2015",2013,0.225005580373178,"Koh Kong","Phnom Penh",0.358419887143414,143493.480841621,143.493480841621,143492.063353842,143.492063353842
"2012-2016",2014,0.307868055456612,"Koh Kong","Phnom Penh",0.358419887143414,143493.480841621,143.493480841621,143492.063353842,143.492063353842
"2013-2017",2015,0.0395404356522649,"Koh Kong","Phnom Penh",0.358419887143414,143493.480841621,143.493480841621,143492.063353842,143.492063353842
"2014-2018",2016,0.201681037219089,"Koh Kong","Phnom Penh",0.358419887143414,143493.480841621,143.493480841621,143492.063353842,143.492063353842
"2015-2019",2017,0.353529904334911,"Koh Kong","Phnom Penh",0.358419887143414,143493.480841621,143.493480841621,143492.063353842,143.492063353842
"2016-2020",2018,0.338812029171378,"Koh Kong","Phnom Penh",0.358419887143414,143493.480841621,143.493480841621,143492.063353842,143.492063353842
"2002-2006",2004,0.315171223006789,"Koh Kong","Preah Sihanouk",0.712374475475711,68398.0194862297,68.3980194862297,143492.063353842,143.492063353842
"2003-2007",2005,0.797823766312193,"Koh Kong","Preah Sihanouk",0.712374475475711,68398.0194862297,68.3980194862297,143492.063353842,143.492063353842
"2004-2008",2006,0.79870836690141,"Koh Kong","Preah Sihanouk",0.712374475475711,68398.0194862297,68.3980194862297,143492.063353842,143.492063353842
"2005-2009",2007,0.755682958108668,"Koh Kong","Preah Sihanouk",0.712374475475711,68398.0194862297,68.3980194862297,143492.063353842,143.492063353842
"2006-2010",2008,0.750471479498131,"Koh Kong","Preah Sihanouk",0.712374475475711,68398.0194862297,68.3980194862297,143492.063353842,143.492063353842
"2007-2011",2009,0.739833331455758,"Koh Kong","Preah Sihanouk",0.712374475475711,68398.0194862297,68.3980194862297,143492.063353842,143.492063353842
"2008-2012",2010,0.604839545418604,"Koh Kong","Preah Sihanouk",0.712374475475711,68398.0194862297,68.3980194862297,143492.063353842,143.492063353842
"2009-2013",2011,0.429241609190414,"Koh Kong","Preah Sihanouk",0.712374475475711,68398.0194862297,68.3980194862297,143492.063353842,143.492063353842
"2010-2014",2012,0.484465637337192,"Koh Kong","Preah Sihanouk",0.712374475475711,68398.0194862297,68.3980194862297,143492.063353842,143.492063353842
"2011-2015",2013,0.478119730910632,"Koh Kong","Preah Sihanouk",0.712374475475711,68398.0194862297,68.3980194862297,143492.063353842,143.492063353842
"2012-2016",2014,0.498688796612681,"Koh Kong","Preah Sihanouk",0.712374475475711,68398.0194862297,68.3980194862297,143492.063353842,143.492063353842
"2013-2017",2015,0.488300594861635,"Koh Kong","Preah Sihanouk",0.712374475475711,68398.0194862297,68.3980194862297,143492.063353842,143.492063353842
"2014-2018",2016,0.216904597733488,"Koh Kong","Preah Sihanouk",0.712374475475711,68398.0194862297,68.3980194862297,143492.063353842,143.492063353842
"2015-2019",2017,0.770780700961395,"Koh Kong","Preah Sihanouk",0.712374475475711,68398.0194862297,68.3980194862297,143492.063353842,143.492063353842
"2016-2020",2018,0.758210619299822,"Koh Kong","Preah Sihanouk",0.712374475475711,68398.0194862297,68.3980194862297,143492.063353842,143.492063353842
"2002-2006",2004,0.203246210291077,"Koh Kong","Preah Vihear",0.616316633488841,296985.547010585,296.985547010585,143492.063353842,143.492063353842
"2003-2007",2005,0.726420405914982,"Koh Kong","Preah Vihear",0.616316633488841,296985.547010585,296.985547010585,143492.063353842,143.492063353842
