"provname","year","biweek","epiyr","beta","betahigh","betalow","temp_C","precip_m","precip_mm","temp_C_lag","precip_mm_lag","time","cases","births","pop"
"Kampong Cham",2013,26,"2019",1.11001732669616e-05,1.20807790132025e-05,1.01857549113315e-05,23.06361578,0.00089571782271188,0.89571782271188,28.0305643428572,1.94008162849622,2013.96153846154,5,960.069566378055,1038471.76360694
"Kampong Cham",2013,3,"2019",1.49803668467099e-05,1.62374277599786e-05,1.38028050636821e-05,30.3792403285714,2.61037944608571e-05,0.0261037944608571,26.8817363357143,1.56931744437152,2013.07692307692,18,959.210527652286,1023405.92396825
"Kampong Cham",2013,4,"2019",1.8992155364278e-05,2.05295928016728e-05,1.75480349359767e-05,30.3754890928572,0.000235557559587571,0.235557559587571,27.8032907928572,0.89571782271188,2013.11538461538,3,959.247864638808,1024060.96047428
"Kampong Cham",2013,5,"2019",2.1585682017947e-05,2.32335549338218e-05,2.00344122426211e-05,31.6170275428572,0.000143013235739236,0.143013235739236,28.1674524714286,0.0261037944608571,2013.15384615385,9,959.28520162533,1024715.99698031
"Kampong Cham",2013,6,"2019",2.16947915877192e-05,2.32640159475667e-05,2.02152869246665e-05,31.9088920071429,0.00100995612802857,1.00995612802857,27.6114635285714,0.235557559587571,2013.19230769231,10,959.322538611852,1025371.03348634
"Kampong Cham",2013,7,"2019",1.9076700981403e-05,2.04630611152144e-05,1.77706226414675e-05,32.2789515071429,0.00219702142857143,2.19702142857143,27.2283218857143,0.143013235739236,2013.23076923077,16,959.359875598374,1026026.06999237
"Kampong Cham",2013,8,"2019",2.84219668411383e-05,3.02226613526608e-05,2.67166457857011e-05,30.2802458785715,0.00609387857142857,6.09387857142857,26.7894658285715,1.00995612802857,2013.26923076923,9,959.397212584896,1026681.1064984
"Kampong Cham",2013,9,"2019",2.81388757885202e-05,2.9839252620638e-05,2.65280544657436e-05,30.2952591714286,0.00500327857142857,5.00327857142857,23.06361578,2.19702142857143,2013.30769230769,28,959.434549571418,1027336.14300443
"Kampong Cham",2014,1,"2019",2.21483453008548e-05,2.3756147678878e-05,2.06319362227049e-05,26.4372751714286,3.38719112792857e-07,0.000338719112792857,30.3792403285714,6.09387857142857,2014,3,960.106932991112,1039130.67005844
"Kampong Cham",2014,10,"2019",3.69650770352934e-05,3.90688843830754e-05,3.49691935847392e-05,31.1183129785715,0.00266462857142857,2.66462857142857,30.3754890928572,5.00327857142857,2014.34615384615,17,960.443232508632,1045081.14533576
"Kampong Cham",2014,11,"2019",4.89363699242327e-05,5.16987672791605e-05,4.63164660622442e-05,31.2402820714286,0.00418743571428571,4.18743571428571,31.6170275428572,0.000338719112792857,2014.38461538462,24,960.48059912169,1045742.30925546
"Kampong Cham",2014,12,"2019",3.36654375395927e-05,3.57820016721664e-05,3.1669589349184e-05,29.9301467357143,0.00460851428571429,4.60851428571429,31.9088920071429,2.66462857142857,2014.42307692308,43,960.517965734747,1046403.47317516
"Kampong Cham",2014,13,"2019",3.46409107578284e-05,3.68353538557905e-05,3.25728319243678e-05,28.6453136357143,0.00590222857142857,5.90222857142857,32.2789515071429,4.18743571428571,2014.46153846154,52,960.555332347805,1047064.63709486
"Kampong Cham",2014,14,"2019",3.94298645839318e-05,4.19390848086607e-05,3.70660870867032e-05,28.8050689071429,0.00651710714285714,6.51710714285714,30.2802458785715,4.60851428571429,2014.5,43,960.592698960863,1047725.80101456
"Kampong Cham",2014,15,"2019",2.42444024938733e-05,2.58608586981556e-05,2.27257488259712e-05,28.0289022714286,0.00792765,7.92765,30.2952591714286,5.90222857142857,2014.53846153846,52,960.63006557392,1048386.96493426
"Kampong Cham",2014,16,"2019",2.80505684519102e-05,2.98761686841528e-05,2.63328462955166e-05,28.1865076142857,0.00478177142857143,4.78177142857143,26.4372751714286,6.51710714285714,2014.57692307692,39,960.667432186978,1049048.12885396
"Kampong Cham",2014,17,"2019",2.72136312147614e-05,2.89611253000674e-05,2.55681518725493e-05,29.3227121357143,0.00589297857142857,5.89297857142857,31.1183129785715,7.92765,2014.61538461538,39,960.704798800036,1049709.29277367
"Kampong Cham",2014,18,"2019",2.46064615937731e-05,2.61633505585316e-05,2.31393319131372e-05,27.7197635428572,0.00767560714285714,7.67560714285714,31.2402820714286,4.78177142857143,2014.65384615385,49,960.737976260277,1050370.45669337
"Kampong Cham",2014,19,"2019",1.91232634312301e-05,2.03464832680469e-05,1.79710537193453e-05,28.5421278071429,0.00604672142857143,6.04672142857143,29.9301467357143,5.89297857142857,2014.69230769231,23,960.762775414884,1051031.62061307
"Kampong Cham",2014,2,"2019",1.65739259955179e-05,1.78575159118781e-05,1.53674307767596e-05,23.88258705,2.44890985928571e-07,0.000244890985928571,28.6453136357143,7.67560714285714,2014.03846153846,8,960.14429960417,1039791.83397814
"Kampong Cham",2014,20,"2019",2.1637795598522e-05,2.29943924107475e-05,2.03580130088504e-05,28.0637639571429,0.0118260071428571,11.8260071428571,28.8050689071429,6.04672142857143,2014.73076923077,12,960.787574569491,1051692.78453277
"Kampong Cham",2014,21,"2019",2.49187977321312e-05,2.64407619082352e-05,2.34807073148791e-05,28.2972119642857,0.00423634707186429,4.23634707186429,28.0289022714286,0.000244890985928571,2014.76923076923,14,960.812373724099,1052353.94845247
"Kampong Cham",2014,22,"2019",2.27158995211661e-05,2.41096078906301e-05,2.13991748065722e-05,28.0403593857143,0.0053609,5.3609,28.1865076142857,11.8260071428571,2014.80769230769,11,960.837172878706,1053015.11237217
"Kampong Cham",2014,23,"2019",2.24234663433132e-05,2.37977896163346e-05,2.1124715164046e-05,28.9065624142858,0.000579118586821429,0.579118586821429,29.3227121357143,4.23634707186429,2014.84615384615,21,960.861972033313,1053676.27629187
"Kampong Cham",2014,24,"2019",1.75953181494089e-05,1.87271835142806e-05,1.65277338116325e-05,29.1724277285714,0.00421981498198451,4.21981498198451,27.7197635428572,5.3609,2014.88461538462,15,960.88677118792,1054337.44021158
"Kampong Cham",2014,25,"2019",1.91302037580796e-05,2.03577787688268e-05,1.7971189693051e-05,27.6036191714286,0.00161552232530871,1.61552232530871,28.5421278071429,0.579118586821429,2014.92307692308,9,960.911570342527,1054998.60413128
"Kampong Cham",2014,26,"2019",1.11001732669616e-05,1.20807790132025e-05,1.01857549113315e-05,27.31619916,0.00013036261525634,0.13036261525634,23.88258705,4.21981498198451,2014.96153846154,8,960.936369497134,1055659.76805098
"Kampong Cham",2014,3,"2019",1.49803668467099e-05,1.62374277599786e-05,1.38028050636821e-05,26.7303591071429,5.57812978039714e-05,0.0557812978039714,28.0637639571429,1.61552232530871,2014.07692307692,2,960.181666217228,1040452.99789785
"Kampong Cham",2014,4,"2019",1.8992155364278e-05,2.05295928016728e-05,1.75480349359767e-05,27.9912309357143,0.000337393417064286,0.337393417064286,28.2972119642857,0.13036261525634,2014.11538461538,4,960.219032830286,1041114.16181755
"Kampong Cham",2014,5,"2019",2.1585682017947e-05,2.32335549338218e-05,2.00344122426211e-05,29.7464568428572,8.90624171273571e-06,0.00890624171273571,28.0403593857143,0.0557812978039714,2014.15384615385,3,960.256399443343,1041775.32573725
"Kampong Cham",2014,6,"2019",2.16947915877192e-05,2.32640159475667e-05,2.02152869246665e-05,31.6281364571429,0.000486742990188936,0.486742990188936,28.9065624142858,0.337393417064286,2014.19230769231,2,960.293766056401,1042436.48965695
"Kampong Cham",2014,7,"2019",1.9076700981403e-05,2.04630611152144e-05,1.77706226414675e-05,30.6674704785714,0.00386143571428571,3.86143571428571,29.1724277285714,0.00890624171273571,2014.23076923077,4,960.331132669459,1043097.65357665
"Kampong Cham",2014,8,"2019",2.84219668411383e-05,3.02226613526608e-05,2.67166457857011e-05,29.6702467071429,0.00399663571428571,3.99663571428571,27.6036191714286,0.486742990188936,2014.26923076923,8,960.368499282516,1043758.81749635
"Kampong Cham",2014,9,"2019",2.81388757885202e-05,2.9839252620638e-05,2.65280544657436e-05,29.8852360428572,0.00538881428571429,5.38881428571429,27.31619916,3.86143571428571,2014.30769230769,17,960.405865895574,1044419.98141605
"Kampong Cham",2015,1,"2019",2.21483453008548e-05,2.3756147678878e-05,2.06319362227049e-05,27.3705915,0.000126031841192171,0.126031841192171,26.7303591071429,3.99663571428571,2015,9,960.961168651742,1056318.65893857
"Kampong Cham",2015,10,"2019",3.69650770352934e-05,3.90688843830754e-05,3.49691935847392e-05,31.7994282857143,0.00279440714285714,2.79440714285714,27.9912309357143,5.38881428571429,2015.34615384615,19,961.184361043206,1062239.23510126
"Kampong Cham",2015,11,"2019",4.89363699242327e-05,5.16987672791605e-05,4.63164660622442e-05,31.5318479571429,0.00273391428571429,2.73391428571429,29.7464568428572,0.126031841192171,2015.38461538462,63,961.209160197814,1062897.07689712
"Kampong Cham",2015,12,"2019",3.36654375395927e-05,3.57820016721664e-05,3.1669589349184e-05,30.7756867071429,0.00468999285714286,4.68999285714286,31.6281364571429,2.79440714285714,2015.42307692308,96,961.233959352421,1063554.91869297
"Kampong Cham",2015,13,"2019",3.46409107578284e-05,3.68353538557905e-05,3.25728319243678e-05,28.8285547857143,0.00479626428571429,4.79626428571429,30.6674704785714,2.73391428571429,2015.46153846154,144,961.258758507028,1064212.76048883
"Kampong Cham",2015,14,"2019",3.94298645839318e-05,4.19390848086607e-05,3.70660870867032e-05,30.28597925,0.00450929285714286,4.50929285714286,29.6702467071429,4.68999285714286,2015.5,164,961.283557661635,1064870.60228468
"Kampong Cham",2015,15,"2019",2.42444024938733e-05,2.58608586981556e-05,2.27257488259712e-05,29.2454039928572,0.00440903571428571,4.40903571428571,29.8852360428572,4.79626428571429,2015.53846153846,173,961.308356816242,1065528.44408054
"Kampong Cham",2015,16,"2019",2.80505684519102e-05,2.98761686841528e-05,2.63328462955166e-05,28.5103037285714,0.00749203571428571,7.49203571428571,27.3705915,4.50929285714286,2015.57692307692,297,961.333155970849,1066186.28587639
"Kampong Cham",2015,17,"2019",2.72136312147614e-05,2.89611253000674e-05,2.55681518725493e-05,29.2681716785714,0.00731903571428571,7.31903571428571,31.7994282857143,4.40903571428571,2015.61538461538,250,961.357955125457,1066844.12767224
"Kampong Cham",2015,18,"2019",2.46064615937731e-05,2.61633505585316e-05,2.31393319131372e-05,29.0086763571429,0.00575872857142857,5.75872857142857,31.5318479571429,7.49203571428571,2015.65384615385,186,961.382754280064,1067501.9694681
"Kampong Cham",2015,19,"2019",1.91232634312301e-05,2.03464832680469e-05,1.79710537193453e-05,28.02136955,0.00796097857142857,7.96097857142857,30.7756867071429,7.31903571428571,2015.69230769231,176,961.407553434671,1068159.81126395
