"year","lambda","N_sero","llik","convergence","lci","uci","provname"
2009,0.185930618414845,2,5002.71906737776,0,0.166118439858817,0.205742796970872,"Prey Veng"
2010,0.211958442260597,2,5002.71906737776,0,0.193740388171797,0.230176496349398,"Prey Veng"
2011,0.164663819535125,2,5002.71906737776,0,0.149589095747584,0.179738543322665,"Prey Veng"
2012,0.241847298189024,2,5002.71906737776,0,0.229003034652456,0.254691561725593,"Prey Veng"
2013,0.165584808419547,2,5002.71906737776,0,0.150657397195132,0.180512219643963,"Prey Veng"
2014,0.153570342154107,2,5002.71906737776,0,0.132639572705582,0.174501111602633,"Prey Veng"
2015,0.177730595183343,2,5002.71906737776,0,0.157913320990986,0.1975478693757,"Prey Veng"
2016,0.112370744391791,2,5002.71906737776,0,0.0939395046210147,0.130801984162568,"Prey Veng"
2017,0.0897153605286467,2,5002.71906737776,0,0.0705407949689977,0.108889926088296,"Prey Veng"
2018,0.173182538684044,2,5002.71906737776,0,0.155650895280098,0.19071418208799,"Prey Veng"
2019,0.208796861382991,2,5002.71906737776,0,0.19476341372716,0.222830309038822,"Prey Veng"
2020,0.289148852221637,2,5002.71906737776,0,0.258640094803115,0.319657609640158,"Prey Veng"
1989,1e-07,2,1904.24587275083,0,0,0.461714861859201,"Pursat"
1990,1e-07,2,1904.24587275083,0,0,0.386020753826084,"Pursat"
1991,1e-07,2,1904.24587275083,0,0,0.33708732997663,"Pursat"
1992,0.0715168190869021,2,1904.24587275083,0,0,0.382392432487155,"Pursat"
1993,0.265126648251116,2,1904.24587275083,0,0,0.547818217494614,"Pursat"
1994,0.217021329722866,2,1904.24587275083,0,0,0.46619787638969,"Pursat"
1995,0.227909454176658,2,1904.24587275083,0,0.00773062008260592,0.448088288270711,"Pursat"
1996,0.181132073790428,2,1904.24587275083,0,0,0.377314871328784,"Pursat"
1997,0.203773818956391,2,1904.24587275083,0,0.0268492284462625,0.38069840946652,"Pursat"
1998,0.257746951892182,2,1904.24587275083,0,0.101369194461208,0.414124709323155,"Pursat"
1999,0.342004702377614,2,1904.24587275083,0,0.208356575346897,0.47565282940833,"Pursat"
2000,0.188580851970519,2,1904.24587275083,0,0.0738896022281015,0.303272101712937,"Pursat"
2001,0.186178319526707,2,1904.24587275083,0,0.0860723239606262,0.286284315092788,"Pursat"
2002,0.153990242432333,2,1904.24587275083,0,0.0742449017889708,0.233735583075694,"Pursat"
2003,0.207241657884639,2,1904.24587275083,0,0.140714476617953,0.273768839151324,"Pursat"
2004,0.31178506984077,2,1904.24587275083,0,0.258858425405347,0.364711714276192,"Pursat"
2005,0.279581155359839,2,1904.24587275083,0,0.232351722994954,0.326810587724725,"Pursat"
2006,0.0453468911708481,2,1904.24587275083,0,0,0.110828326532489,"Pursat"
2007,0.327435643682182,2,1904.24587275083,0,0.266739805419522,0.388131481944842,"Pursat"
2008,0.247425795902052,2,1904.24587275083,0,0.204398562699017,0.290453029105087,"Pursat"
2009,0.260043036971369,2,1904.24587275083,0,0.223853643445649,0.29623243049709,"Pursat"
2010,0.0998673484006071,2,1904.24587275083,0,0.0647258471236802,0.135008849677534,"Pursat"
2011,0.102694587348555,2,1904.24587275083,0,0.0554660037808835,0.149923170916227,"Pursat"
2012,0.189334608191505,2,1904.24587275083,0,0.144050446099828,0.234618770283182,"Pursat"
2013,0.207782850882066,2,1904.24587275083,0,0.172689577020545,0.242876124743587,"Pursat"
2014,0.0281683687177166,2,1904.24587275083,0,0.00426583010667196,0.0520709073287613,"Pursat"
2015,0.0855340210143816,2,1904.24587275083,0,0.0465927101340582,0.124475331894705,"Pursat"
2016,0.110260170145708,2,1904.24587275083,0,0.0673614806842797,0.153158859607137,"Pursat"
2017,0.121381024873058,2,1904.24587275083,0,0.0828210891639884,0.159940960582128,"Pursat"
2018,0.131306672646033,2,1904.24587275083,0,0.0984316595715287,0.164181685720538,"Pursat"
2019,0.161638730121514,2,1904.24587275083,0,0.137432810550316,0.185844649692713,"Pursat"
2020,0.0372196193936739,2,1904.24587275083,0,0.0195408776891233,0.0548983610982244,"Pursat"
1993,0.0566240654619317,2,1756.46990572466,0,0,0.22415546556818,"Ratanak Kiri"
1994,0.0713863242238346,2,1756.46990572466,0,0,0.23217289672871,"Ratanak Kiri"
1995,0.103965245990369,2,1756.46990572466,0,0,0.256290492870712,"Ratanak Kiri"
1996,0.105966044562178,2,1756.46990572466,0,0,0.247958997915173,"Ratanak Kiri"
1997,0.111480634245842,2,1756.46990572466,0,0,0.244592549454853,"Ratanak Kiri"
1998,0.119176637026656,2,1756.46990572466,0,0,0.243993135383395,"Ratanak Kiri"
1999,0.0754999820257604,2,1756.46990572466,0,0,0.19322080630339,"Ratanak Kiri"
2000,0.061588437379228,2,1756.46990572466,0,0,0.173567574024995,"Ratanak Kiri"
2001,0.122777044901648,2,1756.46990572466,0,0.017649228664,0.227904861139296,"Ratanak Kiri"
2002,0.117922471058168,2,1756.46990572466,0,0.0211821319760319,0.214662810140303,"Ratanak Kiri"
2003,0.172716413609177,2,1756.46990572466,0,0.0914102610484923,0.254022566169861,"Ratanak Kiri"
2004,0.141787730262802,2,1756.46990572466,0,0.0741413105045011,0.209434150021103,"Ratanak Kiri"
2005,0.119185717268272,2,1756.46990572466,0,0.0488427377058777,0.189528696830666,"Ratanak Kiri"
2006,0.106735404472277,2,1756.46990572466,0,0.0359858263186764,0.177484982625878,"Ratanak Kiri"
2007,0.405667998426131,2,1756.46990572466,0,0.353385791838251,0.457950205014011,"Ratanak Kiri"
2008,0.0176248739084526,2,1756.46990572466,0,0.00146385644928083,0.0337858913676244,"Ratanak Kiri"
2009,0.0880790785228309,2,1756.46990572466,0,0.0543125334221442,0.121845623623518,"Ratanak Kiri"
2010,0.167805617335907,2,1756.46990572466,0,0.126026127222731,0.209585107449082,"Ratanak Kiri"
2011,0.15497865730742,2,1756.46990572466,0,0.115050548085233,0.194906766529608,"Ratanak Kiri"
2012,0.0499727905224646,2,1756.46990572466,0,0.0165496288111361,0.083395952233793,"Ratanak Kiri"
2013,0.125424893224115,2,1756.46990572466,0,0.0842788255417014,0.166570960906528,"Ratanak Kiri"
2014,1e-07,2,1756.46990572466,0,0,0.0487873422363067,"Ratanak Kiri"
2015,0.160315933944764,2,1756.46990572466,0,0.114104526197252,0.206527341692276,"Ratanak Kiri"
2016,0.0740374508640518,2,1756.46990572466,0,0.0372334712747816,0.110841430453322,"Ratanak Kiri"
2017,0.0821135305522406,2,1756.46990572466,0,0.043077638089341,0.12114942301514,"Ratanak Kiri"
2018,0.170006401351926,2,1756.46990572466,0,0.13531414983442,0.204698652869433,"Ratanak Kiri"
2019,0.173864035172616,2,1756.46990572466,0,0.152369995670735,0.195358074674497,"Ratanak Kiri"
2020,0.0419739479849864,2,1756.46990572466,0,0.0235215988694758,0.0604262971004969,"Ratanak Kiri"
1987,0.0787880802505626,2,13292.2174395052,0,0,0.181788738734373,"Siem Reap"
1988,0.0755122468317624,2,13292.2174395052,0,0,0.174498235059641,"Siem Reap"
1989,0.093304118738819,2,13292.2174395052,0,0,0.188164385068669,"Siem Reap"
1990,0.133595318227282,2,13292.2174395052,0,0.0450289743620207,0.222161662092543,"Siem Reap"
1991,0.221396435731519,2,13292.2174395052,0,0.14209349889255,0.300699372570487,"Siem Reap"
1992,0.107994679570906,2,13292.2174395052,0,0.0373228513042056,0.178666507837607,"Siem Reap"
1993,0.224729891441437,2,13292.2174395052,0,0.160935621872289,0.288524161010585,"Siem Reap"
1994,0.257261726752307,2,13292.2174395052,0,0.200960084350252,0.313563369154361,"Siem Reap"
1995,0.291234219985383,2,13292.2174395052,0,0.242529913407916,0.33993852656285,"Siem Reap"
1996,0.263312840265908,2,13292.2174395052,0,0.221093671744282,0.305532008787534,"Siem Reap"
1997,0.267312786737026,2,13292.2174395052,0,0.230501113571353,0.3041244599027,"Siem Reap"
1998,0.247964965717715,2,13292.2174395052,0,0.21582852705174,0.280101404383691,"Siem Reap"
1999,0.231044966095791,2,13292.2174395052,0,0.202865525354856,0.259224406836726,"Siem Reap"
2000,0.23494192787848,2,13292.2174395052,0,0.210360992629528,0.259522863127433,"Siem Reap"
2001,0.236548022303745,2,13292.2174395052,0,0.215601301041689,0.2574947435658,"Siem Reap"
2002,0.23699998236186,2,13292.2174395052,0,0.221692508311111,0.25230745641261,"Siem Reap"
2003,0.239379468366711,2,13292.2174395052,0,0.226934249139672,0.251824687593751,"Siem Reap"
2004,0.224246137210488,2,13292.2174395052,0,0.20922332894248,0.239268945478496,"Siem Reap"
2005,0.217193143384822,2,13292.2174395052,0,0.202479684971524,0.23190660179812,"Siem Reap"
2006,0.227102979613629,2,13292.2174395052,0,0.214810799226223,0.239395160001035,"Siem Reap"
2007,0.234298792169666,2,13292.2174395052,0,0.225291568217916,0.243306016121416,"Siem Reap"
2008,0.229952355706563,2,13292.2174395052,0,0.220141083683433,0.239763627729694,"Siem Reap"
2009,0.203807519790702,2,13292.2174395052,0,0.193251492019027,0.214363547562377,"Siem Reap"
2010,0.203647935088528,2,13292.2174395052,0,0.19324260442184,0.214053265755216,"Siem Reap"
2011,0.186648085730638,2,13292.2174395052,0,0.176857879651544,0.196438291809733,"Siem Reap"
2012,0.200249307955396,2,13292.2174395052,0,0.192636171210554,0.207862444700239,"Siem Reap"
2013,0.20208913377851,2,13292.2174395052,0,0.194346262119338,0.209832005437683,"Siem Reap"
2014,0.101134676767966,2,13292.2174395052,0,0.0911040097623409,0.111165343773591,"Siem Reap"
2015,0.198820255288005,2,13292.2174395052,0,0.18903312991967,0.208607380656341,"Siem Reap"
2016,0.138991457081129,2,13292.2174395052,0,0.130574659307199,0.147408254855058,"Siem Reap"
2017,0.145237305832729,2,13292.2174395052,0,0.135336275925794,0.155138335739664,"Siem Reap"
2018,0.107107731425328,2,13292.2174395052,0,0.0984143195596907,0.115801143290965,"Siem Reap"
2019,0.25394556212629,2,13292.2174395052,0,0.246416077565356,0.261475046687223,"Siem Reap"
2020,0.158197919290005,2,13292.2174395052,0,0.143032253778137,0.173363584801873,"Siem Reap"
1988,0.26573479771856,2,1292.25990061992,0,0,0.799300794674223,"Stung Treng"
1989,0.185886160280843,2,1292.25990061992,0,0,0.659858836420365,"Stung Treng"
1990,0.108043056278737,2,1292.25990061992,0,0,0.546783371257209,"Stung Treng"
1991,0.309327403854931,2,1292.25990061992,0,0,0.702428171563248,"Stung Treng"
1992,0.184796808170519,2,1292.25990061992,0,0,0.525554716487703,"Stung Treng"
1993,0.369569864427339,2,1292.25990061992,0,0.0736340527460974,0.66550567610858,"Stung Treng"
1994,0.204052865661291,2,1292.25990061992,0,0,0.455712420443923,"Stung Treng"
1995,0.215272690006614,2,1292.25990061992,0,0,0.439363953736277,"Stung Treng"
1996,0.262233337885189,2,1292.25990061992,0,0.0673151819710503,0.457151493799327,"Stung Treng"
1997,0.258477703131549,2,1292.25990061992,0,0.0919048116015624,0.425050594661535,"Stung Treng"
1998,0.236362802172657,2,1292.25990061992,0,0.0918226983395616,0.380902906005752,"Stung Treng"
1999,0.116087080412413,2,1292.25990061992,0,0,0.246267016127334,"Stung Treng"
2000,0.116367594093109,2,1292.25990061992,0,0,0.237245000629093,"Stung Treng"
2001,0.263909735281836,2,1292.25990061992,0,0.156354467435423,0.371465003128248,"Stung Treng"
2002,0.256993349262841,2,1292.25990061992,0,0.185655998516456,0.328330700009226,"Stung Treng"
2003,0.161398112998422,2,1292.25990061992,0,0.0946908264437144,0.228105399553129,"Stung Treng"
2004,1e-07,2,1292.25990061992,0,0,0.131734508883611,"Stung Treng"
2005,1e-07,2,1292.25990061992,0,0,0.16015253810985,"Stung Treng"
2006,0.371988436636162,2,1292.25990061992,0,0.245128023749694,0.49884884952263,"Stung Treng"
2007,0.0806310634042274,2,1292.25990061992,0,0.00620676120281144,0.155055365605643,"Stung Treng"
2008,0.245723408978788,2,1292.25990061992,0,0.157532975968815,0.333913841988761,"Stung Treng"
2009,1e-07,2,1292.25990061992,0,0,0.10519654767869,"Stung Treng"
2010,0.312373309709847,2,1292.25990061992,0,0.215859904030288,0.408886715389406,"Stung Treng"
2011,0.274515535370281,2,1292.25990061992,0,0.193921537499096,0.355109533241467,"Stung Treng"
2012,0.205019215831381,2,1292.25990061992,0,0.13522726409804,0.274811167564722,"Stung Treng"
2013,0.231595006441148,2,1292.25990061992,0,0.166365805345716,0.29682420753658,"Stung Treng"
2014,1e-07,2,1292.25990061992,0,0,0.0868446884825846,"Stung Treng"
2015,0.262582967961209,2,1292.25990061992,0,0.182430480061705,0.342735455860714,"Stung Treng"
2016,0.143207535835819,2,1292.25990061992,0,0.0896509998444926,0.196764071827145,"Stung Treng"
2017,0.128008649467495,2,1292.25990061992,0,0.0721273795416336,0.183889919393357,"Stung Treng"
2018,0.045202227246718,2,1292.25990061992,0,0,0.114486767111765,"Stung Treng"
2019,0.302964659902438,2,1292.25990061992,0,0.247440500664751,0.358488819140124,"Stung Treng"
2020,0.201731630184248,2,1292.25990061992,0,0.161464104720453,0.241999155648043,"Stung Treng"
1988,0.0664387514930347,2,6286.97797482705,0,0,0.261253367405267,"Svay Rieng"
1989,0.0571825803269562,2,6286.97797482705,0,0,0.241264779802268,"Svay Rieng"
1990,0.0119617899110179,2,6286.97797482705,0,0,0.185870577485753,"Svay Rieng"
1991,0.216141722291557,2,6286.97797482705,0,0.056038673751446,0.376244770831668,"Svay Rieng"
1992,0.140723370566385,2,6286.97797482705,0,0,0.286716119485708,"Svay Rieng"
1993,0.237535762066335,2,6286.97797482705,0,0.104692936211396,0.370378587921274,"Svay Rieng"
1994,0.269022983893828,2,6286.97797482705,0,0.15244310884635,0.385602858941307,"Svay Rieng"
1995,0.224210672040482,2,6286.97797482705,0,0.122146465572451,0.326274878508513,"Svay Rieng"
1996,0.17047981703224,2,6286.97797482705,0,0.0789154919566505,0.262044142107829,"Svay Rieng"
1997,0.153726220137338,2,6286.97797482705,0,0.0699134216769802,0.237539018597695,"Svay Rieng"
1998,0.17591602116668,2,6286.97797482705,0,0.0994197542924414,0.252412288040919,"Svay Rieng"
1999,0.16887173503336,2,6286.97797482705,0,0.0998081486627551,0.237935321403964,"Svay Rieng"
2000,0.140435094957029,2,6286.97797482705,0,0.0779454592052675,0.202924730708791,"Svay Rieng"
2001,0.18638834095862,2,6286.97797482705,0,0.130426205947634,0.242350475969606,"Svay Rieng"
2002,0.255128721761885,2,6286.97797482705,0,0.211913422930037,0.298344020593732,"Svay Rieng"
2003,0.141297123462119,2,6286.97797482705,0,0.106030524069933,0.176563722854305,"Svay Rieng"
2004,0.259470612685287,2,6286.97797482705,0,0.229850095756962,0.289091129613612,"Svay Rieng"
2005,0.0756555490252911,2,6286.97797482705,0,0.0493798395977454,0.101931258452837,"Svay Rieng"
2006,0.258140461139527,2,6286.97797482705,0,0.228931773509807,0.287349148769248,"Svay Rieng"
2007,0.319662567508467,2,6286.97797482705,0,0.297258319965181,0.342066815051754,"Svay Rieng"
2008,0.072155178997236,2,6286.97797482705,0,0.0519370383899284,0.0923733196045436,"Svay Rieng"
2009,0.146626989283276,2,6286.97797482705,0,0.120133910898501,0.17312006766805,"Svay Rieng"
2010,0.172956669293468,2,6286.97797482705,0,0.145734109708069,0.200179228878867,"Svay Rieng"
2011,0.135890475536814,2,6286.97797482705,0,0.110748481796058,0.16103246927757,"Svay Rieng"
2012,0.24361285717151,2,6286.97797482705,0,0.221464865458627,0.265760848884393,"Svay Rieng"
2013,0.0769949139003438,2,6286.97797482705,0,0.0597814529886485,0.0942083748120392,"Svay Rieng"
2014,0.0234074525393098,2,6286.97797482705,0,0.00933253295658645,0.0374823721220332,"Svay Rieng"
2015,0.0855038909804256,2,6286.97797482705,0,0.0624234760237155,0.108584305937136,"Svay Rieng"
2016,0.124403625356857,2,6286.97797482705,0,0.100148757530038,0.148658493183676,"Svay Rieng"
2017,0.0526176825558565,2,6286.97797482705,0,0.0313436871013288,0.0738916780103843,"Svay Rieng"
2018,0.139781253351652,2,6286.97797482705,0,0.119372816967342,0.160189689735962,"Svay Rieng"
2019,0.071927437294319,2,6286.97797482705,0,0.0600463254131196,0.0838085491755184,"Svay Rieng"
2020,0.0625040309898089,2,6286.97797482705,0,0.0460041729009401,0.0790038890786777,"Svay Rieng"
1981,0.125104039462296,2,4005.98877113262,0,0,1.02463343176691,"Takeo"
1982,0.162547980764048,2,4005.98877113262,0,0,0.999566630612084,"Takeo"
1983,0.207460586225151,2,4005.98877113262,0,0,0.967112645091993,"Takeo"
1984,0.237376488261777,2,4005.98877113262,0,0,0.913663213475475,"Takeo"
1985,0.145890783952628,2,4005.98877113262,0,0,0.758909337027819,"Takeo"
1986,0.170293391141701,2,4005.98877113262,0,0,0.73277971073563,"Takeo"
1987,0.348028172058971,2,4005.98877113262,0,0,0.840378623395016,"Takeo"
1988,0.127225586290767,2,4005.98877113262,0,0,0.545666410506861,"Takeo"
1989,0.251240943201513,2,4005.98877113262,0,0,0.601354916592548,"Takeo"
1990,0.63928264270861,2,4005.98877113262,0,0.372895260415813,0.905670025001407,"Takeo"
1991,0.586870194565427,2,4005.98877113262,0,0.39782323408952,0.775917155041335,"Takeo"
1992,0.44092087505564,2,4005.98877113262,0,0.297818207688068,0.584023542423211,"Takeo"
1993,0.364025821331869,2,4005.98877113262,0,0.249434637723029,0.478617004940708,"Takeo"
1994,0.42834686627299,2,4005.98877113262,0,0.336514485251177,0.520179247294804,"Takeo"
1995,0.378987401158275,2,4005.98877113262,0,0.304776764467626,0.453198037848924,"Takeo"
1996,0.32416103979985,2,4005.98877113262,0,0.262722067376321,0.385600012223378,"Takeo"
1997,0.266275841021929,2,4005.98877113262,0,0.213760443469475,0.318791238574383,"Takeo"
1998,0.264345032199142,2,4005.98877113262,0,0.218884660570091,0.309805403828194,"Takeo"
1999,0.214043842212583,2,4005.98877113262,0,0.174617157188992,0.253470527236174,"Takeo"
2000,0.21367523446103,2,4005.98877113262,0,0.179415574370159,0.2479348945519,"Takeo"
2001,0.214698069313129,2,4005.98877113262,0,0.186101606335026,0.243294532291231,"Takeo"
2002,0.212305600505687,2,4005.98877113262,0,0.19308049786464,0.231530703146734,"Takeo"
2003,0.264529369835875,2,4005.98877113262,0,0.244729405551214,0.284329334120536,"Takeo"
2004,0.255708206902232,2,4005.98877113262,0,0.236740873352481,0.274675540451982,"Takeo"
2005,0.293287714328481,2,4005.98877113262,0,0.274301723156264,0.312273705500698,"Takeo"
2006,0.201011934879303,2,4005.98877113262,0,0.182796580364173,0.219227289394432,"Takeo"
2007,0.242571780013383,2,4005.98877113262,0,0.229005423883222,0.256138136143544,"Takeo"
2008,0.264723158803372,2,4005.98877113262,0,0.242758814697737,0.286687502909008,"Takeo"
2009,0.180514987737297,2,4005.98877113262,0,0.158767717898832,0.202262257575762,"Takeo"
2010,0.201927810661059,2,4005.98877113262,0,0.181143632676156,0.222711988645963,"Takeo"
2011,0.181583373380132,2,4005.98877113262,0,0.163909796219858,0.199256950540407,"Takeo"
2012,0.201812569443738,2,4005.98877113262,0,0.186784625173564,0.216840513713913,"Takeo"
2013,0.164447961981049,2,4005.98877113262,0,0.14689737951464,0.181998544447458,"Takeo"
2014,0.108406771827263,2,4005.98877113262,0,0.0864196076037826,0.130393936050743,"Takeo"
2015,0.136366246252253,2,4005.98877113262,0,0.112721970509242,0.160010521995264,"Takeo"
2016,0.0875159026174454,2,4005.98877113262,0,0.0629319152631117,0.112099889971779,"Takeo"
2017,0.109349260701253,2,4005.98877113262,0,0.0828692007729377,0.135829320629568,"Takeo"
2018,0.207798583259623,2,4005.98877113262,0,0.183525815845107,0.232071350674139,"Takeo"
2019,0.169115120290079,2,4005.98877113262,0,0.151137992652345,0.187092247927813,"Takeo"
2020,0.196107639506337,2,4005.98877113262,0,0.167260974744668,0.224954304268006,"Takeo"
1966,0.0495853770885992,2,3414.12275004438,0,0,0.350520081062503,"Tboung Khmum"
1967,0.140583590868924,2,3414.12275004438,0,0,0.427774456395445,"Tboung Khmum"
1968,0.0892034295638306,2,3414.12275004438,0,0,0.360045075435663,"Tboung Khmum"
1969,0.0617115967378003,2,3414.12275004438,0,0,0.322376439142791,"Tboung Khmum"
1970,0.116260044922583,2,3414.12275004438,0,0,0.365638903648697,"Tboung Khmum"
1971,0.0597010534302782,2,3414.12275004438,0,0,0.298099698670928,"Tboung Khmum"
1972,0.0711515573714417,2,3414.12275004438,0,0,0.301822759712146,"Tboung Khmum"
1973,0.0408394350891844,2,3414.12275004438,0,0,0.265024472407218,"Tboung Khmum"
1974,0.0587530655316016,2,3414.12275004438,0,0,0.277385624452455,"Tboung Khmum"
1975,0.0473422486444254,2,3414.12275004438,0,0,0.260168013140065,"Tboung Khmum"
1976,0.0856808505077923,2,3414.12275004438,0,0,0.291523190631175,"Tboung Khmum"
1977,0.047219051916701,2,3414.12275004438,0,0,0.246177586305235,"Tboung Khmum"
1978,0.0615134716607406,2,3414.12275004438,0,0,0.255076603368309,"Tboung Khmum"
1979,0.0576177293619632,2,3414.12275004438,0,0,0.245407714575944,"Tboung Khmum"
1980,0.0495175396776436,2,3414.12275004438,0,0,0.23225791032696,"Tboung Khmum"
1981,0.064194327420819,2,3414.12275004438,0,0,0.241745131987298,"Tboung Khmum"
1982,0.0645817439303852,2,3414.12275004438,0,0,0.236406627026798,"Tboung Khmum"
1983,0.064702777011582,2,3414.12275004438,0,0,0.230956783111308,"Tboung Khmum"
1984,0.0706892481890253,2,3414.12275004438,0,0,0.231304225765641,"Tboung Khmum"
1985,0.0631296705332211,2,3414.12275004438,0,0,0.218334478842082,"Tboung Khmum"
1986,0.0477004842325118,2,3414.12275004438,0,0,0.198542786507396,"Tboung Khmum"
1987,0.0591048088982679,2,3414.12275004438,0,0,0.205886206787599,"Tboung Khmum"
1988,0.0433675430113814,2,3414.12275004438,0,0,0.186327806578971,"Tboung Khmum"
1989,0.0621511766004194,2,3414.12275004438,0,0,0.201300394212144,"Tboung Khmum"
1990,0.0733931242726323,2,3414.12275004438,0,0,0.207779810782277,"Tboung Khmum"
1991,0.0717344446202587,2,3414.12275004438,0,0,0.201180528048754,"Tboung Khmum"
1992,0.0705670522623876,2,3414.12275004438,0,0,0.195340789068567,"Tboung Khmum"
1993,0.0549209079413096,2,3414.12275004438,0,0,0.17569136842019,"Tboung Khmum"
1994,0.0667715486930158,2,3414.12275004438,0,0,0.183798006006711,"Tboung Khmum"
1995,0.0597277796232958,2,3414.12275004438,0,0,0.172954392180098,"Tboung Khmum"
1996,0.0476641235740733,2,3414.12275004438,0,0,0.157743067552473,"Tboung Khmum"
1997,0.0393817166249007,2,3414.12275004438,0,0,0.14697319589482,"Tboung Khmum"
1998,0.0506909827818864,2,3414.12275004438,0,0,0.155774951731127,"Tboung Khmum"
1999,0.0468715519789643,2,3414.12275004438,0,0,0.149289201482791,"Tboung Khmum"
2000,0.0595254192109199,2,3414.12275004438,0,0,0.159117921016557,"Tboung Khmum"
2001,0.0635384978612245,2,3414.12275004438,0,0,0.159945529984341,"Tboung Khmum"
2002,0.0693949866895942,2,3414.12275004438,0,0,0.162468332177467,"Tboung Khmum"
2003,0.0752567579667322,2,3414.12275004438,0,0,0.164827202020067,"Tboung Khmum"
2004,0.107632185767742,2,3414.12275004438,0,0.0222856693855427,0.192978702149941,"Tboung Khmum"
2005,0.148323186043375,2,3414.12275004438,0,0.0685719475648582,0.228074424521891,"Tboung Khmum"
2006,0.197339465897664,2,3414.12275004438,0,0.124640734681998,0.27003819711333,"Tboung Khmum"
2007,0.180338378059262,2,3414.12275004438,0,0.114886548122511,0.245790207996013,"Tboung Khmum"
2008,0.159731646520342,2,3414.12275004438,0,0.100322520370774,0.219140772669909,"Tboung Khmum"
2009,0.158714164375464,2,3414.12275004438,0,0.104550548293334,0.212877780457594,"Tboung Khmum"
2010,0.154929350056769,2,3414.12275004438,0,0.105592467824333,0.204266232289204,"Tboung Khmum"
2011,0.141524983845359,2,3414.12275004438,0,0.0964554115292339,0.186594556161485,"Tboung Khmum"
2012,0.105066669868282,2,3414.12275004438,0,0.0634056020595568,0.146727737677008,"Tboung Khmum"
2013,0.126181521386492,2,3414.12275004438,0,0.0875636940118574,0.164799348761126,"Tboung Khmum"
2014,0.108857331302213,2,3414.12275004438,0,0.0732702458941217,0.144444416710305,"Tboung Khmum"
2015,0.0818600109720585,2,3414.12275004438,0,0.0487354549590825,0.114984566985035,"Tboung Khmum"
2016,0.19219461784558,2,3414.12275004438,0,0.166556708830588,0.217832526860573,"Tboung Khmum"
2017,0.0414535621041836,2,3414.12275004438,0,0.0255763418641982,0.057330782344169,"Tboung Khmum"
2018,0.11990728204756,2,3414.12275004438,0,0.103508609813389,0.136305954281732,"Tboung Khmum"
2019,0.136008404811408,2,3414.12275004438,0,0.125272261533338,0.146744548089477,"Tboung Khmum"
2020,0.0282630532976233,2,3414.12275004438,0,0.0222718466111611,0.0342542599840854,"Tboung Khmum"
1981,0.0104910071490507,2,131113.732665361,0,0,0.072156227790322,"National"
1982,1e-07,2,131113.732665361,0,0,0.0586756332210717,"National"
1983,1e-07,2,131113.732665361,0,0,0.0552605584861654,"National"
1984,0.0610471082951736,2,131113.732665361,0,0.00706049130731642,0.115033725283031,"National"
1985,0.0758898397870584,2,131113.732665361,0,0.0237412810564348,0.128038398517682,"National"
1986,0.0575406173848337,2,131113.732665361,0,0.00713908445010463,0.107942150319563,"National"
1987,0.0763961507606907,2,131113.732665361,0,0.027675455535083,0.125116845986298,"National"
1988,0.0918648700139107,2,131113.732665361,0,0.045174050428052,0.138555689599769,"National"
1989,0.135771327620615,2,131113.732665361,0,0.0916556023062404,0.17988705293499,"National"
1990,0.239220263408599,2,131113.732665361,0,0.198960282764432,0.279480244052766,"National"
1991,0.310942960331536,2,131113.732665361,0,0.275764736507014,0.346121184156059,"National"
1992,0.272420843208357,2,131113.732665361,0,0.242052491685189,0.302789194731524,"National"
1993,0.319944490569135,2,131113.732665361,0,0.29371550280175,0.34617347833652,"National"
1994,0.337430825483553,2,131113.732665361,0,0.315183872238145,0.35967777872896,"National"
1995,0.319785195458893,2,131113.732665361,0,0.300970103555492,0.338600287362294,"National"
1996,0.290284742517906,2,131113.732665361,0,0.274211787006149,0.306357698029662,"National"
1997,0.266590902146222,2,131113.732665361,0,0.252679390756713,0.28050241353573,"National"
1998,0.249292391892626,2,131113.732665361,0,0.237146644823124,0.261438138962129,"National"
1999,0.24075171679623,2,131113.732665361,0,0.230131738582252,0.251371695010209,"National"
2000,0.222981047876774,2,131113.732665361,0,0.2137241758781,0.232237919875448,"National"
2001,0.23923053837301,2,131113.732665361,0,0.231370590837524,0.247090485908497,"National"
2002,0.223422083130745,2,131113.732665361,0,0.217760571594467,0.229083594667023,"National"
2003,0.248915957798749,2,131113.732665361,0,0.244029433792171,0.253802481805326,"National"
2004,0.238298640436881,2,131113.732665361,0,0.233448759541283,0.243148521332478,"National"
2005,0.252377184889411,2,131113.732665361,0,0.247656871221508,0.257097498557315,"National"
2006,0.249624890661108,2,131113.732665361,0,0.245523338125747,0.253726443196469,"National"
2007,0.241540999370938,2,131113.732665361,0,0.238234484546672,0.244847514195203,"National"
2008,0.210201833161992,2,131113.732665361,0,0.206171848867036,0.214231817456948,"National"
2009,0.210052560753696,2,131113.732665361,0,0.205876981590064,0.214228139917328,"National"
2010,0.241657788178684,2,131113.732665361,0,0.237761563744745,0.245554012612624,"National"
2011,0.176071240273503,2,131113.732665361,0,0.172519072755819,0.179623407791188,"National"
2012,0.211756762175863,2,131113.732665361,0,0.208732230188115,0.21478129416361,"National"
2013,0.16588905264858,2,131113.732665361,0,0.162740701265275,0.169037404031884,"National"
2014,0.0929670345604282,2,131113.732665361,0,0.0891744876398758,0.0967595814809806,"National"
2015,0.163515669199166,2,131113.732665361,0,0.159825803359723,0.16720553503861,"National"
